t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
0.033,1,,0.5013,0.8382,-0.0,1.569,0.8382,0.5342,0.8382,0.5013,,,,-0.0,,,,,,,,,0.6134
0.067,2,,0.5215,0.8746,-0.0,1.6457,0.8746,0.5315,0.8746,0.5215,,,,-0.0,,,,,,,,,0.6723
0.1,3,,0.1312,0.6207,-0.257,1.7156,0.8777,0.5116,0.5979,0.1312,,,,-0.257,,,,,,,,,0.5865
0.133,4,,0.1317,0.6203,-0.2512,1.7013,0.8715,0.5123,0.5968,0.1317,,,,-0.2512,,,,,,,,,0.5912
0.167,5,,0.1326,0.6195,-0.2421,1.6159,0.8616,0.5332,0.6195,0.1326,,,,-0.2421,,,,,,,,,0.6487
0.2,6,,0.4818,0.8381,0.0,1.5805,0.8381,0.5303,0.8381,0.4818,,,,0.0,,,,,,,,,0.6805
0.233,7,,0.1281,0.6129,-0.2089,1.5621,0.8218,0.5261,0.6129,0.1281,,,,-0.2089,,,,,,,,,0.6528
0.267,8,,0.1217,0.6045,-0.2131,1.5516,0.8176,0.527,0.6045,0.1217,,,,-0.2131,,,,,,,,,0.6459
0.3,9,,0.4468,0.812,0.0,1.5362,0.812,0.5286,0.812,0.4468,,,,0.0,,,,,,,,,0.6757
0.333,10,,0.4437,0.8127,0.0,1.5384,0.8127,0.5283,0.8127,0.4437,,,,0.0,,,,,,,,,0.6797
0.367,11,,0.0894,0.559,-0.2733,1.5425,0.8324,0.5396,0.559,0.0894,,,,-0.2733,,,,,,,,,0.6006
0.4,12,,0.4459,0.818,0.0,1.5478,0.818,0.5285,0.818,0.4459,,,,0.0,,,,,,,,,0.6834
0.433,13,,0.0666,0.5235,-0.335,1.5511,0.8585,0.5535,0.5235,0.0666,,,,-0.335,,,,,,,,,0.5607
0.467,14,,0.0548,0.5005,-0.3703,1.548,0.8708,0.5625,0.5005,0.0548,,,,-0.3703,,,,,,,,,0.5365
0.5,15,,0.0477,0.4882,-0.3919,1.5464,0.8801,0.5691,0.4882,0.0477,,,,-0.3919,,,,,,,,,0.5236
0.533,16,,0.0388,0.4753,-0.416,1.5488,0.8913,0.5755,0.4753,0.0388,,,,-0.416,,,,,,,,,0.5093
0.567,17,,0.0311,0.4702,-0.4369,1.5606,0.9071,0.5813,0.4702,0.0311,,,,-0.4369,,,,,,,,,0.5023
0.6,18,,0.0232,0.4684,-0.4585,1.5798,0.9269,0.5867,0.4684,0.0232,,,,-0.4585,,,,,,,,,0.4962
0.633,19,,0.5209,0.8639,0.0,1.6057,0.8639,0.538,0.8639,0.5209,,,,0.0,,,,,,,,,0.4925
0.667,20,,0.5393,0.8847,-0.0,1.6437,0.8847,0.5382,0.8847,0.5393,,,,-0.0,,,,,,,,,0.4988
0.7,21,,0.5629,0.9064,0.0,1.6803,0.9064,0.5394,0.9064,0.5629,,,,0.0,,,,,,,,,0.5044
0.733,22,,0.5919,0.9302,0.0,1.715,0.9302,0.5424,0.9302,0.5919,,,,0.0,,,,,,,,,0.5113
0.767,23,,0.6326,0.9602,0.0,1.757,0.9602,0.5465,0.9602,0.6326,,,,0.0,,,,,,,,,0.5235
0.8,24,,0.6675,0.9887,0.0,1.794,0.9887,0.5511,0.9887,0.6675,,,,0.0,,,,,,,,,0.5427
0.833,25,,0.6916,1.0127,0.0,1.8229,1.0127,0.5555,1.0127,0.6916,,,,0.0,,,,,,,,,0.5669
0.867,26,,0.708,1.0292,0.0,1.8366,1.0292,0.5604,1.0292,0.708,,,,0.0,,,,,,,,,0.5879
0.9,27,,0.732,1.0483,0.0,1.85,1.0483,0.5667,1.0483,0.732,,,,0.0,,,,,,,,,0.6099
0.933,28,,0.7658,1.071,0.0,1.867,1.071,0.5736,1.071,0.7658,,,,0.0,,,,,,,,,0.6426
0.967,29,,0.7915,1.0862,0.0,1.8743,1.0862,0.5795,1.0862,0.7915,,,,0.0,,,,,,,,,0.6692
1.0,30,,0.8062,1.1844,0.0,2.1588,1.1844,0.5486,1.1411,0.8062,,,,0.0,,,,,,,,,0.6902
1.033,31,,0.8102,1.1881,0.0,2.1443,1.1881,0.5541,1.1435,0.8102,,,,0.0,,,,,,,,,0.7238
1.067,32,,0.8119,1.0995,0.0,1.8375,1.0995,0.5984,1.0995,0.8119,,,,0.3771,,,,,,,,,0.6944
1.1,33,,0.817,1.0995,-0.0,1.8118,1.0995,0.6068,1.0995,0.817,,,,0.3896,,,,,,,,,0.6847
1.133,34,,0.8176,1.1923,0.0,2.0922,1.1923,0.5699,1.1458,0.8176,,,,0.3961,,,,,,,,,0.6854
1.167,35,,0.8242,1.1976,0.0,2.0955,1.1976,0.5715,1.1469,0.8242,,,,0.3967,,,,,,,,,0.6976
1.2,36,,0.8222,1.1956,0.0,2.0886,1.1956,0.5724,1.1438,0.8222,,,,0.3904,,,,,,,,,0.7212
1.233,37,,0.8339,1.1041,0.0,1.7905,1.1041,0.6167,1.1041,0.8339,,,,0.3872,0.5937,,,,,,,,0.7359
1.267,38,,0.8377,1.21,0.0,2.1209,1.21,0.5705,1.1588,0.8377,,,,0.3979,0.5405,,,,,,,,0.7946
1.3,39,,0.8571,1.1177,0.0,1.8162,1.1177,0.6154,1.1177,0.8571,,,,0.4098,0.5549,,,,,,,,0.7846
1.333,40,,0.8669,1.2239,0.0,2.1541,1.2239,0.5682,1.1742,0.8669,,,,0.4191,0.5334,,,,,,,,0.8576
1.367,41,,0.8775,1.2301,-0.0,2.1752,1.2301,0.5655,1.1801,0.8775,,,,0.4304,0.5243,,,,,,,,0.881
1.4,42,,0.8847,1.242,0.0,2.2177,1.242,0.5601,1.188,0.8847,,,,0.4374,0.5268,,,,,,,,0.9139
1.433,43,,0.8899,1.2456,-0.0,2.2303,1.2456,0.5585,1.1925,0.8899,,,,0.4438,0.5449,,,,,,,,0.9385
1.467,44,,0.8908,1.2444,0.0,2.2285,1.2444,0.5584,1.1919,0.8908,,,,0.4468,0.55,,,,,,,,0.9678
1.5,45,,0.8913,1.2491,0.0,2.2482,1.2491,0.5556,1.1936,0.8913,,,,0.4549,0.5643,,,,,,,,0.9973
1.533,46,,0.8921,1.2523,0.0,2.2607,1.2523,0.554,1.1954,0.8921,,,,0.462,0.5837,,,,,,,,1.0216
1.567,47,,0.7169,1.2507,0.0,2.257,1.2507,0.5541,1.1936,0.8935,0.3637,,,0.4647,0.611,0.8299,0.5298,,,,,26.122,1.0483
1.6,48,,0.7169,1.2508,0.0,2.2605,1.2508,0.5533,1.1938,0.8978,0.355,,,0.4658,0.6177,0.8387,0.5428,,,,,25.6923,1.0774
1.633,49,,0.7149,1.2578,0.0,2.2899,1.2578,0.5493,1.1966,0.8959,0.353,,,0.4644,0.6275,0.8436,0.5429,,,,,26.6114,1.0986
1.667,50,,0.7147,1.2563,0.0,2.2899,1.2563,0.5486,1.1955,0.8996,0.3448,,,0.4653,0.6204,0.8506,0.5548,,,,,25.8636,1.1147
1.7,51,,0.7102,1.2597,0.0,2.3091,1.2597,0.5455,1.1963,0.8959,0.3388,,,0.4646,0.6209,0.8575,0.5571,,,,,26.2326,1.1515
1.733,52,,0.482,1.1069,-0.0641,1.8916,1.171,0.619,1.1069,0.8514,0.1125,,,0.3881,0.5142,0.9944,0.7389,,,,,10.9119,1.077
1.767,53,,0.4846,1.1084,-0.0602,1.9055,1.1686,0.6133,1.1084,0.8582,0.111,,,0.3893,0.5064,0.9974,0.7473,,,,,10.4331,1.1062
1.8,54,,0.4876,1.1119,-0.0528,1.9163,1.1647,0.6078,1.1119,0.8659,0.1093,,,0.391,0.4751,1.0026,0.7565,,,,,10.0152,1.1433
1.833,55,,0.7032,1.1407,0.0,1.9387,1.1407,0.5884,1.138,0.9074,0.2948,,,0.4482,0.5328,0.8432,0.6125,,,,,22.3357,1.0878
1.867,56,,0.7028,1.1398,-0.0,1.938,1.1398,0.5881,1.1388,0.9114,0.2858,,,0.4449,0.5254,0.853,0.6255,,,,,21.1295,1.107
1.9,57,,0.6986,1.1374,-0.0,1.9358,1.1374,0.5876,1.1364,0.91,0.2759,,,0.4405,0.5125,0.8605,0.6341,,,,,20.567,1.1275
1.933,58,,0.6947,1.1373,0.0,1.941,1.1373,0.5859,1.1174,0.909,0.2661,,,0.4356,0.5033,0.8513,0.6429,,,,,19.8491,1.1412
1.967,59,,0.4993,1.1335,-0.0193,1.962,1.1529,0.5876,1.1126,0.8917,0.1068,,,0.4046,0.4618,1.0058,0.7849,,,,,6.3165,1.1844
2.0,60,,0.504,1.1371,-0.0126,1.97,1.1497,0.5836,1.1148,0.9,0.108,,,0.4099,0.4637,1.0068,0.7921,,,,,5.3563,1.1963
2.033,61,,0.5097,1.1409,-0.0026,1.9763,1.1434,0.5786,1.1166,0.9086,0.1107,,,0.418,0.4752,1.0059,0.7979,,,,,4.2483,1.2125
2.067,62,,0.517,1.144,0.0,1.9782,1.144,0.5783,1.1194,0.9188,0.1152,,,0.4298,0.4992,1.0042,0.8036,,,,,2.8082,1.229
2.1,63,,0.527,1.1469,0.0,1.9774,1.1469,0.58,1.1233,0.9293,0.1248,,,0.4418,0.523,0.9985,0.8045,,,,,1.1958,1.2402
2.133,64,,0.5311,1.1464,0.0,1.9726,1.1464,0.5812,1.1236,0.9307,0.1315,,,0.4473,0.5341,0.9921,0.7993,,,,,0.3113,1.252
2.167,65,,0.5319,1.1446,0.0,1.9657,1.1446,0.5823,1.1215,0.929,0.1348,,,0.4464,0.5406,0.9867,0.7942,,,,,0.0945,1.2661
2.2,66,,0.5339,1.141,0.0,1.9496,1.141,0.5852,1.1194,0.9316,0.1362,,,0.4476,0.5527,0.9832,0.7954,,,,,0.6995,1.2496
2.233,67,,0.5307,1.1377,0.0,1.9382,1.1377,0.587,1.117,0.9255,0.1359,,,0.4415,0.5544,0.9811,0.7897,,,,,0.0359,1.2685
2.267,68,,0.5271,1.1285,0.0,1.9102,1.1285,0.5908,1.128,0.92,0.1342,,,0.4379,0.5632,0.9938,0.7858,,,,,1.1348,1.4249
2.3,69,,0.5237,1.1262,0.0,1.8991,1.1262,0.593,1.119,0.9151,0.1324,,,0.4381,0.5802,0.9866,0.7826,,,,,2.0142,1.396
2.333,70,,0.5178,1.1206,0.0,1.8829,1.1206,0.5951,1.1071,0.9062,0.1295,,,0.4339,0.5985,0.9776,0.7767,,,,,3.4342,1.3509
2.367,71,,0.5096,1.1115,-0.0,1.8488,1.1115,0.6012,1.0897,0.8959,0.1232,,,0.4311,0.6242,0.9664,0.7727,,,,,5.3816,1.3011
2.4,72,,0.5002,1.1047,-0.0,1.8305,1.1047,0.6035,1.0851,0.8862,0.1143,,,0.4246,0.6315,0.9708,0.7719,,,,,6.92,1.2552
2.433,73,,0.4913,1.098,-0.0115,1.8263,1.1095,0.6075,1.0799,0.8735,0.1091,,,0.413,0.6422,0.9708,0.7645,,,,,8.9922,1.1963
2.467,74,,0.6744,1.1105,0.0,1.7919,1.1105,0.6197,1.0795,0.8814,0.2606,,,0.4364,0.6662,0.819,0.6208,,,,,22.9404,1.1642
2.5,75,,0.6777,1.112,0.0,1.7784,1.112,0.6253,1.092,0.8853,0.2624,,,0.4391,0.6672,0.8296,0.6229,,,,,24.5891,1.138
2.533,76,,0.6781,1.1127,0.0,1.7704,1.1127,0.6285,1.1007,0.8893,0.2555,,,0.4402,0.6459,0.8452,0.6338,,,,,24.8815,1.1156
2.567,77,,0.6835,1.1181,0.0,1.78,1.1181,0.6282,1.1123,0.8991,0.2524,,,0.4467,0.6471,0.8599,0.6467,,,,,25.7034,1.1024
2.6,78,,0.6838,1.1197,0.0,1.8135,1.1197,0.6174,1.1197,0.905,0.2414,,,0.451,0.6405,0.8784,0.6636,,,,,26.6091,1.0987
2.633,79,,0.6856,1.1255,0.0,1.8473,1.1255,0.6093,1.1255,0.9133,0.2302,,,0.4556,0.6326,0.8953,0.6831,,,,,27.2048,1.0906
2.667,80,,0.6897,1.1349,-0.0,1.8872,1.1349,0.6013,1.1349,0.9229,0.2233,,,0.4631,0.6279,0.9116,0.6997,,,,,27.6315,1.0938
2.7,81,,0.6939,1.1404,0.0,1.9149,1.1404,0.5956,1.1404,0.9328,0.216,,,0.4682,0.6128,0.9244,0.7168,,,,,27.9717,1.0798
2.733,82,,0.691,1.285,0.0,2.2998,1.285,0.5588,1.2137,0.9361,0.2007,,,0.469,0.5988,1.013,0.7354,,,,,28.1652,1.2451
2.767,83,,0.6883,1.285,0.0,2.307,1.285,0.557,1.2162,0.9394,0.1862,,,0.4715,0.5978,1.03,0.7532,,,,,28.7555,1.225
2.8,84,,0.6871,1.1532,0.0,2.016,1.1532,0.572,1.1532,0.9416,0.1781,,,0.4755,0.6078,0.9752,0.7635,,,,,29.3681,1.0511
2.833,85,,0.5409,1.1807,0.0,2.0481,1.1807,0.5765,1.1807,0.9662,0.1157,,,0.5104,0.3251,1.065,0.8505,,,,,18.3066,1.0781
2.867,86,,0.5692,1.2105,0.0,2.086,1.2105,0.5803,1.2105,0.9951,0.1434,,,0.5468,0.3479,1.0671,0.8517,,,,,17.7047,1.1013
2.9,87,,0.5642,1.3298,0.0,2.4387,1.3298,0.5453,1.2724,1.0006,0.1279,,,0.5537,0.3525,1.1445,0.8727,,,,,16.8988,1.2274
2.933,88,,0.5716,1.336,-0.0,2.4606,1.336,0.5429,1.2807,1.0122,0.131,,,0.5724,0.3618,1.1497,0.8812,,,,,15.4586,1.2163
2.967,89,,0.5843,1.3435,-0.0,2.4853,1.3435,0.5406,1.2905,1.0239,0.1447,,,0.5948,0.3703,1.1458,0.8792,,,,,14.9719,1.2095
3.0,90,,0.588,1.3464,0.0,2.5024,1.3464,0.538,1.2955,1.0287,0.1473,,,0.6125,0.3702,1.1482,0.8814,,,,,14.028,1.2027
3.033,91,,0.5884,1.3479,-0.0,2.5169,1.3479,0.5355,1.2997,1.0308,0.146,,,0.6247,0.3664,1.1538,0.8848,,,,,13.3941,1.1984
3.067,92,,0.5847,1.3492,0.0,2.5325,1.3492,0.5327,1.3039,1.0328,0.1365,,,0.6302,0.3592,1.1674,0.8964,,,,,12.7182,1.1985
3.1,93,,0.58,1.3549,-0.0,2.5627,1.3549,0.5287,1.3138,1.0312,0.1288,,,0.645,0.3518,1.1849,0.9024,,,,,11.5806,1.2172
3.133,94,,0.5741,1.3596,0.0,2.5917,1.3596,0.5246,1.3227,1.0315,0.1167,,,0.6565,0.3397,1.2061,0.9148,,,,,10.5865,1.2037
3.167,95,,0.5686,1.3606,0.0,2.6121,1.3606,0.5209,1.3279,1.0297,0.1075,,,0.6612,0.3249,1.2203,0.9222,,,,,10.9075,1.1831
3.2,96,,0.5601,1.3586,0.0,2.6249,1.3586,0.5176,1.3301,1.028,0.0921,,,0.6594,0.3088,1.2379,0.9359,,,,,10.2209,1.1681
3.233,97,,0.5544,1.3572,0.0,2.6386,1.3572,0.5144,1.3304,1.0293,0.0796,,,0.6523,0.2958,1.2508,0.9497,,,,,10.0309,1.1573
3.267,98,,0.5427,1.3537,-0.0112,2.6532,1.365,0.5145,1.3291,1.0269,0.0585,,,0.6465,0.2855,1.2706,0.9684,,,,,9.7326,1.1516
3.3,99,,0.5472,1.3588,-0.0,2.6752,1.3588,0.5079,1.3406,1.0392,0.0552,,,0.6609,0.293,1.2854,0.984,,,,,9.7966,1.1531
3.333,100,,0.5479,1.3585,0.0,2.6924,1.3585,0.5046,1.3427,1.0437,0.0521,,,0.6695,0.2996,1.2906,0.9916,,,,,9.8226,1.1589
3.367,101,,0.5455,1.3581,-0.0,2.7117,1.3581,0.5008,1.3445,1.0442,0.0469,,,0.6804,0.3089,1.2977,0.9973,,,,,9.3335,1.1597
3.4,102,,0.543,1.3582,0.0,2.7388,1.3582,0.4959,1.3461,1.0439,0.0421,,,0.6891,0.3314,1.304,1.0018,,,,,9.1786,1.1595
3.433,103,,0.5342,1.3481,-0.0,2.7514,1.3481,0.49,1.3378,1.0312,0.0372,,,0.6786,0.3251,1.3006,0.994,,,,,9.2219,1.145
3.467,104,,0.5247,1.3325,0.0,2.7569,1.3325,0.4833,1.3234,1.0155,0.034,,,0.6621,0.3167,1.2894,0.9814,,,,,9.2015,1.1227
3.5,105,,0.5194,1.323,-0.0,2.7811,1.323,0.4757,1.3134,1.0074,0.0314,,,0.6633,0.326,1.282,0.976,,,,,9.0472,1.1047
3.533,106,,0.5078,1.3022,-0.0,2.7776,1.3022,0.4688,1.2925,0.9875,0.0281,,,0.655,0.3225,1.2643,0.9594,,,,,9.2104,1.0628
3.567,107,,0.8664,1.5098,0.0,3.2753,1.5098,0.461,1.5017,1.2533,0.4795,0.004,,0.9974,0.7318,1.0222,0.7738,0.4755,,,168.571,8.5436,1.3651
3.6,108,,0.8998,1.5237,0.0,3.3644,1.5237,0.4529,1.5167,1.2786,0.5211,0.0049,,1.0447,0.7876,0.9957,0.7575,0.5161,,,170.0675,8.0265,1.3632
3.633,109,,0.9188,1.531,-0.0018,3.4523,1.5328,0.444,1.5233,1.2887,0.5488,-0.0009,,1.0722,0.8245,0.9745,0.7399,0.5497,,,169.0442,7.5118,1.3559
3.667,110,,0.9539,1.5409,0.0,3.5116,1.5409,0.4388,1.5382,1.3147,0.5932,0.0545,,1.113,0.882,0.945,0.7215,0.5387,,,165.0403,7.8487,1.3375
3.7,111,,0.9553,1.5366,-0.0,3.5445,1.5366,0.4335,1.5328,1.3133,0.5973,0.0688,,1.1158,0.8955,0.9355,0.716,0.5285,,,161.6588,7.9798,1.3206
3.733,112,,0.9441,1.5316,0.0,3.5899,1.5316,0.4266,1.5269,1.3009,0.5872,0.0733,,1.0996,0.8888,0.9397,0.7137,0.5139,,,159.7522,7.8146,1.304
3.767,113,,0.9359,1.5242,0.0,3.6117,1.5242,0.422,1.5179,1.2912,0.5805,0.0722,,1.0823,0.8717,0.9374,0.7107,0.5083,,,158.346,7.7624,1.2948
3.8,114,,0.9354,1.5222,0.0,3.6337,1.5222,0.4189,1.5152,1.2905,0.5803,0.0777,,1.0728,0.8615,0.9349,0.7102,0.5026,,,157.6729,7.671,1.3039
3.833,115,,0.9361,1.5294,-0.0,3.6974,1.5294,0.4136,1.5212,1.2941,0.5781,0.0834,,1.0665,0.8532,0.9431,0.716,0.4947,,,157.1745,7.8543,1.332
3.867,116,,0.952,1.541,0.0,3.7584,1.541,0.41,1.5338,1.3085,0.5956,0.0844,,1.0736,0.8625,0.9382,0.7129,0.5112,,,159.5944,7.9541,1.3709
3.9,117,,0.9641,1.5493,0.0,3.8025,1.5493,0.4075,1.5424,1.3204,0.6078,0.0781,,1.0807,0.8712,0.9346,0.7126,0.5297,,,162.4393,8.1507,1.4101
3.933,118,,0.9766,1.5597,0.0,3.8524,1.5597,0.4049,1.5527,1.3322,0.6209,0.0745,,1.0915,0.8869,0.9319,0.7114,0.5464,,,164.5182,8.557,1.4477
3.967,119,,0.9884,1.5694,0.0,3.9113,1.5694,0.4013,1.5617,1.3416,0.6353,0.0682,,1.1012,0.9027,0.9264,0.7063,0.567,,,164.7015,9.4092,1.4776
4.0,120,upright,0.9889,1.5716,-0.0,3.9687,1.5716,0.396,1.5641,1.3383,0.6395,0.0663,,1.0961,0.9009,0.9246,0.6987,0.5732,,,164.6461,10.3609,1.491
4.033,121,upright,1.1425,1.6634,0.08,4.1487,1.5834,0.3817,1.652,1.4515,0.8335,0.3377,0.08,1.2363,1.0625,0.8185,0.6179,0.4958,0.2577,175.3366,163.7503,11.375,1.6907
4.067,122,upright,1.1751,1.6784,0.0403,4.2523,1.6381,0.3852,1.6722,1.4775,0.8728,0.4137,0.111,1.2654,1.1037,0.7994,0.6047,0.4591,0.3028,173.8939,163.2114,11.9098,1.7208
4.1,123,upright,1.1786,1.6761,0.0331,4.2684,1.643,0.3849,1.6717,1.4799,0.8772,0.4377,0.1092,1.2653,1.107,0.7945,0.6027,0.4395,0.3285,174.7375,163.9723,12.1009,1.7262
4.133,124,upright,1.1794,1.674,0.0302,4.2779,1.6438,0.3843,1.6707,1.4765,0.8824,0.4569,0.1066,1.2637,1.1132,0.7883,0.5941,0.4255,0.3503,175.9156,164.3674,12.2634,1.7171
4.167,125,upright,1.1835,1.6754,0.0293,4.297,1.6462,0.3831,1.6731,1.4778,0.8891,0.4815,0.1034,1.2687,1.1203,0.784,0.5887,0.4077,0.378,177.4014,165.4131,12.2079,1.7224
4.2,126,upright,1.1901,1.6779,0.0272,4.3381,1.6507,0.3805,1.676,1.4781,0.9022,0.5004,0.1007,1.2682,1.1253,0.7738,0.5759,0.4018,0.3997,178.4037,166.0885,13.0113,1.7298
4.233,127,upright,1.1992,1.6829,0.0329,4.3915,1.65,0.3757,1.6807,1.4822,0.9162,0.5226,0.0991,1.2699,1.1295,0.7644,0.5659,0.3936,0.4235,178.0939,167.4691,12.6145,1.7425
4.267,128,upright,1.2105,1.6906,0.035,4.4629,1.6556,0.371,1.6882,1.4893,0.9317,0.5408,0.0977,1.2749,1.135,0.7566,0.5576,0.3909,0.4431,177.9504,168.0692,12.494,1.7569
4.3,129,upright,1.2177,1.6972,0.0386,4.5282,1.6586,0.3663,1.6952,1.4967,0.9387,0.5537,0.0959,1.28,1.1395,0.7565,0.5579,0.385,0.4578,177.9927,168.7739,12.7713,1.7632
4.333,130,upright,1.2268,1.7023,0.0449,4.5816,1.6574,0.3617,1.7018,1.5064,0.9471,0.5648,0.094,1.2831,1.1356,0.7547,0.5593,0.3823,0.4708,177.9266,169.7751,13.2065,1.767
4.367,131,upright,1.2319,1.7045,0.0571,4.6172,1.6474,0.3568,1.7039,1.513,0.9508,0.5685,0.092,1.2824,1.1288,0.7531,0.5621,0.3824,0.4764,177.7322,170.9092,13.5356,1.7634
4.4,132,upright,1.2337,1.7014,0.0779,4.6177,1.6236,0.3516,1.7013,1.5128,0.9545,0.5672,0.0901,1.2739,1.1126,0.7468,0.5582,0.3874,0.477,177.8278,172.4531,13.879,1.7831
4.433,133,upright,1.2276,1.6961,0.0715,4.6332,1.6246,0.3506,1.6957,1.5068,0.9485,0.5592,0.0878,1.2598,1.0892,0.7471,0.5582,0.3893,0.4714,178.8425,173.0761,13.9746,1.8123
4.467,134,upright,1.2139,1.6908,0.0342,4.6969,1.6566,0.3527,1.6899,1.4953,0.9324,0.5478,0.085,1.2413,1.0626,0.7575,0.563,0.3846,0.4628,179.417,173.0286,14.2207,1.854
4.5,135,upright,1.1988,1.6835,-0.0055,4.7475,1.689,0.3558,1.6823,1.4827,0.9149,0.5356,0.0818,1.2228,1.0344,0.7674,0.5678,0.3793,0.4538,178.0664,172.7822,14.6535,1.9008
4.533,136,upright,1.1901,1.6782,-0.033,4.7846,1.7112,0.3577,1.6774,1.476,0.9041,0.5198,0.0789,1.2098,1.0127,0.7733,0.5719,0.3843,0.4409,177.575,173.1662,14.8455,1.9443
4.567,137,upright,1.1763,1.6682,-0.0712,4.8117,1.7394,0.3615,1.668,1.4654,0.8872,0.503,0.0751,1.1932,0.9882,0.7808,0.5782,0.3842,0.4279,178.0933,173.512,14.9545,1.974
4.6,138,upright,1.1694,1.6634,-0.0957,4.832,1.7592,0.3641,1.6628,1.4615,0.8773,0.4907,0.0723,1.1863,0.977,0.7855,0.5842,0.3866,0.4184,179.2094,173.8161,14.3256,1.979
4.633,139,upright,1.158,1.6559,-0.1279,4.858,1.7838,0.3672,1.6544,1.454,0.862,0.4743,0.0683,1.1767,0.9627,0.7924,0.5921,0.3877,0.406,179.8213,173.808,13.4016,1.9845
4.667,140,upright,1.1474,1.6508,-0.1601,4.9082,1.8109,0.369,1.6479,1.4462,0.8485,0.4513,0.0639,1.1689,0.9536,0.7994,0.5978,0.3972,0.3875,178.5849,173.4868,12.5759,1.9942
4.7,141,upright,1.1431,1.6496,-0.1825,4.9641,1.8321,0.3691,1.6457,1.4432,0.8429,0.4352,0.0606,1.1666,0.956,0.8028,0.6003,0.4076,0.3747,177.085,173.3127,11.8301,2.0111
4.733,142,upright,1.1502,1.6538,-0.1828,5.0099,1.8366,0.3666,1.649,1.4504,0.8501,0.4388,0.0605,1.1758,0.9719,0.7989,0.6002,0.4113,0.3782,177.7808,173.0791,11.3114,2.0315
4.767,143,upright,1.1592,1.6583,-0.1791,5.0515,1.8374,0.3637,1.6529,1.4575,0.861,0.4507,0.0611,1.1854,0.9857,0.792,0.5965,0.4103,0.3896,179.3299,172.7388,10.9069,2.0614
4.8,144,upright,1.168,1.6629,-0.1683,5.0882,1.8312,0.3599,1.6567,1.4646,0.8714,0.4603,0.0627,1.1927,0.9991,0.7852,0.5932,0.4111,0.3976,178.4593,172.8618,10.3638,2.0936
4.833,145,upright,1.1749,1.666,-0.167,5.1282,1.833,0.3574,1.6594,1.4703,0.8796,0.4707,0.0629,1.1993,1.0123,0.7798,0.5907,0.4089,0.4078,177.8595,173.1425,9.7001,2.1359
4.867,146,upright,1.1849,1.6701,-0.1632,5.1797,1.8333,0.3539,1.6631,1.4773,0.8925,0.4808,0.0635,1.2049,1.0223,0.7706,0.5848,0.4117,0.4172,177.5904,173.4643,9.1408,2.1695
4.9,147,upright,1.1906,1.6745,-0.1511,5.2467,1.8256,0.348,1.6672,1.481,0.9001,0.4922,0.0655,1.2067,1.0282,0.767,0.5809,0.408,0.4267,177.1629,173.2954,8.8939,2.1849
4.933,148,upright,1.1927,1.6761,-0.1206,5.289,1.7967,0.3397,1.6685,1.4819,0.9035,0.5008,0.0698,1.2047,1.0381,0.765,0.5784,0.4027,0.431,177.3701,173.329,8.8481,2.1925
4.967,149,upright,1.1901,1.6744,-0.0913,5.3152,1.7657,0.3322,1.6678,1.48,0.9001,0.5034,0.0734,1.2006,1.0503,0.7676,0.5798,0.3968,0.43,177.9594,173.0805,8.8838,2.1946
5.0,150,upright,1.1894,1.6725,-0.0503,5.3239,1.7228,0.3236,1.6669,1.478,0.9008,0.5119,0.0775,1.1953,1.06,0.7661,0.5771,0.3889,0.4344,178.1775,173.1034,8.7219,2.1868
5.033,151,upright,1.191,1.6714,-0.0205,5.3398,1.6919,0.3169,1.6665,1.4781,0.9039,0.519,0.0799,1.1939,1.0654,0.7626,0.5741,0.3849,0.4391,177.9209,172.9977,8.3956,2.1878
5.067,152,upright,1.1922,1.6711,0.0087,5.3627,1.6623,0.31,1.6667,1.4786,0.9058,0.5232,0.0817,1.192,1.0743,0.761,0.5728,0.3826,0.4416,177.8788,172.9757,8.0325,2.2011
5.1,153,upright,1.1965,1.6723,0.033,5.3956,1.6393,0.3038,1.6684,1.4805,0.9124,0.5298,0.0826,1.1933,1.0862,0.756,0.5681,0.3826,0.4472,178.2799,173.4895,7.805,2.2298
5.133,154,upright,1.1979,1.6712,0.0596,5.4045,1.6116,0.2982,1.668,1.4807,0.9152,0.534,0.0832,1.1955,1.0878,0.7528,0.5655,0.3812,0.4509,178.341,173.8234,7.6463,2.2239
5.167,155,upright,1.1983,1.6699,0.0813,5.4117,1.5886,0.2936,1.6673,1.4807,0.9159,0.5335,0.0831,1.1987,1.0899,0.7514,0.5647,0.3824,0.4504,178.3068,174.0767,7.68,2.1785
5.2,156,upright,1.1951,1.6662,0.0598,5.4571,1.6064,0.2944,1.6642,1.4777,0.9125,0.5313,0.0826,1.1963,1.0871,0.7517,0.5652,0.3812,0.4486,178.3552,174.3312,7.8768,2.1267
5.233,157,upright,1.1878,1.6595,0.0311,5.4873,1.6283,0.2967,1.6578,1.4712,0.9044,0.5298,0.0815,1.1917,1.0811,0.7534,0.5668,0.3746,0.4482,178.3905,174.59,8.1722,2.123
