t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
0.0,0,,,,,,,,,,,,,,,,,,,,,,
0.2,6,,,,,,,,,,,,,,,,,,,,,,
0.233,7,,,,,,,,,,,,,,,,,,,,,,
0.267,8,,,,,,,,,,,,,,,,,,,,,,
0.3,9,,,,,,,,,,,,,,,,,,,,,,
0.333,10,,,,,,,,,,,,,,,,,,,,,,
0.367,11,,,,,,,,,,,,,,,,,,,,,,
1.033,31,,,,,,,,,,,,,,,,,,,,,,
1.133,34,,,,,,,,,,,,,,,,,,,,,,
1.167,35,,,,,,,,,,,,,,,,,,,,,,
1.2,36,,0.5903,0.5903,0.0,0.8212,0.5903,0.7188,,0.5903,,,,0.0,,,,,,,,,0.9896
1.267,38,,,,,,,,,,,,,,,,,,,,,,
1.3,39,,0.6042,0.6042,0.0,0.8475,0.6042,0.7129,,0.6042,,,,0.0,,,,,,,,,0.96
1.333,40,,0.6067,0.6067,0.0,0.8502,0.6067,0.7136,,0.6067,,,,0.0,,,,,,,,,0.9578
1.367,41,,0.6039,0.6039,0.0,0.8417,0.6039,0.7175,,0.6039,,,,0.0,,,,,,,,,0.9686
1.4,42,,0.5884,0.5884,0.0,0.8112,0.5884,0.7253,,0.5884,,,,0.0,,,,,,,,,1.0006
1.433,43,,0.5873,0.5873,0.0,0.8075,0.5873,0.7273,,0.5873,,,,0.0,,,,,,,,,1.0091
1.467,44,,0.5966,0.5966,-0.0,0.8219,0.5966,0.7259,,0.5966,,,,-0.0,,,,,,,,,1.0139
1.5,45,,0.6001,0.6001,0.0,0.8292,0.6001,0.7237,,0.6001,,,,0.0,,,,,,,,,1.0193
1.533,46,,0.6138,1.0462,-0.0,1.8862,1.0462,0.5547,1.0462,0.6138,,,,-0.0,,,,,,,,,0.7643
1.567,47,,0.6156,1.0487,0.0,1.892,1.0487,0.5543,1.0487,0.6156,,,,0.0,,,,,,,,,0.7711
1.6,48,,0.6176,1.0496,0.0,1.8918,1.0496,0.5548,1.0435,0.6176,,,,0.0,,,,,,,,,0.5726
1.633,49,,0.6148,1.0481,-0.0,1.8901,1.0481,0.5545,1.0354,0.6148,,,,-0.0,,,,,,,,,0.5662
1.667,50,,0.6144,1.0477,0.0,1.8883,1.0477,0.5548,1.0287,0.6144,,,,0.0,,,,,,,,,0.5578
1.7,51,,0.6168,1.0528,-0.0,1.9022,1.0528,0.5534,1.026,0.6168,,,,-0.0,,,,,,,,,0.5598
1.733,52,,0.7517,1.1618,0.0,2.0833,1.1618,0.5577,1.1328,0.7517,,,,0.1835,0.0,,,,,,,,0.6583
1.767,53,,0.757,1.1747,0.0,2.1178,1.1747,0.5547,1.1403,0.757,,,,0.1937,0.0,,,,,,,,0.6562
1.8,54,,0.7612,1.1816,-0.0,2.1341,1.1816,0.5536,1.1448,0.7612,,,,0.2018,-0.0,,,,,,,,0.6538
1.833,55,,0.1007,0.6958,-0.4498,1.9381,1.1457,0.5911,0.6123,0.1007,,,,-0.4498,,,,,,,,,0.5845
1.867,56,,0.1002,0.696,-0.4494,1.9404,1.1454,0.5903,0.6115,0.1002,,,,-0.4494,,,,,,,,,0.5849
1.9,57,,0.1001,0.6942,-0.4498,1.9371,1.144,0.5905,0.6093,0.1001,,,,-0.4498,,,,,,,,,0.5859
1.933,58,,0.0981,0.6921,-0.4554,1.939,1.1475,0.5918,0.6075,0.0981,,,,-0.4554,,,,,,,,,0.5846
1.967,59,,0.0959,0.6871,-0.4609,1.9339,1.148,0.5936,0.6056,0.0959,,,,-0.4609,,,,,,,,,0.582
2.0,60,,0.0917,0.679,-0.4701,1.9236,1.1491,0.5974,0.6067,0.0917,,,,-0.4701,,,,,,,,,0.5775
2.033,61,,0.085,0.6681,-0.4837,1.9091,1.1518,0.6033,0.6114,0.085,,,,-0.4837,,,,,,,,,0.5714
2.067,62,,0.0799,0.6553,-0.4985,1.8864,1.1538,0.6117,0.6076,0.0799,,,,-0.4985,,,,,,,,,0.5672
2.1,63,,0.63,1.0602,0.0,1.9107,1.0602,0.5549,1.0576,0.63,,,,0.0,,,,,,,,,0.5677
2.133,64,,0.6467,1.0815,-0.0,1.9641,1.0815,0.5506,1.0757,0.6467,,,,-0.0,,,,,,,,,0.5811
2.167,65,,0.6633,1.1127,0.0,2.0307,1.1127,0.5479,1.0922,0.6633,,,,0.0,,,,,,,,,0.602
2.2,66,,0.6844,1.1383,-0.0,2.0889,1.1383,0.5449,1.1116,0.6844,,,,-0.0,,,,,,,,,0.6305
2.233,67,,0.7044,1.0893,0.0,1.8965,1.0893,0.5744,1.0893,0.7044,,,,0.0,,,,,,,,,0.6461
2.267,68,,0.7172,1.1772,0.0,2.1714,1.1772,0.5422,1.1366,0.7172,,,,0.0,,,,,,,,,0.6644
2.3,69,,0.7263,1.1826,0.0,2.1704,1.1826,0.5449,1.1433,0.7263,,,,0.0,,,,,,,,,0.6905
2.333,70,,0.7325,1.1793,-0.0,2.1482,1.1793,0.549,1.1396,0.7325,,,,-0.0,,,,,,,,,0.7181
2.367,71,,0.7372,1.1808,-0.0,2.1431,1.1808,0.551,1.1412,0.7372,,,,-0.0,,,,,,,,,0.7627
2.4,72,,0.7444,1.1956,0.0,2.1809,1.1956,0.5482,1.1541,0.7444,,,,0.0,,,,,,,,,0.8104
2.433,73,,0.3431,0.8633,-0.3851,2.1862,1.2484,0.5711,0.8519,0.3431,,,,-0.1926,,,,,,,,,0.7566
2.467,74,,0.3815,0.8884,-0.3612,2.1937,1.2496,0.5696,0.8749,0.3815,,,,-0.1806,,,,,,,,,0.7783
2.5,75,,0.4157,0.9112,-0.3355,2.2085,1.2466,0.5645,0.8973,0.4157,,,,-0.1677,,,,,,,,,0.796
2.533,76,,0.441,0.9298,-0.3008,2.205,1.2306,0.5581,0.9161,0.441,,,,-0.1504,,,,,,,,,0.8121
2.567,77,,0.4659,0.9479,-0.2823,2.2359,1.2302,0.5502,0.9324,0.4659,,,,-0.1411,,,,,,,,,0.8127
2.6,78,,0.9225,1.3135,0.0,2.4192,1.3135,0.5429,1.2692,0.9225,,,,0.479,0.0,,,,,,,,0.7991
2.633,79,,0.9345,1.3218,0.0,2.4405,1.3218,0.5416,1.2764,0.9345,,,,0.4949,0.3208,,,,,,,,0.8063
2.667,80,,0.9425,1.3246,0.0,2.4484,1.3246,0.541,1.279,0.9425,,,,0.5064,0.2999,,,,,,,,0.8089
2.7,81,,0.6647,1.0925,-0.2355,2.4602,1.3281,0.5398,1.0723,0.6647,,,,0.1198,-0.1178,,,,,,,,0.8234
2.733,82,,0.4465,1.0995,-0.2152,2.4614,1.3148,0.5341,1.0803,0.6826,-0.0258,,,0.1433,-0.1076,1.106,0.7083,,,,,19.618,0.8298
2.767,83,,0.284,1.1,-0.2128,2.4761,1.3128,0.5302,1.081,0.6876,-0.1197,,,0.1528,-0.1064,1.2007,0.8073,,,,,1.7419,0.8238
2.8,84,,0.2832,1.0997,-0.2162,2.4893,1.3159,0.5286,1.0806,0.6918,-0.1255,,,0.158,-0.1081,1.2061,0.8173,,,,,1.6697,0.8197
2.833,85,,0.2801,1.0992,-0.2233,2.5021,1.3225,0.5285,1.0801,0.694,-0.1337,,,0.1618,-0.1116,1.2138,0.8276,,,,,1.7284,0.8177
2.867,86,,0.6743,1.3511,0.0,2.5179,1.3511,0.5366,1.306,0.9977,0.351,,,0.577,0.3061,0.955,0.6467,,,,,1.5621,0.8239
2.9,87,,0.8334,1.3572,0.0,2.5412,1.3572,0.5341,1.3119,1.0022,0.4957,,,0.5761,0.3042,0.8162,0.5064,,,,,19.1235,0.8388
2.933,88,,0.6821,1.3669,0.0,2.5716,1.3669,0.5315,1.3214,1.0117,0.3524,,,0.586,0.3083,0.969,0.6593,,,,,0.7021,0.8524
2.967,89,,0.6785,1.3664,0.0,2.5781,1.3664,0.53,1.3218,1.0127,0.3444,,,0.5809,0.2995,0.9774,0.6683,,,,,0.1959,0.8724
3.0,90,,0.6786,1.3714,-0.0,2.5989,1.3714,0.5277,1.329,1.0166,0.3407,,,0.5817,0.2991,0.9884,0.676,,,,,0.4262,0.8896
3.033,91,,0.6713,1.3706,0.0,2.6073,1.3706,0.5257,1.3296,1.0133,0.3292,,,0.5748,0.2911,1.0004,0.6842,,,,,0.676,0.909
3.067,92,,0.6698,1.376,0.0,2.6294,1.376,0.5233,1.3373,1.0151,0.3245,,,0.5773,0.2939,1.0128,0.6906,,,,,0.9112,0.9292
3.1,93,,0.6638,1.3767,-0.0,2.6392,1.3767,0.5216,1.3408,1.0144,0.3131,,,0.5777,0.2913,1.0276,0.7013,,,,,1.0594,0.9476
3.133,94,,0.6555,1.3768,-0.0,2.65,1.3768,0.5195,1.3417,1.0126,0.2983,,,0.576,0.2857,1.0434,0.7143,,,,,1.2007,0.9672
3.167,95,,0.646,1.379,0.0,2.6707,1.379,0.5163,1.3442,1.0116,0.2804,,,0.573,0.2792,1.0638,0.7312,,,,,1.0966,0.9907
3.2,96,,0.5152,1.3087,-0.0745,2.6903,1.3832,0.5142,1.2839,0.925,0.1055,,,0.4447,0.1409,1.1784,0.8195,,,,,1.0964,1.0178
3.233,97,,0.5186,1.3189,-0.0645,2.716,1.3834,0.5093,1.2948,0.9346,0.1026,,,0.4531,0.1477,1.1922,0.8321,,,,,1.2671,1.0515
3.267,98,,0.521,1.3247,-0.0434,2.718,1.3681,0.5034,1.3002,0.9425,0.0996,,,0.4631,0.1616,1.2007,0.8429,,,,,1.3373,1.0786
3.3,99,,0.5232,1.3292,-0.0162,2.71,1.3454,0.4965,1.305,0.95,0.0964,,,0.4737,0.1793,1.2086,0.8536,,,,,1.2413,1.1035
3.333,100,,0.527,1.3367,-0.0,2.7097,1.3367,0.4933,1.3124,0.9605,0.0934,,,0.4973,0.2029,1.219,0.8672,,,,,0.8866,1.1281
3.367,101,,0.5314,1.347,0.0,2.724,1.347,0.4945,1.3229,0.9716,0.0912,,,0.5221,0.2289,1.2317,0.8804,,,,,0.9964,1.1602
3.4,102,,0.5323,1.3539,0.0,2.7319,1.3539,0.4956,1.3318,0.978,0.0867,,,0.5346,0.257,1.2451,0.8913,,,,,1.1687,1.1878
3.433,103,,0.5349,1.3595,0.0,2.7458,1.3595,0.4951,1.3398,0.9885,0.0814,,,0.548,0.2849,1.2584,0.9071,,,,,1.1433,1.2172
3.467,104,,0.5367,1.3249,0.0,2.5994,1.3249,0.5097,1.3249,0.9957,0.0776,,,0.5546,0.2966,1.2473,0.918,,,,,1.4519,1.241
3.5,105,,0.5353,1.3236,0.0,2.62,1.3236,0.5052,1.3236,0.9962,0.0744,,,0.5596,0.3009,1.2492,0.9218,,,,,1.7584,1.2582
3.533,106,,0.5352,1.3211,0.0,2.6425,1.3211,0.5,1.3211,0.9988,0.0716,,,0.5518,0.3104,1.2495,0.9272,,,,,1.9386,1.2762
3.567,107,,0.529,1.3397,0.0,2.7781,1.3397,0.4822,1.3266,0.989,0.0689,,,0.5348,0.3061,1.2577,0.9201,,,,,2.069,1.3003
3.6,108,,0.5295,1.3121,0.0,2.6971,1.3121,0.4865,1.3121,0.9877,0.0712,,,0.5317,0.3105,1.2409,0.9165,,,,,1.807,1.3237
3.633,109,,0.5339,1.3153,0.0,2.7489,1.3153,0.4785,1.3153,0.9986,0.0692,,,0.5304,0.3195,1.2461,0.9294,,,,,1.1791,1.3468
3.667,110,,0.5442,1.3303,0.0,2.8235,1.3303,0.4712,1.3303,1.0214,0.067,,,0.5573,0.3489,1.2634,0.9545,,,,,0.4926,1.3924
3.7,111,,0.5442,1.3296,-0.0,2.8586,1.3296,0.4651,1.3296,1.0228,0.0656,,,0.5608,0.3513,1.264,0.9572,,,,,0.2941,1.418
3.733,112,,0.7775,1.4712,-0.0303,3.2209,1.5015,0.4662,1.4712,1.1937,0.3613,-0.0152,,0.7936,0.6083,1.1099,0.8324,0.3764,,,160.1366,0.3966,1.7462
3.767,113,,0.8098,1.4832,0.0,3.2624,1.4832,0.4546,1.4832,1.2126,0.4069,0.0059,,0.8135,0.6515,1.0763,0.8057,0.401,,,156.6008,0.7929,1.799
3.8,114,,0.828,1.4864,0.0,3.2915,1.4864,0.4516,1.4864,1.2225,0.4336,0.0363,,0.8339,0.6679,1.0527,0.7888,0.3973,,,154.0441,0.9941,1.8229
3.833,115,,0.8436,1.4917,0.0,3.3331,1.4917,0.4475,1.4917,1.2305,0.4567,0.0708,,0.8448,0.6765,1.0349,0.7738,0.3859,,,151.0305,1.1462,1.848
3.867,116,,0.8539,1.4881,0.0,3.3457,1.4881,0.4448,1.4881,1.2317,0.4762,0.0923,,0.8473,0.6689,1.0119,0.7555,0.3839,,,149.112,1.1202,1.8643
3.9,117,,0.8486,1.4822,0.0,3.3565,1.4822,0.4416,1.4822,1.2251,0.4722,0.0985,,0.8343,0.6556,1.01,0.7529,0.3737,,,148.5176,1.1621,1.8721
3.933,118,,0.8531,1.4815,0.0,3.3681,1.4815,0.4399,1.4815,1.2276,0.4786,0.1088,,0.8447,0.6423,1.003,0.7491,0.3698,,,147.7197,0.1805,1.8691
3.967,119,,0.8558,1.4741,0.0,3.354,1.4741,0.4395,1.4741,1.224,0.4877,0.1045,,0.8391,0.6436,0.9864,0.7363,0.3832,,,151.1175,0.0068,1.8772
4.0,120,,0.8547,1.464,-0.0,3.3334,1.464,0.4392,1.464,1.2234,0.4859,0.0811,,0.8331,0.6741,0.9781,0.7375,0.4048,,,155.1727,0.1429,1.8978
4.033,121,,0.8539,1.4573,0.0,3.3271,1.4573,0.438,1.4573,1.2202,0.4875,0.0584,,0.8229,0.6644,0.9698,0.7327,0.4291,,,157.3362,1.2504,1.9331
4.067,122,,1.0983,1.5984,0.0919,3.584,1.5065,0.4203,1.5984,1.4035,0.7931,0.4236,0.1199,1.0697,0.9364,0.8052,0.6104,0.3695,0.3037,161.6121,158.1554,2.17,2.2479
4.1,123,,1.094,1.5954,0.1051,3.5924,1.4903,0.4149,1.5954,1.3978,0.7901,0.4159,0.1235,1.0673,0.9304,0.8053,0.6077,0.3742,0.2925,166.3281,158.2937,3.4278,2.336
4.133,124,,1.0903,1.5933,0.1114,3.6001,1.4819,0.4116,1.5933,1.3936,0.7869,0.4162,0.1238,1.0709,0.9321,0.8064,0.6067,0.3708,0.2924,169.4713,158.5939,4.1567,2.449
4.167,125,,1.0886,1.5944,0.1147,3.6209,1.4797,0.4087,1.5944,1.3917,0.7856,0.4208,0.1226,1.0807,0.9392,0.8088,0.6061,0.3648,0.2981,170.7049,159.1338,4.3441,2.5063
4.2,126,,1.0932,1.5983,0.116,3.6546,1.4823,0.4056,1.5983,1.3949,0.7915,0.4312,0.1204,1.0906,0.949,0.8068,0.6034,0.3603,0.3108,168.6305,161.0942,4.215,2.4602
4.233,127,,1.0963,1.6036,0.1081,3.6979,1.4954,0.4044,1.6036,1.398,0.7947,0.4432,0.1169,1.1027,0.9648,0.8089,0.6033,0.3514,0.3263,168.2075,163.8369,3.3381,2.4115
4.267,128,,1.1099,1.6049,0.0965,3.7166,1.5084,0.4059,1.6049,1.4033,0.8166,0.462,0.1128,1.1164,0.9711,0.7883,0.5866,0.3546,0.3492,168.3882,166.107,2.7995,2.3869
4.3,129,,1.1211,1.6048,0.0809,3.7266,1.5239,0.4089,1.6048,1.4077,0.8344,0.4764,0.1076,1.1292,0.9771,0.7703,0.5733,0.358,0.3689,166.3935,169.5243,1.6996,2.4176
4.333,130,,1.1267,1.6074,0.0607,3.7563,1.5466,0.4117,1.6074,1.41,0.8434,0.4887,0.1022,1.1396,0.9787,0.7639,0.5666,0.3547,0.3865,165.4862,171.7571,1.3592,2.4554
4.367,131,,1.1279,1.6049,0.0311,3.8073,1.5738,0.4134,1.6049,1.4094,0.8465,0.5034,0.0949,1.1424,0.9791,0.7584,0.563,0.343,0.4086,163.0563,173.3612,1.9181,2.52
4.4,132,,1.1258,1.6089,0.0048,3.8985,1.6041,0.4115,1.6089,1.4097,0.8419,0.5082,0.0887,1.143,0.9753,0.767,0.5678,0.3338,0.4195,161.0787,170.6385,2.8579,2.4821
4.433,133,,1.1245,1.6657,-0.017,4.4016,1.6827,0.3823,1.6421,1.4111,0.8378,0.4971,0.0836,1.1425,0.9694,0.8042,0.5733,0.3408,0.4135,162.7455,171.479,3.2153,2.6022
4.467,134,,1.1261,1.6678,-0.034,4.459,1.7018,0.3817,1.6481,1.4157,0.8365,0.4883,0.0792,1.142,0.9694,0.8115,0.5792,0.3482,0.4091,163.819,170.9634,3.7478,2.5535
4.5,135,,1.1205,1.665,-0.0649,4.5242,1.7299,0.3824,1.6457,1.4118,0.8292,0.4763,0.0742,1.1321,0.9599,0.8165,0.5826,0.3529,0.4021,163.3081,168.8523,4.536,2.5149
4.533,136,,1.13,1.6705,-0.0728,4.588,1.7432,0.38,1.6515,1.421,0.8391,0.477,0.0717,1.1373,0.9719,0.8124,0.5819,0.3621,0.4053,164.1454,166.1142,5.2009,2.4542
4.567,137,,1.1468,1.6791,-0.0649,4.6399,1.744,0.3759,1.661,1.4352,0.8584,0.4893,0.0722,1.1511,0.9895,0.8025,0.5768,0.3692,0.417,160.414,162.7064,5.6986,2.4317
4.6,138,,1.1561,1.6886,-0.0647,4.7224,1.7533,0.3713,1.6708,1.4443,0.868,0.4987,0.0724,1.1642,0.9965,0.8028,0.5763,0.3693,0.4263,159.372,162.7296,5.5826,2.4271
4.633,139,,1.1607,1.6945,-0.0716,4.7957,1.7661,0.3683,1.6772,1.4493,0.872,0.5041,0.0718,1.1692,0.9991,0.8052,0.5773,0.3679,0.4323,158.7866,163.1777,5.5402,2.449
4.667,140,,1.1656,1.6974,-0.0797,4.8506,1.7771,0.3664,1.6814,1.4529,0.8783,0.5115,0.071,1.172,1.0043,0.8032,0.5747,0.3668,0.4405,158.3572,163.5322,5.7435,2.4641
4.7,141,,1.1743,1.7004,-0.0885,4.8983,1.7888,0.3652,1.6855,1.458,0.8906,0.5074,0.0702,1.1763,1.0156,0.795,0.5675,0.3831,0.4373,159.2927,164.6329,6.1005,2.471
4.733,142,,1.1805,1.701,-0.0976,4.9335,1.7986,0.3646,1.6874,1.4616,0.8995,0.5078,0.0692,1.18,1.025,0.7879,0.5621,0.3917,0.4386,159.7982,165.9145,6.1639,2.49
4.767,143,,1.1898,1.7031,-0.1024,4.9666,1.8055,0.3635,1.6905,1.4675,0.912,0.5135,0.0687,1.1889,1.0363,0.7785,0.5555,0.3985,0.4448,160.3097,167.1997,6.2283,2.5161
4.8,144,,1.1972,1.7046,-0.1097,5.0016,1.8143,0.3627,1.6926,1.4729,0.9214,0.516,0.0678,1.1962,1.0468,0.7712,0.5515,0.4054,0.4482,160.3833,168.1173,6.2186,2.5569
4.833,145,,1.2029,1.7066,-0.1225,5.0604,1.829,0.3614,1.6953,1.4778,0.9281,0.5211,0.0663,1.2006,1.0597,0.7672,0.5497,0.407,0.4548,160.0009,168.5914,6.1912,2.6205
4.867,146,,1.2045,1.7068,-0.1369,5.1274,1.8437,0.3596,1.6957,1.4794,0.9296,0.5274,0.0644,1.1999,1.0703,0.7661,0.5498,0.4022,0.463,158.8209,168.1149,6.1871,2.6927
4.9,147,,1.2054,1.7057,-0.1488,5.1897,1.8545,0.3573,1.6951,1.4814,0.9294,0.5305,0.0628,1.2006,1.0796,0.7657,0.552,0.3989,0.4677,157.2807,167.0092,6.2389,2.7485
4.933,148,,1.2114,1.7107,-0.1221,5.258,1.8328,0.3486,1.7014,1.4886,0.9343,0.5411,0.0665,1.2051,1.0979,0.7672,0.5543,0.3931,0.4747,158.8482,168.7007,5.7611,2.7597
4.967,149,,1.2027,1.7071,-0.1025,5.3235,1.8095,0.3399,1.6982,1.4826,0.9228,0.5454,0.0687,1.1913,1.1002,0.7754,0.5598,0.3774,0.4767,157.2447,168.0271,5.516,2.7293
5.0,150,,1.1914,1.7032,-0.0664,5.3683,1.7696,0.3296,1.6942,1.4763,0.9064,0.5468,0.0726,1.1802,1.0987,0.7877,0.5699,0.3597,0.4742,154.1441,165.9927,5.4145,2.676
5.033,151,,1.1725,1.6941,-0.0475,5.3948,1.7416,0.3228,1.6847,1.4627,0.8822,0.5444,0.0741,1.1635,1.0838,0.8025,0.5805,0.3378,0.4703,152.4111,164.4678,5.3539,2.6258
5.067,152,,1.1613,1.6665,-0.0191,5.1899,1.6856,0.3248,1.6665,1.4542,0.8683,0.5454,0.0763,1.1531,1.0662,0.7982,0.5859,0.323,0.4691,152.2545,162.9878,5.4954,2.5181
5.1,153,,1.1659,1.663,0.0184,5.1755,1.6446,0.3178,1.663,1.4541,0.8776,0.5537,0.0786,1.1526,1.0585,0.7854,0.5765,0.324,0.4751,151.3563,160.5843,6.2801,2.4896
5.133,154,,1.1697,1.679,0.0405,5.3639,1.6385,0.3055,1.6684,1.4552,0.8842,0.5623,0.0798,1.1533,1.0582,0.7842,0.571,0.3219,0.4825,152.1844,159.26,6.8815,2.5575
5.167,155,,1.1715,1.6775,0.0588,5.371,1.6187,0.3014,1.6661,1.4573,0.8857,0.5682,0.0808,1.1547,1.0567,0.7804,0.5716,0.3175,0.4874,153.8664,159.2914,7.0575,2.5994
5.2,156,,1.1705,1.6796,0.0729,5.4097,1.6067,0.297,1.6671,1.4601,0.8808,0.5594,0.0818,1.1589,1.0513,0.7863,0.5793,0.3214,0.4776,157.6925,161.6901,6.8966,2.6963
5.233,157,,1.1728,1.6829,0.0818,5.4607,1.6011,0.2932,1.6692,1.4609,0.8846,0.5492,0.0823,1.162,1.0623,0.7846,0.5763,0.3355,0.4669,161.0173,164.0895,6.9418,2.6984
5.267,158,,1.1663,1.6779,0.0578,5.5102,1.6201,0.294,1.6627,1.4537,0.8788,0.527,0.0826,1.1545,1.0624,0.7839,0.5749,0.3518,0.4444,163.9856,165.6507,7.3943,2.6388
5.3,159,,1.1637,1.6748,0.0392,5.5509,1.6355,0.2946,1.6582,1.4491,0.8783,0.5159,0.0824,1.1504,1.0704,0.7799,0.5708,0.3624,0.4335,166.5947,166.6539,8.0399,2.6213
5.333,160,,1.161,1.6731,0.0271,5.5832,1.646,0.2948,1.6552,1.4463,0.8757,0.5047,0.0821,1.1499,1.0717,0.7795,0.5707,0.371,0.4226,168.1596,167.5535,8.6373,2.6111
5.367,161,,1.1647,1.6729,0.0229,5.5995,1.65,0.2947,1.6548,1.4485,0.881,0.507,0.0818,1.1542,1.0783,0.7738,0.5675,0.374,0.4252,168.7921,167.8072,9.5235,2.6022
5.4,162,,1.1683,1.6356,0.0279,5.242,1.6077,0.3067,1.6356,1.4504,0.8862,0.5104,0.0819,1.1587,1.0702,0.7494,0.5641,0.3758,0.4285,168.3092,168.038,9.9699,2.4685
5.433,163,,1.1719,1.6726,0.0341,5.6254,1.6385,0.2913,1.6529,1.4499,0.8939,0.5168,0.0819,1.1613,1.071,0.7591,0.556,0.3771,0.4348,167.5893,167.4841,10.8651,2.5466
5.467,164,,1.1724,1.6689,0.0504,5.6105,1.6185,0.2885,1.6488,1.4474,0.8973,0.518,0.0823,1.1581,1.0657,0.7514,0.5501,0.3793,0.4357,166.8241,166.9669,11.5563,2.4898
5.5,165,,1.1695,1.6645,0.0682,5.5972,1.5964,0.2852,1.6426,1.4434,0.8957,0.5166,0.0824,1.1531,1.0567,0.7469,0.5477,0.3791,0.4342,166.357,165.8567,12.8307,2.4478
5.533,166,,1.1659,1.6563,0.0733,5.5641,1.583,0.2845,1.633,1.437,0.8948,0.5158,0.0821,1.1459,1.04,0.7382,0.5422,0.379,0.4337,165.8748,164.3919,14.0567,2.4275
5.567,167,,1.1619,1.6482,0.0465,5.5846,1.6017,0.2868,1.6238,1.4321,0.8916,0.5122,0.0814,1.142,1.0275,0.7322,0.5404,0.3794,0.4308,165.2555,162.6436,15.3458,2.4103
5.6,168,,1.1596,1.5924,0.0259,5.1116,1.5665,0.3065,1.5924,1.4298,0.8894,0.5086,0.0805,1.141,1.0247,0.7029,0.5404,0.3808,0.4281,165.1045,161.4249,16.4137,2.2584
5.633,169,,1.1597,1.6391,0.0063,5.6421,1.6328,0.2894,1.6123,1.4296,0.8898,0.5077,0.0795,1.1391,1.0174,0.7225,0.5398,0.3822,0.4282,164.873,160.0326,17.4817,2.3416
5.667,170,,1.1624,1.58,-0.01,5.1232,1.59,0.3104,1.58,1.4314,0.8934,0.5135,0.0785,1.1399,1.017,0.6866,0.538,0.3799,0.435,163.9897,157.9621,18.7562,2.1802
5.7,171,,1.1605,1.5704,-0.0309,5.1147,1.6013,0.3131,1.5704,1.4281,0.8929,0.518,0.0768,1.1375,1.0181,0.6775,0.5353,0.3749,0.4411,163.6787,156.0403,20.0325,2.1611
5.733,172,,1.1564,1.6193,-0.0555,5.6785,1.6749,0.2949,1.589,1.4197,0.893,0.52,0.0747,1.1329,0.9987,0.696,0.5267,0.373,0.4453,162.2208,154.0667,20.7505,2.2762
5.767,173,,1.1556,1.5477,-0.0735,5.0717,1.6212,0.3197,1.5477,1.4143,0.8968,0.5237,0.073,1.1317,1.0052,0.6508,0.5175,0.3732,0.4507,160.5363,151.6767,21.7805,2.1303
5.8,174,,1.1529,1.5364,-0.092,5.0441,1.6284,0.3228,1.5364,1.409,0.8968,0.5258,0.071,1.1302,1.0169,0.6395,0.5122,0.371,0.4548,159.0934,149.2562,22.8999,2.1329
5.833,175,,1.152,1.5266,-0.1012,5.0045,1.6278,0.3253,1.5266,1.4086,0.8955,0.5258,0.07,1.1329,1.0396,0.6311,0.513,0.3697,0.4559,157.7931,146.6458,24.486,2.1571
5.867,176,,1.1493,1.5144,-0.113,4.9614,1.6274,0.328,1.5144,1.4041,0.8944,0.5276,0.0686,1.1374,1.0424,0.6199,0.5096,0.3668,0.459,155.9301,143.5264,26.0552,2.1974
5.9,177,,1.1503,1.5102,-0.1151,4.9743,1.6253,0.3267,1.5044,1.4032,0.8974,0.5323,0.0686,1.1496,1.0482,0.607,0.5057,0.3651,0.4638,154.205,140.5503,27.5615,2.2468
5.933,178,,1.1581,1.5132,-0.1109,4.9942,1.6241,0.3252,1.498,1.4062,0.91,0.5361,0.0693,1.164,1.0518,0.5881,0.4962,0.3739,0.4668,152.1939,136.8162,29.6946,2.2247
5.967,179,,1.167,1.5147,-0.1056,4.9995,1.6203,0.3241,1.4602,1.4101,0.9239,0.5434,0.0702,1.1766,1.0524,0.5362,0.4861,0.3805,0.4733,149.5386,132.2626,31.9813,2.1674
6.0,180,,1.1699,1.5098,-0.1039,4.973,1.6137,0.3245,1.4772,1.4066,0.9331,0.5511,0.0707,1.1796,1.0503,0.5441,0.4735,0.3821,0.4804,146.2438,127.5321,33.8497,2.155
6.033,181,,1.1657,1.5003,-0.0976,4.9041,1.5979,0.3258,1.4197,1.3987,0.9328,0.5526,0.0718,1.1856,1.051,0.4869,0.4659,0.3802,0.4808,143.8285,124.2502,35.1764,2.0777
6.067,182,,1.1582,1.4844,-0.0886,4.7933,1.5731,0.3282,1.3922,1.3857,0.9307,0.5509,0.073,1.1836,1.0444,0.4616,0.455,0.3798,0.478,140.8073,120.0198,37.1728,2.0164
6.1,183,,1.1522,1.4683,-0.0734,4.6758,1.5416,0.3297,1.3583,1.3719,0.9325,0.5466,0.0744,1.18,1.0347,0.4258,0.4394,0.386,0.4721,139.055,115.8962,39.5471,1.9918
6.133,184,,1.1419,1.4445,-0.0446,4.4947,1.4891,0.3313,1.3211,1.3514,0.9325,0.5362,0.0767,1.1736,1.0182,0.3886,0.4189,0.3963,0.4595,136.9859,111.6386,42.5403,1.8574
