t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
0.067,2,,-0.0,0.5062,-0.0,0.8329,0.5062,0.6077,0.5062,-0.0,,,,,,,,,,,,,0.7434
0.1,3,,0.0,0.5037,0.0,0.8291,0.5037,0.6076,0.5037,0.0,,,,,,,,,,,,,0.7377
0.133,4,,0.3797,0.8809,0.0,1.5502,0.8809,0.5682,0.8464,0.3797,,,,0.0,,,,,,,,,0.4893
0.167,5,,0.3985,0.8918,0.0,1.5678,0.8918,0.5689,0.8582,0.3985,,,,0.0,,,,,,,,,0.4888
0.2,6,,0.3734,0.8244,0.0,1.4598,0.8244,0.5647,0.8051,0.3734,,,,0.0,,,,,,,,,0.46
0.233,7,,0.4098,0.8585,0.0,1.5062,0.8585,0.57,0.8366,0.4098,,,,0.0,,,,,,,,,0.4786
0.267,8,,0.455,0.8921,0.0,1.5488,0.8921,0.576,0.8703,0.455,,,,0.0,,,,,,,,,0.5024
0.3,9,,0.4564,0.8989,0.0,1.5601,0.8989,0.5762,0.8745,0.4564,,,,0.0,,,,,,,,,0.5003
0.333,10,,0.4894,0.9183,-0.0,1.5809,0.9183,0.5809,0.8961,0.4894,,,,-0.0,,,,,,,,,0.5158
0.367,11,,0.5085,0.9299,0.0,1.5934,0.9299,0.5836,0.9079,0.5085,,,,0.0,,,,,,,,,0.5233
0.4,12,,0.5187,0.9324,0.0,1.5916,0.9324,0.5858,0.9129,0.5187,,,,0.0,,,,,,,,,0.5318
0.433,13,,0.5135,0.9281,0.0,1.5852,0.9281,0.5855,0.9079,0.5135,,,,0.0,,,,,,,,,0.527
0.467,14,,0.4916,0.9183,0.0,1.5751,0.9183,0.583,0.8947,0.4916,,,,0.0,,,,,,,,,0.5111
0.5,15,,0.0604,0.529,-0.4093,1.5685,0.9383,0.5982,0.5283,0.0604,,,,-0.4093,,,,,,,,,0.5585
0.533,16,,0.0602,0.5294,-0.415,1.5702,0.9445,0.6015,0.5286,0.0602,,,,-0.415,,,,,,,,,0.5598
0.567,17,,0.0605,0.5293,-0.4194,1.5684,0.9487,0.6049,0.528,0.0605,,,,-0.4194,,,,,,,,,0.5613
0.6,18,,0.4901,0.9149,0.0,1.5659,0.9149,0.5842,0.8916,0.4901,,,,0.0,,,,,,,,,0.5212
0.633,19,,0.4803,0.8607,-0.0,1.3872,0.8607,0.6205,0.8607,0.4803,,,,-0.0,,,,,,,,,0.8239
0.667,20,,0.4701,0.8546,0.0,1.3753,0.8546,0.6214,0.8546,0.4701,,,,0.0,,,,,,,,,0.8153
0.7,21,,0.05,0.5198,-0.3942,1.3679,0.914,0.6682,0.5198,0.05,,,,-0.3942,,,,,,,,,0.6152
0.733,22,,0.4596,0.851,0.0,1.3686,0.851,0.6218,0.851,0.4596,,,,0.0,,,,,,,,,0.8152
0.767,23,,0.0377,0.5121,-0.402,1.3702,0.9141,0.6671,0.5121,0.0377,,,,-0.402,,,,,,,,,0.6002
0.8,24,,0.4537,0.85,0.0,1.3684,0.85,0.6211,0.85,0.4537,,,,0.0,,,,,,,,,0.7936
0.833,25,,0.0214,0.4801,-0.456,1.3825,0.9361,0.6771,0.4801,0.0214,,,,-0.456,,,,,,,,,0.555
0.867,26,,0.0154,0.4703,-0.4875,1.401,0.9579,0.6837,0.4703,0.0154,,,,-0.4875,,,,,,,,,0.5391
0.9,27,,0.0149,0.4725,-0.5026,1.421,0.9751,0.6862,0.4725,0.0149,,,,-0.5026,,,,,,,,,0.5358
0.933,28,,0.551,0.894,0.0,1.444,0.894,0.6191,0.894,0.551,,,,0.0,,,,,,,,,0.5306
0.967,29,,0.5658,0.9116,-0.0,1.4747,0.9116,0.6182,0.9116,0.5658,,,,-0.0,,,,,,,,,0.5383
1.0,30,,0.5792,0.9304,0.0,1.5081,0.9304,0.617,0.9304,0.5792,,,,0.0,,,,,,,,,0.5484
1.033,31,,0.5942,0.9551,-0.0,1.5531,0.9551,0.615,0.9551,0.5942,,,,-0.0,,,,,,,,,0.5642
1.067,32,,0.6053,0.9714,0.0,1.5828,0.9714,0.6137,0.9714,0.6053,,,,0.0,,,,,,,,,0.5747
1.1,33,,0.6274,0.9874,0.0,1.6073,0.9874,0.6143,0.9874,0.6274,,,,0.0,,,,,,,,,0.5789
1.133,34,,0.6366,1.0002,0.0,1.6297,1.0002,0.6137,1.0002,0.6366,,,,0.0,,,,,,,,,0.5816
1.167,35,,0.653,1.0151,0.0,1.6536,1.0151,0.6139,1.0151,0.653,,,,0.0,,,,,,,,,0.5873
1.2,36,,0.6688,1.0244,0.0,1.6625,1.0244,0.6162,1.0244,0.6688,,,,0.0,,,,,,,,,0.5933
1.233,37,,0.6851,1.0406,0.0,1.6897,1.0406,0.6159,1.0406,0.6851,,,,0.0,,,,,,,,,0.6028
1.267,38,,0.7032,1.0426,0.0,1.6812,1.0426,0.6202,1.0426,0.7032,,,,0.0,,,,,,,,,0.611
1.3,39,,0.7231,1.0506,-0.0,1.6898,1.0506,0.6217,1.0506,0.7231,,,,-0.0,,,,,,,,,0.6169
1.333,40,,0.7353,1.1585,0.0,2.0091,1.1585,0.5766,1.1081,0.7353,,,,0.0,,,,,,,,,0.6273
1.367,41,,0.7519,1.1725,-0.0,2.0389,1.1725,0.5751,1.1204,0.7519,,,,-0.0,,,,,,,,,0.648
1.4,42,,0.7658,1.1751,0.0,2.0379,1.1751,0.5766,1.1256,0.7658,,,,0.0,,,,,,,,,0.6804
1.433,43,,0.7787,1.082,-0.0,1.744,1.082,0.6204,1.082,0.7787,,,,-0.0,,,,,,,,,0.7207
1.467,44,,0.7864,1.1808,0.0,2.0441,1.1808,0.5776,1.1353,0.7864,,,,0.3826,,,,,,,,,0.6612
1.5,45,,0.7966,1.1952,-0.0,2.0864,1.1952,0.5729,1.1476,0.7966,,,,0.3756,,,,,,,,,0.6788
1.533,46,,0.3504,0.8371,-0.4468,2.1944,1.2839,0.5851,0.8159,0.3504,,,,-0.2234,-0.2254,,,,,,,,0.6256
1.567,47,,0.3905,0.8629,-0.4159,2.2065,1.2788,0.5796,0.8406,0.3905,,,,-0.208,-0.2246,,,,,,,,0.6498
1.6,48,,0.8181,1.2043,-0.0025,2.1965,1.2068,0.5494,1.1564,0.8181,,,,0.3494,0.2573,,,,,,,,0.6884
1.633,49,,0.8357,1.217,0.0,2.1508,1.217,0.5659,1.1695,0.8357,,,,0.3596,0.3108,,,,,,,,0.7276
1.667,50,,0.8455,1.2222,0.0,2.1648,1.2222,0.5646,1.1757,0.8455,,,,0.3687,0.361,,,,,,,,0.7579
1.7,51,,0.4555,1.1746,-0.0448,2.1634,1.2195,0.5637,1.1345,0.7937,0.1174,,,0.2922,0.3336,1.0171,0.6763,,,,,0.797,0.7979
1.733,52,,0.4678,1.1998,-0.0011,2.1948,1.201,0.5472,1.1565,0.8177,0.118,,,0.3322,0.4128,1.0385,0.6996,,,,,0.7441,0.8357
1.767,53,,0.4766,1.2168,0.0,2.1996,1.2168,0.5532,1.1721,0.8334,0.1199,,,0.3689,0.4813,1.0522,0.7135,,,,,0.5996,0.8839
1.8,54,,0.4858,1.2328,-0.0,2.2305,1.2328,0.5527,1.1847,0.8506,0.121,,,0.4128,0.5353,1.0638,0.7296,,,,,0.0583,0.9252
1.833,55,,0.4918,1.2411,0.0,2.2603,1.2411,0.5491,1.1881,0.8633,0.1203,,,0.4473,0.5757,1.0678,0.743,,,,,1.36,0.9539
1.867,56,,0.4933,1.2433,-0.0,2.2667,1.2433,0.5485,1.1899,0.8703,0.1163,,,0.4927,0.6153,1.0736,0.754,,,,,1.8656,0.9771
1.9,57,,0.4962,1.2481,0.0,2.2843,1.2481,0.5464,1.1935,0.8802,0.1122,,,0.537,0.6433,1.0813,0.768,,,,,1.9752,0.9764
1.933,58,,0.504,1.1447,0.0,1.9384,1.1447,0.5905,1.1447,0.9012,0.1068,,,0.5843,0.6795,1.0379,0.7944,,,,,1.7638,0.895
1.967,59,,0.5143,1.1543,0.0,1.9673,1.1543,0.5868,1.1543,0.9242,0.1044,,,0.6275,0.7168,1.0499,0.8197,,,,,1.272,0.9008
2.0,60,,0.5223,1.1668,0.0,2.0046,1.1668,0.5821,1.1668,0.9434,0.1012,,,0.6636,0.7489,1.0656,0.8422,,,,,0.5087,0.9181
2.033,61,,0.5316,1.1803,0.0,2.0487,1.1803,0.5761,1.1803,0.962,0.1012,,,0.6975,0.771,1.0791,0.8608,,,,,0.5623,0.9367
2.067,62,,0.5379,1.2977,0.0,2.4667,1.2977,0.5261,1.2452,0.9759,0.0999,,,0.7201,0.793,1.1453,0.876,,,,,0.5847,1.0474
2.1,63,,0.5439,1.305,-0.0,2.4916,1.305,0.5238,1.2549,0.991,0.0968,,,0.745,0.8127,1.1581,0.8942,,,,,0.0856,1.0613
2.133,64,,0.5478,1.3115,0.0,2.5199,1.3115,0.5205,1.2636,1.0009,0.0947,,,0.7552,0.8306,1.1689,0.9063,,,,,0.0814,1.0769
2.167,65,,0.5553,1.2261,0.0,2.203,1.2261,0.5565,1.2261,1.0091,0.1015,,,0.7654,0.8408,1.1246,0.9076,,,,,0.632,1.0049
2.2,66,,0.5641,1.2359,-0.0,2.2442,1.2359,0.5507,1.2359,1.0184,0.1098,,,0.7736,0.8502,1.1261,0.9086,,,,,0.6785,1.0179
2.233,67,,0.5674,1.2419,0.0,2.2815,1.2419,0.5443,1.2419,1.0192,0.1155,,,0.7719,0.8455,1.1264,0.9037,,,,,0.2264,1.0355
2.267,68,,0.568,1.2464,0.0,2.3203,1.2464,0.5372,1.2464,1.0186,0.1175,,,0.7658,0.8417,1.129,0.9011,,,,,0.0917,1.0525
2.3,69,,0.5657,1.2542,0.0,2.3734,1.2542,0.5284,1.2542,1.0187,0.1127,,,0.7518,0.8354,1.1415,0.906,,,,,0.9376,1.0735
2.333,70,,0.5554,1.2615,-0.0,2.432,1.2615,0.5187,1.2615,1.0165,0.0944,,,0.7284,0.8162,1.1671,0.9221,,,,,1.616,1.1238
2.367,71,,0.7465,1.3852,0.0,2.7216,1.3852,0.509,1.3852,1.1598,0.3332,0.0505,,0.8811,0.9611,1.052,0.8266,0.2827,,,153.7685,1.667,1.3668
2.4,72,,0.7937,1.4185,0.0,2.8648,1.4185,0.4952,1.4185,1.1921,0.3953,0.0446,,0.8944,0.9716,1.0232,0.7968,0.3507,,,158.0362,1.7052,1.4127
2.433,73,,0.829,1.44,0.0,2.9766,1.44,0.4838,1.44,1.2151,0.4429,0.0514,,0.9001,0.9679,0.9971,0.7722,0.3915,,,159.9985,1.5981,1.4431
2.467,74,,0.8635,1.4588,0.0,3.0833,1.4588,0.4731,1.4588,1.2342,0.4929,0.0556,,0.9111,0.9543,0.9659,0.7413,0.4372,,,159.5238,1.2437,1.4974
2.5,75,,0.8863,1.479,0.0,3.1962,1.479,0.4627,1.479,1.2543,0.5184,0.0519,,0.9234,0.9445,0.9606,0.7359,0.4664,,,158.9364,1.5921,1.534
2.533,76,,0.886,1.4809,-0.0,3.2713,1.4809,0.4527,1.4809,1.2533,0.5186,0.0306,,0.9092,0.906,0.9624,0.7348,0.488,,,156.219,1.9188,1.5517
2.567,77,,0.868,1.4786,0.0,3.3348,1.4786,0.4434,1.4786,1.2405,0.4955,0.0211,,0.8884,0.8502,0.983,0.745,0.4744,,,154.6198,2.0578,1.5834
2.6,78,,1.0583,1.5952,0.08,3.5844,1.5152,0.4227,1.5952,1.388,0.7286,0.3215,0.08,1.0735,1.0056,0.8666,0.6594,0.407,0.2415,106.1609,153.6177,2.5414,1.7998
2.633,79,,1.0749,1.6052,0.08,3.6519,1.5252,0.4177,1.6052,1.4024,0.7474,0.3717,0.08,1.1013,0.9826,0.8578,0.655,0.3757,0.2917,104.1681,151.4765,2.471,1.8811
2.667,80,,1.0844,1.618,0.08,3.7413,1.538,0.4111,1.618,1.4125,0.7563,0.4097,0.08,1.1146,0.9668,0.8617,0.6561,0.3466,0.3297,100.5809,149.2954,2.445,1.9963
2.7,81,,1.0965,1.6351,0.0733,3.8614,1.5619,0.4045,1.6351,1.4267,0.7662,0.452,0.0831,1.1261,0.9598,0.8689,0.6604,0.3142,0.3689,134.5933,147.7848,2.3765,2.1705
2.733,82,,1.111,1.6488,0.0695,3.9513,1.5793,0.3997,1.6488,1.4411,0.7809,0.4681,0.0838,1.1472,0.9767,0.8679,0.6602,0.3128,0.3842,138.8762,150.0028,2.0991,2.316
2.767,83,,1.1257,1.6596,0.0724,4.0328,1.5872,0.3936,1.6596,1.4485,0.803,0.48,0.0851,1.1556,0.9911,0.8566,0.6455,0.323,0.3949,145.1459,153.1954,2.0246,2.4768
2.8,84,,1.1473,1.6681,0.0667,4.1,1.6014,0.3906,1.6681,1.4622,0.8324,0.4855,0.0876,1.1729,1.0166,0.8357,0.6298,0.3469,0.3979,153.6796,157.5444,1.8008,2.6043
2.833,85,,1.1528,1.6736,0.0648,4.165,1.6088,0.3863,1.6736,1.4652,0.8403,0.4864,0.0905,1.181,1.0171,0.8332,0.6249,0.3539,0.3959,159.9008,158.8559,0.6644,2.7258
2.867,86,,1.1528,1.6708,0.0446,4.2107,1.6262,0.3862,1.6708,1.4629,0.8427,0.4747,0.0926,1.1758,1.0016,0.8281,0.6203,0.368,0.3821,164.8889,159.9531,0.4319,2.8543
2.9,87,,1.1353,1.6573,-0.0041,4.2462,1.6614,0.3913,1.6573,1.449,0.8216,0.4407,0.0916,1.1561,0.9697,0.8356,0.6274,0.3809,0.3491,168.4831,160.7794,1.1888,2.9813
2.933,88,,1.1229,1.6509,-0.0421,4.3037,1.693,0.3934,1.6509,1.4389,0.8068,0.4177,0.0892,1.1411,0.9449,0.8441,0.6322,0.389,0.3286,171.0248,161.6955,1.7329,3.0607
2.967,89,,1.0982,1.6385,-0.0986,4.3598,1.7371,0.3984,1.6385,1.4225,0.7739,0.3762,0.0823,1.1152,0.9121,0.8646,0.6486,0.3977,0.2938,173.5848,163.7409,2.0152,3.0748
3.0,90,,1.0981,1.6384,-0.1156,4.4053,1.754,0.3982,1.6384,1.4219,0.7743,0.3746,0.0796,1.115,0.9057,0.8642,0.6477,0.3997,0.295,175.2846,165.2823,2.2051,3.0385
3.033,91,,1.1134,1.6444,-0.1049,4.4291,1.7493,0.395,1.6444,1.4324,0.7944,0.4122,0.0806,1.1288,0.9175,0.85,0.638,0.3822,0.3316,175.4943,165.8929,2.4867,2.9589
3.067,92,,1.13,1.6506,-0.0918,4.4592,1.7423,0.3907,1.6506,1.4428,0.8172,0.4447,0.0817,1.145,0.9293,0.8333,0.6256,0.3725,0.363,177.2595,167.4999,2.6508,2.8753
3.1,93,,1.1385,1.6539,-0.0726,4.4947,1.7265,0.3841,1.6539,1.4469,0.8302,0.4626,0.0833,1.1499,0.9391,0.8238,0.6167,0.3676,0.3793,178.6066,169.9383,2.9476,2.8189
3.133,94,,1.1483,1.6612,-0.047,4.5526,1.7082,0.3752,1.6612,1.4537,0.843,0.4875,0.0855,1.1566,0.9418,0.8182,0.6107,0.3555,0.402,178.5065,170.7427,3.4,2.7252
3.167,95,,1.1485,1.661,-0.0106,4.5671,1.6716,0.366,1.661,1.4519,0.8451,0.4939,0.0878,1.157,0.9433,0.816,0.6068,0.3512,0.4061,177.9141,171.9051,3.3018,2.606
3.2,96,,1.1448,1.6541,0.0347,4.5328,1.6193,0.3572,1.6541,1.447,0.8426,0.4886,0.0891,1.1549,0.9519,0.8114,0.6044,0.354,0.3996,176.2539,173.1148,3.4994,2.4602
3.233,97,,1.1452,1.6494,0.073,4.5182,1.5764,0.3489,1.6494,1.4445,0.8459,0.4829,0.0884,1.1499,0.9553,0.8036,0.5986,0.363,0.3945,174.5568,174.2995,3.6679,2.3263
3.267,98,,1.1473,1.6453,0.0707,4.5065,1.5746,0.3494,1.6453,1.4416,0.8531,0.4857,0.0866,1.1464,0.9595,0.7922,0.5885,0.3674,0.3991,172.3505,176.4508,3.9497,2.248
3.3,99,,1.152,1.6443,0.0442,4.5575,1.6001,0.3511,1.6443,1.4422,0.8619,0.4873,0.0845,1.1455,0.9723,0.7824,0.5804,0.3746,0.4028,171.05,176.2003,4.6337,2.2609
3.333,100,,1.1469,1.6413,0.0153,4.6212,1.626,0.3519,1.6413,1.4373,0.8565,0.4873,0.082,1.1404,0.985,0.7848,0.5808,0.3692,0.4053,170.2555,173.7272,5.4243,2.2834
3.367,101,,1.1478,1.6817,-0.0071,5.0736,1.6889,0.3329,1.6602,1.4377,0.8578,0.4958,0.0792,1.1401,1.0036,0.8023,0.5799,0.362,0.4166,170.7962,171.0848,6.1923,2.3784
3.4,102,,1.1548,1.6841,-0.0161,5.1267,1.7001,0.3316,1.6631,1.4429,0.8666,0.4994,0.0775,1.15,1.0367,0.7965,0.5763,0.3673,0.4218,172.6891,170.1059,6.8569,2.3905
3.433,103,,1.1735,1.6955,-0.0044,5.206,1.6998,0.3265,1.6739,1.4583,0.8887,0.509,0.0776,1.1731,1.0856,0.7852,0.5696,0.3797,0.4314,172.93,168.1064,7.5345,2.4308
3.467,104,,1.1669,1.6919,-0.0397,5.2771,1.7315,0.3281,1.6705,1.4555,0.8783,0.5027,0.0747,1.1717,1.0941,0.7922,0.5772,0.3756,0.4281,173.4419,166.7186,8.0154,2.4678
3.5,105,,1.1537,1.6831,-0.0872,5.3309,1.7703,0.3321,1.6625,1.4479,0.8595,0.4947,0.0699,1.1599,1.0847,0.803,0.5884,0.3648,0.4248,171.3295,163.5154,8.572,2.4772
3.533,106,,1.1554,1.6827,-0.1042,5.3756,1.7868,0.3324,1.6636,1.4512,0.8596,0.4931,0.068,1.1601,1.0842,0.804,0.5915,0.3665,0.4251,168.8477,161.6993,8.7138,2.5054
3.567,107,,1.1657,1.6884,-0.1024,5.4222,1.7909,0.3303,1.6709,1.46,0.8714,0.4924,0.0683,1.1692,1.0905,0.7995,0.5886,0.379,0.4242,169.0965,162.7696,8.4092,2.5659
3.6,108,,1.1753,1.6617,-0.0974,5.1491,1.759,0.3416,1.6617,1.4678,0.8828,0.4938,0.069,1.1758,1.094,0.7789,0.585,0.389,0.4248,169.9941,164.7097,7.8745,2.5656
3.633,109,,1.1827,1.6677,-0.0936,5.2014,1.7613,0.3386,1.6677,1.4732,0.8922,0.4998,0.0695,1.1811,1.106,0.7755,0.581,0.3924,0.4303,169.6339,166.0319,7.2352,2.6099
3.667,110,,1.1868,1.6763,-0.0884,5.2816,1.7646,0.3341,1.6763,1.4775,0.8962,0.4991,0.0701,1.1833,1.1304,0.7801,0.5813,0.3971,0.4291,168.4303,167.8124,6.2719,2.6404
3.7,111,,1.1915,1.6818,-0.0874,5.3482,1.7692,0.3308,1.6818,1.4802,0.9029,0.4998,0.0702,1.1839,1.1336,0.7789,0.5773,0.403,0.4296,167.6232,169.0898,5.5423,2.7124
3.733,112,,1.197,1.6874,-0.0789,5.4076,1.7662,0.3266,1.6874,1.4841,0.9099,0.5062,0.0712,1.1878,1.1308,0.7774,0.5742,0.4037,0.435,166.6388,170.1292,4.8974,2.7348
3.767,113,,1.2034,1.6898,-0.0631,5.4474,1.7529,0.3218,1.6898,1.4872,0.9195,0.5225,0.0729,1.1896,1.1241,0.7703,0.5677,0.397,0.4496,164.969,170.6021,4.1234,2.7437
3.8,114,,1.2017,1.6891,-0.0344,5.4656,1.7235,0.3153,1.6891,1.4854,0.9181,0.5376,0.0754,1.1852,1.1139,0.771,0.5673,0.3805,0.4622,159.8527,168.6902,3.4033,2.7215
3.833,115,,1.1919,1.7011,-0.0133,5.6488,1.7144,0.3035,1.6939,1.4781,0.9058,0.5418,0.0768,1.175,1.1055,0.7881,0.5722,0.364,0.465,156.1036,166.8348,2.6849,2.7327
3.867,116,,1.1803,1.6945,0.0149,5.644,1.6796,0.2976,1.6878,1.4678,0.8927,0.5521,0.0783,1.1633,1.0925,0.7952,0.5751,0.3406,0.4738,150.7972,162.4131,2.5632,2.673
3.9,117,,1.1652,1.687,0.0416,5.6413,1.6454,0.2917,1.6807,1.4558,0.8746,0.5497,0.0795,1.1494,1.0803,0.8061,0.5812,0.3248,0.4702,146.2684,159.0088,2.4191,2.6162
3.933,118,,1.1565,1.6836,0.0638,5.6618,1.6198,0.2861,1.6781,1.4491,0.8638,0.5522,0.0803,1.1405,1.0835,0.8143,0.5853,0.3116,0.472,142.8871,156.2438,2.3502,2.5803
3.967,119,,1.1501,1.6794,0.0765,5.6739,1.603,0.2825,1.6741,1.4441,0.8561,0.5547,0.0809,1.1352,1.0943,0.818,0.588,0.3014,0.4738,142.2433,154.8491,2.2547,2.5503
4.0,120,,1.1483,1.6682,0.0622,5.6171,1.606,0.2859,1.6682,1.445,0.8515,0.558,0.0816,1.1384,1.1292,0.8167,0.5935,0.2935,0.4764,143.9929,155.3446,1.7733,2.521
4.033,121,,1.1456,1.6782,0.051,5.7751,1.6272,0.2818,1.6719,1.4423,0.8489,0.5572,0.0821,1.1383,1.1618,0.8229,0.5934,0.2918,0.4751,146.1711,156.725,1.3585,2.3058
4.067,122,,1.1478,1.6783,0.0453,5.807,1.633,0.2812,1.6714,1.4425,0.8531,0.5542,0.0827,1.1428,1.1789,0.8183,0.5895,0.2989,0.4715,150.5015,159.9343,0.9593,2.2158
4.1,123,,1.1512,1.6786,0.0415,5.8278,1.637,0.2809,1.6711,1.4435,0.8589,0.5456,0.0833,1.1458,1.1895,0.8122,0.5846,0.3133,0.4623,156.0578,164.681,0.4108,2.1905
4.133,124,,1.1551,1.663,0.0439,5.6747,1.6191,0.2853,1.663,1.4458,0.8644,0.5429,0.0837,1.1512,1.1952,0.7986,0.5815,0.3215,0.4592,160.0928,166.1607,0.0762,2.1691
4.167,125,,1.158,1.6618,0.0463,5.6664,1.6155,0.2851,1.6618,1.4479,0.8681,0.5413,0.0838,1.1548,1.1963,0.7937,0.5798,0.3268,0.4574,162.3933,167.344,0.0313,2.1867
4.2,126,,1.1603,1.661,0.0484,5.6591,1.6126,0.285,1.661,1.4497,0.8708,0.5392,0.0839,1.1583,1.1973,0.7901,0.5788,0.3317,0.4553,164.101,168.6645,0.1517,2.2174
4.233,127,,1.1621,1.6811,0.0506,5.8681,1.6305,0.2779,1.6711,1.4499,0.8743,0.5357,0.0838,1.1597,1.1968,0.7968,0.5756,0.3386,0.452,165.7728,169.8705,0.5014,2.3083
4.267,128,,1.1636,1.6593,0.0569,5.6514,1.6024,0.2835,1.6593,1.4491,0.8781,0.5394,0.0838,1.1608,1.1922,0.7812,0.571,0.3388,0.4556,166.2468,171.7412,0.2605,2.3364
4.3,129,,1.1629,1.656,0.0648,5.6266,1.5912,0.2828,1.656,1.448,0.8779,0.5396,0.0838,1.1606,1.1851,0.7781,0.5701,0.3383,0.4558,166.9999,172.8717,0.1134,2.397
4.333,130,,1.1588,1.6488,0.0798,5.5788,1.569,0.2812,1.6488,1.4421,0.8755,0.5379,0.0838,1.1543,1.1702,0.7734,0.5666,0.3376,0.4541,166.6742,173.7803,0.1728,2.4199
4.367,131,,1.1509,1.6673,0.0677,5.8274,1.5996,0.2745,1.6542,1.4342,0.8676,0.5315,0.0833,1.1469,1.158,0.7866,0.5666,0.3361,0.4482,166.6278,174.4448,0.4818,2.5052
4.4,132,,1.1427,1.6325,0.0501,5.5206,1.5824,0.2866,1.6325,1.4279,0.8575,0.5244,0.0825,1.1411,1.1497,0.775,0.5704,0.3331,0.4418,166.6986,175.1814,0.7482,2.4441
4.433,133,,1.1385,1.6565,0.03,5.8568,1.6265,0.2777,1.6409,1.4221,0.8549,0.5193,0.0814,1.1358,1.1425,0.786,0.5672,0.3356,0.4379,165.7534,176.2185,1.4088,2.5191
4.467,134,,1.1293,1.6491,0.0057,5.87,1.6433,0.28,1.6327,1.4141,0.8444,0.5123,0.0797,1.131,1.1329,0.7883,0.5697,0.3322,0.4326,164.9001,176.4939,2.3959,2.5235
4.5,135,,1.1174,1.6409,-0.025,5.8979,1.6659,0.2825,1.6233,1.4044,0.8304,0.4996,0.0772,1.1217,1.1197,0.7929,0.574,0.3309,0.4224,163.9254,174.5881,3.393,2.537
4.533,136,,1.1095,1.6328,-0.054,5.9271,1.6868,0.2846,1.6141,1.3963,0.8227,0.4975,0.0743,1.1128,1.1031,0.7914,0.5737,0.3252,0.4232,162.488,171.404,4.6243,2.5534
4.567,137,,1.1072,1.6226,-0.0895,5.9516,1.7121,0.2877,1.6032,1.3895,0.8249,0.5008,0.0703,1.1,1.0873,0.7783,0.5647,0.324,0.4305,160.9746,168.0105,5.7536,2.606
4.6,138,,1.1026,1.5731,-0.1232,5.5726,1.6963,0.3044,1.5731,1.3849,0.8202,0.492,0.0659,1.0907,1.0713,0.7529,0.5647,0.3282,0.4261,159.9579,165.7242,6.6914,2.5783
4.633,139,,1.1061,1.5649,-0.1464,5.5766,1.7114,0.3069,1.5649,1.3857,0.8264,0.4871,0.0626,1.0875,1.0615,0.7385,0.5592,0.3393,0.4246,158.6538,163.3674,7.7671,2.6422
4.667,140,,1.1138,1.5613,-0.1563,5.5775,1.7176,0.3079,1.5613,1.3919,0.8358,0.4859,0.0611,1.0972,1.0575,0.7255,0.5561,0.3499,0.4248,158.3934,161.8,8.9271,2.6852
4.7,141,,1.1198,1.5582,-0.1637,5.5736,1.7219,0.3089,1.5582,1.3981,0.8415,0.4868,0.0599,1.1101,1.0545,0.7167,0.5566,0.3547,0.4269,159.0019,160.8186,9.8635,2.6834
4.733,142,,1.1251,1.5553,-0.17,5.5763,1.7254,0.3094,1.5553,1.4003,0.8498,0.4893,0.0589,1.1192,1.0536,0.7056,0.5506,0.3604,0.4305,158.798,159.2735,11.2193,2.6633
4.767,143,,1.1287,1.5525,-0.1767,5.5786,1.7292,0.31,1.5458,1.4026,0.8548,0.4919,0.0578,1.127,1.054,0.691,0.5478,0.3629,0.4341,159.3935,158.301,12.4513,2.4707
4.8,144,,1.1327,1.5493,-0.1868,5.5856,1.7361,0.3108,1.5259,1.4052,0.8601,0.4915,0.0562,1.1368,1.0565,0.6658,0.5451,0.3687,0.4353,159.0025,157.2031,13.6458,2.49
4.833,145,,1.1428,1.5473,-0.1907,5.5814,1.738,0.3114,1.5206,1.4115,0.8742,0.4995,0.0556,1.1498,1.0644,0.6464,0.5373,0.3747,0.4439,158.5608,154.9743,15.3048,2.5057
4.867,146,,1.1513,1.5406,-0.1998,5.5521,1.7404,0.3135,1.5122,1.4154,0.8872,0.5024,0.0541,1.1629,1.0629,0.6251,0.5283,0.3847,0.4484,156.6677,151.2066,17.79,2.5099
4.9,147,,1.166,1.5394,-0.1874,5.5102,1.7267,0.3134,1.51,1.4229,0.909,0.5119,0.0561,1.1855,1.0688,0.6009,0.5139,0.3971,0.4558,155.8165,147.6393,20.4449,2.5385
4.933,148,,1.167,1.5308,-0.1764,5.4242,1.7072,0.3147,1.5022,1.4217,0.9123,0.5103,0.0579,1.1998,1.0674,0.5899,0.5094,0.402,0.4523,152.9875,142.9205,22.9267,2.6178
4.967,149,,1.1645,1.5171,-0.1628,5.3265,1.6799,0.3154,1.4872,1.4159,0.913,0.507,0.0601,1.2069,1.0619,0.5742,0.5029,0.406,0.4469,149.7708,137.944,25.5201,2.5521
5.0,150,,1.1598,1.5065,-0.1322,5.2208,1.6388,0.3139,1.4669,1.408,0.9116,0.501,0.0645,1.2111,1.0508,0.5553,0.4964,0.4106,0.4365,146.5079,133.5997,27.9669,2.4377
5.033,151,,1.1537,1.4946,-0.1047,5.1067,1.5993,0.3132,1.4415,1.3993,0.9081,0.4938,0.068,1.2079,1.0396,0.5333,0.4912,0.4143,0.4258,143.9382,130.6489,29.6986,2.3446
