t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
2.3,69,,0.4482,0.4482,-0.0,0.6745,0.4482,0.6645,,0.4482,,,,-0.0,,,,,,,,,0.6755
2.333,70,,0.4136,0.4136,0.0,0.6265,0.4136,0.6602,,0.4136,,,,0.0,,,,,,,,,0.557
2.367,71,,0.3005,0.6011,0.0,0.8595,0.6011,0.6993,,0.6011,0.0,,,0.2117,,,0.6011,,,,,33.5191,1.1801
2.4,72,,0.4189,0.7989,-0.0,1.477,0.7989,0.5409,0.7989,0.4189,,,,-0.0,,,,,,,,,0.5685
2.433,73,,0.4121,0.7961,0.0,1.4687,0.7961,0.542,0.7961,0.4121,,,,0.0,,,,,,,,,0.5736
2.467,74,,0.3999,0.795,0.0,1.4614,0.795,0.544,0.795,0.3999,,,,0.0,,,,,,,,,0.5954
2.5,75,,0.3753,0.7854,-0.0,1.435,0.7854,0.5473,0.7854,0.3753,,,,-0.0,,,,,,,,,0.609
2.533,76,,0.3531,0.7725,0.0,1.3953,0.7725,0.5537,0.7725,0.3531,,,,0.0,,,,,,,,,0.6435
2.567,77,,0.3337,0.756,0.0,1.3522,0.756,0.5591,0.756,0.3337,,,,0.0,0.535,,,,,,,,0.6646
2.6,78,,0.3152,0.741,0.0,1.3163,0.741,0.5629,0.741,0.3152,,,,0.0,0.5592,,,,,,,,0.6616
2.633,79,,-0.0544,0.3837,-0.3832,1.282,0.767,0.5983,0.3837,-0.0544,,,,-0.3832,0.2315,,,,,,,,0.4595
2.667,80,,-0.0713,0.3631,-0.396,1.2732,0.7591,0.5963,0.3631,-0.0713,,,,-0.396,0.2247,,,,,,,,0.4311
2.7,81,,-0.0783,0.3614,-0.3963,1.2802,0.7577,0.5919,0.3614,-0.0783,,,,-0.3963,0.2041,,,,,,,,0.4196
2.733,82,,-0.0855,0.3652,-0.4067,1.3162,0.7719,0.5865,0.3652,-0.0855,,,,-0.4067,0.1941,,,,,,,,0.4073
2.767,83,,-0.098,0.3549,-0.4463,1.3429,0.8012,0.5966,0.3549,-0.098,,,,-0.4463,0.1479,,,,,,,,0.3907
2.8,84,,0.5345,0.8297,0.0,1.4441,0.8297,0.5746,0.8297,0.5345,,,,0.0,0.5921,,,,,,,,0.3763
2.833,85,,0.5975,1.0276,0.0,1.9278,1.0276,0.5331,0.9605,0.5975,,,,0.0,0.6043,,,,,,,,0.4156
2.867,86,,0.6558,1.0785,0.0,1.9914,1.0785,0.5416,1.0129,0.6558,,,,0.0,0.6245,,,,,,,,0.4728
2.9,87,,0.2192,0.7445,-0.3653,2.0452,1.1099,0.5427,0.7068,0.2192,,,,-0.1827,0.2992,,,,,,,,0.5901
2.933,88,,0.2347,0.753,-0.4256,2.0676,1.1786,0.57,0.7187,0.2347,,,,-0.2128,0.2373,,,,,,,,0.5982
2.967,89,,0.2542,0.7037,-0.4757,1.7603,1.1794,0.67,0.7037,0.2542,,,,-0.2378,0.1133,,,,,,,,0.6003
3.0,90,,0.8112,1.2034,-0.0,2.1346,1.2034,0.5638,1.1473,0.8112,,,,0.4007,0.3334,,,,,,,,0.6123
3.033,91,,0.8188,1.2112,-0.0,2.1355,1.2112,0.5672,1.1549,0.8188,,,,0.3956,0.5362,,,,,,,,0.6279
3.067,92,,0.8145,1.1993,0.0,2.1225,1.1993,0.5651,1.1446,0.8145,,,,0.3933,0.0659,,,,,,,,0.6202
3.1,93,,0.8092,1.1914,-0.0157,2.1663,1.2071,0.5572,1.1361,0.8092,,,,0.388,0.403,,,,,,,,0.6252
3.133,94,,0.8077,1.1855,0.0,2.0612,1.1855,0.5752,1.1297,0.8077,,,,0.3873,0.7884,,,,,,,,0.7238
3.167,95,,0.8082,1.1853,-0.0,2.0541,1.1853,0.5771,1.1284,0.8082,,,,0.3983,,,,,,,,,0.7207
3.2,96,,0.8113,1.1939,0.0,2.0691,1.1939,0.577,1.1327,0.8113,,,,0.4096,0.8032,,,,,,,,0.7371
3.233,97,,0.8122,1.1902,0.0,2.0489,1.1902,0.5809,1.13,0.8122,,,,0.4214,0.8174,,,,,,,,0.7521
3.267,98,,0.8094,1.1826,0.0,2.0243,1.1826,0.5842,1.1219,0.8094,,,,0.4296,0.8493,,,,,,,,0.7708
3.3,99,,0.8053,1.1732,0.0,1.9993,1.1732,0.5868,1.1121,0.8053,,,,0.4347,0.8393,,,,,,,,0.7855
3.333,100,,0.8037,1.1715,-0.0,1.9988,1.1715,0.5861,1.1068,0.8037,,,,0.4407,0.8466,,,,,,,,0.8021
3.367,101,,0.7995,1.1748,0.0,2.0127,1.1748,0.5837,1.1048,0.7995,,,,0.4393,0.876,,,,,,,,0.8317
3.4,102,,0.8014,1.1796,0.0,2.0303,1.1796,0.581,1.1056,0.8014,,,,0.44,0.8556,,,,,,,,0.8671
3.433,103,,0.8063,1.1844,0.0,2.0471,1.1844,0.5786,1.108,0.8063,,,,0.438,0.8082,,,,,,,,0.8993
3.467,104,,0.8085,1.1833,-0.0,2.0435,1.1833,0.5791,1.1076,0.8085,,,,0.4352,0.7534,,,,,,,,0.9218
3.5,105,,0.8062,1.1843,-0.0,2.0446,1.1843,0.5792,1.1077,0.8062,,,,0.4289,0.7158,,,,,,,,0.9353
3.533,106,,0.8016,1.1809,0.0,2.0305,1.1809,0.5816,1.1052,0.8016,,,,0.4203,0.6828,,,,,,,,0.9439
3.567,107,,0.7998,1.1773,0.0,2.0137,1.1773,0.5847,1.1024,0.7998,,,,0.4132,0.6454,,,,,,,,0.9584
3.6,108,,0.8026,1.1784,-0.0,2.0108,1.1784,0.5861,1.1019,0.8026,,,,0.4088,0.5991,,,,,,,,0.975
3.633,109,,0.8132,1.186,0.0,2.0228,1.186,0.5863,1.1088,0.8132,,,,0.4088,0.5695,,,,,,,,0.9885
3.667,110,,0.6721,1.189,0.0,2.0272,1.189,0.5865,1.1111,0.8161,0.3841,,,0.4049,0.5311,0.7271,0.432,,,,,31.9659,1.0077
3.7,111,,0.6758,1.193,0.0,2.0376,1.193,0.5855,1.114,0.8223,0.3828,,,0.4033,0.5187,0.7312,0.4395,,,,,31.7485,1.016
3.733,112,,0.6749,1.1984,0.0,2.0577,1.1984,0.5824,1.1176,0.8288,0.367,,,0.4054,0.5088,0.7506,0.4618,,,,,29.8116,1.0138
3.767,113,,0.4535,1.1683,-0.0585,2.147,1.2269,0.5714,1.0943,0.7909,0.116,,,0.3526,0.1605,0.9783,0.6749,,,,,9.5526,0.8981
3.8,114,,0.4649,1.1844,-0.0446,2.1862,1.2291,0.5622,1.1136,0.816,0.1138,,,0.4054,0.1754,0.9998,0.7022,,,,,7.4188,0.8952
3.833,115,,0.475,1.2017,-0.0184,2.2231,1.2201,0.5488,1.1318,0.8365,0.1135,,,0.4452,0.2068,1.0183,0.7229,,,,,7.7216,0.9128
3.867,116,,0.4854,1.2198,0.0,2.2552,1.2198,0.5409,1.1521,0.8583,0.1124,,,0.4827,0.2441,1.0397,0.7459,,,,,7.7222,0.9244
3.9,117,,0.495,1.2373,0.0,2.2481,1.2373,0.5504,1.1715,0.8806,0.1093,,,0.5176,0.2976,1.0622,0.7712,,,,,7.428,0.9457
3.933,118,,0.5043,1.2573,0.0,2.2691,1.2573,0.5541,1.1942,0.9049,0.1037,,,0.5483,0.349,1.0905,0.8012,,,,,6.7097,0.972
3.967,119,,0.5131,1.2749,0.0,2.3282,1.2749,0.5476,1.216,0.924,0.1021,,,0.5733,0.3878,1.1139,0.8219,,,,,6.3804,1.0003
4.0,120,,0.5239,1.1841,-0.0,2.013,1.1841,0.5882,1.1841,0.949,0.0988,,,0.5947,0.4238,1.0853,0.8503,,,,,5.7426,0.9399
4.033,121,,0.5319,1.2047,0.0,2.0772,1.2047,0.58,1.2047,0.9674,0.0964,,,0.6192,0.451,1.1082,0.871,,,,,5.7813,0.9853
4.067,122,,0.5411,1.2244,0.0,2.1464,1.2244,0.5705,1.2244,0.9868,0.0954,,,0.643,0.4678,1.129,0.8914,,,,,5.3709,1.0353
4.1,123,,0.551,1.3408,0.0,2.5964,1.3408,0.5164,1.2929,1.0051,0.097,,,0.6624,0.4806,1.1959,0.908,,,,,4.7831,1.1688
4.133,124,,0.5589,1.3498,-0.0,2.6511,1.3498,0.5092,1.307,1.0155,0.1023,,,0.6728,0.4891,1.2047,0.9131,,,,,4.5814,1.1931
4.167,125,,0.5596,1.2697,0.0,2.3616,1.2697,0.5376,1.2697,1.0129,0.1063,,,0.6648,0.4771,1.1634,0.9066,,,,,4.3154,1.1102
4.2,126,,0.5593,1.2763,0.0,2.4026,1.2763,0.5312,1.2763,1.0128,0.1058,,,0.663,0.4716,1.1704,0.907,,,,,3.7774,1.1228
4.233,127,,0.7609,1.4621,0.0,2.9594,1.4621,0.4941,1.427,1.1613,0.3605,0.0,,0.8416,0.6507,1.0665,0.8008,0.3605,,,109.5308,3.5021,1.3504
4.267,128,,0.7658,1.3937,0.0,2.6789,1.3937,0.5203,1.3937,1.1662,0.3655,0.0,,0.834,0.6449,1.0283,0.8007,0.3655,,,107.8699,2.9809,1.2976
4.3,129,,0.7829,1.4001,0.0,2.7292,1.4001,0.513,1.4001,1.1697,0.396,0.0815,,0.8329,0.6302,1.0041,0.7737,0.3145,,,126.1164,2.5943,1.3336
4.333,130,,0.8,1.4073,0.0,2.7738,1.4073,0.5074,1.4073,1.1767,0.4234,0.0728,,0.8268,0.6164,0.984,0.7533,0.3505,,,131.1933,1.871,1.3732
4.367,131,,0.8018,1.4111,0.0,2.8091,1.4111,0.5023,1.4111,1.1748,0.4288,0.061,,0.8252,0.5953,0.9823,0.746,0.3677,,,136.1442,0.9356,1.4457
4.4,132,,0.7378,1.3982,0.0,2.8142,1.3982,0.4968,1.3982,1.1321,0.3434,0.0322,,0.7831,0.5827,1.0548,0.7887,0.3112,,,138.8824,0.129,1.4974
4.433,133,,0.7463,1.4101,-0.0,2.8626,1.4101,0.4926,1.4101,1.1389,0.3537,0.056,,0.7971,0.5948,1.0564,0.7852,0.2977,,,139.9858,0.1648,1.6892
4.467,134,,0.7594,1.4279,0.0,2.9352,1.4279,0.4865,1.4279,1.1511,0.3677,0.101,,0.8067,0.6176,1.0602,0.7834,0.2666,,,139.0186,0.6914,1.8262
4.5,135,,0.7702,1.4415,0.0,2.9919,1.4415,0.4818,1.4415,1.1613,0.3792,0.133,,0.8208,0.2096,1.0623,0.782,0.2463,,,138.8321,0.7381,1.9418
4.533,136,,0.7805,1.4545,0.0,3.0507,1.4545,0.4768,1.4545,1.1706,0.3903,0.1546,,0.8234,0.2012,1.0642,0.7804,0.2357,,,138.341,0.0056,1.9939
4.567,137,,0.7941,1.4665,0.0,3.095,1.4665,0.4738,1.4665,1.1906,0.3977,0.1361,,0.8378,0.2088,1.0688,0.7929,0.2616,,,143.7811,0.3968,2.1711
4.6,138,,0.8093,1.4782,0.0,3.1446,1.4782,0.4701,1.4782,1.2014,0.4172,0.0,,0.8607,0.218,1.061,0.7842,0.4172,,,178.3411,0.8523,2.383
4.633,139,,0.8354,1.4971,-0.0,3.2012,1.4971,0.4677,1.4971,1.2305,0.4402,0.0969,,0.9156,0.7695,1.0569,0.7903,0.3433,,,150.7442,1.1572,2.3229
4.667,140,,0.7042,1.4034,0.0,3.004,1.4034,0.4672,1.4034,1.1311,0.2773,,,0.7922,0.5921,1.1261,0.8537,,,,,1.6246,2.4894
4.7,141,,0.8815,1.5251,0.0,3.2938,1.5251,0.463,1.5251,1.2692,0.4938,0.0586,,0.9632,0.3171,1.0313,0.7754,0.4352,,,155.0066,2.1107,2.6244
4.733,142,,0.8963,1.5579,-0.0,3.5033,1.5579,0.4447,1.5435,1.2792,0.5134,0.0464,,0.9622,0.3479,1.0302,0.7659,0.4669,,,157.9639,2.8635,2.9002
4.767,143,,0.9031,1.5592,0.0,3.5376,1.5592,0.4407,1.5377,1.2772,0.529,0.0236,,0.9507,0.7074,1.0087,0.7482,0.5054,,,160.528,2.5615,2.8967
4.8,144,,0.9164,1.5293,0.0,3.4331,1.5293,0.4455,1.5293,1.2887,0.5441,0.0236,,0.958,0.6925,0.9852,0.7446,0.5205,,,163.7935,2.1635,2.69
4.833,145,,0.9156,1.5662,0.0,3.6289,1.5662,0.4316,1.5486,1.2886,0.5425,0.0167,,0.9542,0.699,1.0061,0.746,0.5258,,,166.5863,2.133,2.6093
4.867,146,,0.927,1.571,0.0,3.6688,1.571,0.4282,1.5523,1.2925,0.5616,0.0328,,0.9634,0.7192,0.9907,0.7309,0.5288,,,168.2066,2.6394,2.4321
4.9,147,,0.9257,1.5242,0.0,3.4551,1.5242,0.4411,1.5242,1.2842,0.5671,0.0666,,0.9522,0.7149,0.957,0.717,0.5005,,,169.8039,3.7007,2.1453
4.933,148,,0.9262,1.5662,0.0,3.7657,1.5662,0.4159,1.543,1.2827,0.5697,0.1053,,0.941,0.7188,0.9733,0.713,0.4644,,,171.5747,5.3368,2.0658
4.967,149,,0.9416,1.5748,0.0,3.8335,1.5748,0.4108,1.552,1.2957,0.5875,0.1255,,0.9508,0.7575,0.9645,0.7082,0.462,,,172.8612,6.7766,1.9541
5.0,150,,1.0762,1.6557,0.08,4.0101,1.5757,0.3929,1.6395,1.4031,0.7492,0.3275,0.08,1.0932,0.9444,0.8903,0.6539,0.4217,0.2475,171.5077,174.145,7.8359,1.9488
5.033,151,,1.0806,1.6591,0.08,4.0615,1.5791,0.3888,1.6438,1.4072,0.754,0.3259,0.08,1.1062,0.9659,0.8898,0.6532,0.4281,0.2459,171.6871,173.811,9.0149,1.8974
5.067,152,,1.1063,1.6719,0.029,4.1664,1.6429,0.3943,1.6548,1.4259,0.7867,0.3676,0.0848,1.1362,1.0019,0.8681,0.6393,0.419,0.2828,173.5594,172.1664,9.6389,1.9756
5.1,153,,1.111,1.6683,0.0097,4.201,1.6586,0.3948,1.651,1.4273,0.7947,0.3839,0.082,1.1428,1.0116,0.8563,0.6326,0.4108,0.3019,175.0361,171.346,9.9678,1.9397
5.133,154,,1.1053,1.66,-0.0173,4.217,1.6773,0.3977,1.6436,1.4223,0.7883,0.3905,0.0792,1.1399,1.0161,0.8553,0.634,0.3978,0.3112,174.5426,170.136,10.1291,1.8778
5.167,155,,1.1019,1.6595,-0.0341,4.2752,1.6935,0.3961,1.6431,1.4197,0.7842,0.3995,0.0772,1.1395,1.0143,0.859,0.6355,0.3846,0.3223,174.2861,170.449,9.8784,1.8703
5.2,156,,1.0793,1.6482,-0.0419,4.2922,1.6901,0.3938,1.6337,1.403,0.7557,0.3642,0.0763,1.1224,0.9933,0.878,0.6473,0.3915,0.2879,172.9512,171.4364,9.4959,1.8382
5.233,157,,1.0826,1.6487,-0.0666,4.351,1.7153,0.3942,1.6352,1.4061,0.7592,0.3717,0.0738,1.129,0.9894,0.876,0.6469,0.3874,0.2979,173.2113,172.196,9.2653,1.8479
5.267,158,,1.0805,1.6495,-0.1009,4.4278,1.7504,0.3953,1.6376,1.4067,0.7542,0.3646,0.0699,1.1297,0.9819,0.8833,0.6525,0.3896,0.2947,173.2006,172.9973,8.8936,1.8811
5.3,159,,1.0778,1.6505,-0.1252,4.4929,1.7756,0.3952,1.6395,1.4061,0.7494,0.3601,0.0667,1.127,0.9767,0.8901,0.6567,0.3893,0.2934,173.6075,173.8076,8.5444,1.9151
5.333,160,,1.0834,1.653,-0.138,4.541,1.7909,0.3944,1.6435,1.4099,0.7569,0.3663,0.0649,1.1296,0.9757,0.8865,0.653,0.3906,0.3014,174.4062,174.5261,8.2335,1.9508
5.367,161,,1.0837,1.6539,-0.1506,4.5916,1.8045,0.393,1.6454,1.4082,0.7591,0.3725,0.063,1.1268,0.9685,0.8863,0.6491,0.3867,0.3094,175.9475,175.576,7.8747,1.9857
5.4,162,,1.0875,1.6559,-0.1609,4.6397,1.8168,0.3916,1.6487,1.4091,0.766,0.38,0.0614,1.1247,0.9631,0.8828,0.6431,0.386,0.3186,176.3971,176.0254,7.5478,2.0401
5.433,163,,1.101,1.6587,-0.1619,4.6721,1.8206,0.3897,1.6532,1.4168,0.7852,0.4002,0.0613,1.1292,0.9616,0.8681,0.6317,0.385,0.3389,177.299,176.4556,7.362,2.1114
5.467,164,,1.1148,1.6626,-0.1629,4.7182,1.8255,0.3869,1.6582,1.4233,0.8063,0.4205,0.0611,1.1326,0.9583,0.8518,0.6169,0.3858,0.3594,177.9452,175.894,7.2113,2.2091
5.5,165,,1.1289,1.6716,-0.1581,4.8028,1.8297,0.381,1.6683,1.4315,0.8264,0.4444,0.0619,1.1401,0.9558,0.842,0.6051,0.382,0.3825,177.9449,175.4789,7.168,2.3186
5.533,166,,1.1465,1.681,-0.1554,4.8997,1.8364,0.3748,1.6781,1.4419,0.8512,0.471,0.0623,1.1475,0.9551,0.8269,0.5907,0.3802,0.4088,177.5813,174.9026,7.2573,2.4217
5.567,167,,1.1617,1.6881,-0.1461,4.9723,1.8342,0.3689,1.6856,1.4541,0.8694,0.4872,0.0636,1.1599,0.96,0.8162,0.5847,0.3822,0.4236,176.6603,174.4484,7.1358,2.5009
5.6,168,,1.1704,1.6955,-0.1326,5.0538,1.8281,0.3617,1.6934,1.4655,0.8753,0.4915,0.0654,1.1705,0.9666,0.818,0.5902,0.3838,0.4261,175.3748,174.1059,6.7419,2.5407
5.633,169,,1.1747,1.6992,-0.1075,5.1162,1.8067,0.3531,1.6972,1.4706,0.8787,0.4992,0.0686,1.1732,0.9673,0.8185,0.5919,0.3796,0.4305,173.6565,173.5563,6.4365,2.5353
5.667,170,,1.1734,1.6987,-0.072,5.1469,1.7706,0.344,1.6969,1.4703,0.8765,0.5001,0.0727,1.1733,0.9674,0.8204,0.5938,0.3764,0.4275,171.6143,172.9187,6.1972,2.4796
5.7,171,,1.1736,1.6976,-0.0291,5.1573,1.7266,0.3348,1.6961,1.4717,0.8755,0.4996,0.0766,1.1749,0.9716,0.8206,0.5962,0.3759,0.423,170.0178,172.7533,5.8437,2.415
5.733,172,,1.1715,1.6966,0.0073,5.1782,1.6893,0.3262,1.6952,1.4698,0.8733,0.5022,0.0791,1.1746,0.9752,0.822,0.5966,0.3711,0.4231,168.8125,172.4927,5.54,2.3434
5.767,173,,1.1667,1.6938,0.0468,5.1833,1.6471,0.3178,1.692,1.4656,0.8677,0.5062,0.0807,1.1722,0.9773,0.8243,0.5979,0.3614,0.4255,167.9668,172.2304,5.3863,2.2611
5.8,174,,1.1659,1.6928,0.0752,5.1983,1.6175,0.3112,1.69,1.4644,0.8674,0.5101,0.0812,1.1717,0.982,0.8226,0.5971,0.3572,0.4289,167.5795,171.8975,5.3191,2.2002
5.833,175,,1.1658,1.6932,0.0653,5.2583,1.6279,0.3096,1.69,1.4648,0.8667,0.5094,0.0812,1.173,0.9905,0.8233,0.5981,0.3573,0.4282,167.2675,171.5446,5.337,2.1693
5.867,176,,1.1642,1.6927,0.046,5.3233,1.6467,0.3093,1.6886,1.4624,0.866,0.5042,0.0811,1.1762,0.9961,0.8226,0.5964,0.3618,0.4231,167.7113,171.2752,5.2073,2.1618
5.9,177,,1.1594,1.6897,0.0241,5.371,1.6656,0.3101,1.6851,1.4587,0.86,0.4929,0.0807,1.1775,1.0074,0.8251,0.5987,0.3671,0.4122,169.0721,171.313,5.1055,2.1593
5.933,178,,1.1559,1.6871,-0.0014,5.4261,1.6885,0.3112,1.6815,1.4569,0.855,0.4893,0.08,1.1735,1.0133,0.8265,0.6018,0.3657,0.4094,171.4745,171.4585,5.4235,2.1661
5.967,179,,1.1526,1.6848,-0.023,5.4743,1.7079,0.312,1.6781,1.4544,0.8509,0.4869,0.0791,1.1701,1.0172,0.8273,0.6035,0.3639,0.4079,174.1218,171.739,5.8061,2.1825
6.0,180,upright,1.1473,1.6663,-0.0493,5.3879,1.7156,0.3184,1.6663,1.4493,0.8453,0.4813,0.0773,1.1633,1.011,0.8211,0.604,0.364,0.404,176.3705,172.1335,6.1942,2.1796
6.033,181,upright,1.143,1.6621,-0.0682,5.4137,1.7303,0.3196,1.6621,1.4453,0.8408,0.4791,0.0755,1.161,1.008,0.8213,0.6045,0.3617,0.4035,177.8498,172.606,6.6951,2.2263
6.067,182,upright,1.1452,1.6619,-0.0739,5.4364,1.7358,0.3193,1.6619,1.446,0.8443,0.482,0.0748,1.1635,1.0106,0.8176,0.6016,0.3623,0.4072,178.3261,173.0325,7.3329,2.2879
6.1,183,upright,1.1486,1.6623,-0.0729,5.4477,1.7353,0.3185,1.6623,1.4483,0.849,0.4867,0.0748,1.1688,1.0152,0.8134,0.5993,0.3623,0.4119,178.8038,173.4797,7.8239,2.3709
6.133,184,upright,1.1552,1.6627,-0.0682,5.4532,1.7309,0.3174,1.6627,1.451,0.8594,0.4935,0.0753,1.1778,1.0207,0.8033,0.5916,0.3659,0.4182,179.2017,174.4699,8.216,2.4699
6.167,185,upright,1.1589,1.6623,-0.0542,5.4561,1.7164,0.3146,1.6623,1.4522,0.8656,0.5014,0.0766,1.1799,1.0198,0.7967,0.5865,0.3642,0.4248,178.406,175.1183,8.1642,2.5672
6.2,186,upright,1.1611,1.6592,-0.0384,5.4479,1.6977,0.3116,1.6592,1.451,0.8711,0.5074,0.0781,1.1783,1.0135,0.7882,0.58,0.3637,0.4294,178.098,175.4422,8.1272,2.587
6.233,187,upright,1.1604,1.6558,-0.0159,5.4393,1.6717,0.3073,1.6558,1.4492,0.8716,0.5105,0.0799,1.1745,1.0037,0.7842,0.5776,0.3611,0.4307,178.0263,175.5249,8.0691,2.6056
6.267,188,upright,1.1551,1.6763,0.013,5.6873,1.6633,0.2924,1.6619,1.4438,0.8663,0.5102,0.0817,1.1668,0.9869,0.7956,0.5774,0.3561,0.4286,178.0736,175.6138,7.9716,2.6852
6.3,189,upright,1.1464,1.6684,0.0456,5.6538,1.6228,0.287,1.6529,1.4362,0.8565,0.5019,0.0829,1.1563,0.9642,0.7964,0.5797,0.3546,0.4189,179.0151,175.7815,8.1259,2.6754
6.333,190,upright,1.1398,1.6279,0.0716,5.2969,1.5563,0.2938,1.6279,1.4304,0.8492,0.4928,0.0832,1.1461,0.9431,0.7787,0.5812,0.3564,0.4095,179.1896,175.9358,8.5348,2.5729
6.367,191,upright,1.1383,1.6545,0.0739,5.6107,1.5806,0.2817,1.6378,1.4268,0.8498,0.4859,0.083,1.1416,0.9282,0.788,0.577,0.3639,0.4029,177.4015,176.1521,9.1518,2.6984
6.4,192,upright,1.1436,1.6111,0.0536,5.2552,1.5575,0.2964,1.6111,1.4244,0.8628,0.4915,0.0822,1.1366,0.9163,0.7483,0.5616,0.3714,0.4093,174.6859,175.5862,9.9855,2.6213
6.433,193,upright,1.1461,1.6067,0.0385,5.2814,1.5682,0.2969,1.6067,1.424,0.8682,0.4967,0.0813,1.1324,0.9065,0.7384,0.5558,0.3715,0.4154,171.3213,173.2002,10.312,2.6491
6.467,194,upright,1.1444,1.6022,0.0246,5.3031,1.5775,0.2975,1.6022,1.4223,0.8665,0.4987,0.0804,1.1287,0.9005,0.7357,0.5558,0.3678,0.4183,167.2326,170.1096,10.9538,2.662
6.5,195,upright,1.1413,1.6006,0.0094,5.3449,1.5911,0.2977,1.6006,1.4199,0.8627,0.4956,0.0793,1.1275,0.8962,0.7379,0.5573,0.3671,0.4163,164.8512,167.9232,11.6425,2.6686
6.533,196,upright,1.1429,1.6003,0.0007,5.382,1.5997,0.2972,1.6003,1.4195,0.8663,0.4959,0.0786,1.1302,0.8964,0.7341,0.5533,0.3703,0.4174,162.3592,166.0039,12.0465,2.6711
6.567,197,upright,1.1436,1.6175,-0.0101,5.5778,1.6277,0.2918,1.6086,1.4189,0.8682,0.4941,0.0777,1.1319,0.9003,0.7403,0.5507,0.3742,0.4163,160.5287,164.6794,12.3302,2.6996
6.6,198,upright,1.1442,1.6152,-0.0239,5.601,1.6392,0.2927,1.6062,1.4182,0.8701,0.4905,0.0766,1.1327,0.9058,0.7361,0.548,0.3796,0.4139,158.3798,163.442,12.4433,2.6859
6.633,199,upright,1.1417,1.6122,-0.0395,5.6235,1.6517,0.2937,1.5985,1.4169,0.8665,0.4836,0.0752,1.1324,0.9177,0.732,0.5504,0.3829,0.4084,156.3301,162.5586,12.3489,2.6831
6.667,200,upright,1.1395,1.608,-0.057,5.6408,1.665,0.2952,1.5941,1.4165,0.8625,0.4796,0.0735,1.1352,0.929,0.7316,0.554,0.3829,0.4061,154.5558,161.5848,12.2153,2.7048
6.7,201,upright,1.1411,1.6008,-0.0711,5.6242,1.6719,0.2973,1.5884,1.4176,0.8645,0.4797,0.072,1.1399,0.9461,0.7239,0.5531,0.3848,0.4077,154.2294,161.6388,11.8608,2.7217
6.733,202,upright,1.148,1.6005,-0.0704,5.62,1.6709,0.2973,1.5893,1.4256,0.8703,0.4814,0.0719,1.1537,0.9693,0.7189,0.5552,0.3889,0.4095,155.7577,162.7897,11.3326,2.7457
6.767,203,upright,1.1615,1.606,-0.0541,5.6164,1.6601,0.2956,1.5963,1.4408,0.8822,0.4853,0.0735,1.1741,1.0022,0.7141,0.5586,0.3969,0.4118,158.6371,164.7185,10.6654,2.7751
6.8,204,upright,1.1695,1.6097,-0.0454,5.6312,1.6551,0.2939,1.5999,1.4515,0.8875,0.4858,0.0742,1.1893,1.0203,0.7124,0.5639,0.4017,0.4116,160.7331,166.3702,10.0738,2.82
6.833,205,upright,1.1808,1.6167,-0.034,5.6626,1.6507,0.2915,1.6043,1.4635,0.8982,0.4919,0.0751,1.2053,1.0312,0.7061,0.5653,0.4063,0.4168,161.6707,167.2427,9.7597,2.8865
6.867,206,upright,1.1891,1.6208,-0.0285,5.6847,1.6493,0.2901,1.6056,1.4723,0.9059,0.4954,0.0756,1.2122,1.0286,0.6996,0.5664,0.4105,0.4199,161.8883,167.9322,9.4136,3.1241
6.9,207,upright,1.1974,1.624,-0.0231,5.7001,1.6471,0.289,1.6055,1.4803,0.9145,0.4994,0.076,1.221,0.8273,0.691,0.5658,0.4151,0.4234,162.6613,168.5513,9.3351,3.1742
6.933,208,upright,1.203,1.6276,-0.0205,5.73,1.6481,0.2876,1.6049,1.4854,0.9206,0.5006,0.0762,1.0757,0.823,0.6843,0.5647,0.4201,0.4244,163.0931,168.4339,9.697,3.1746
6.967,209,upright,1.2091,1.6312,-0.021,5.7693,1.6522,0.2864,1.603,1.4927,0.9255,0.5013,0.0761,1.0826,0.8123,0.6775,0.5672,0.4242,0.4252,163.148,167.8689,10.2408,3.165
7.0,210,upright,1.2175,1.6324,-0.0231,5.795,1.6556,0.2857,1.5981,1.5005,0.9345,0.5033,0.076,1.0922,0.8039,0.6637,0.566,0.4312,0.4273,162.5059,166.5816,10.9711,3.1439
7.033,211,upright,1.2275,1.633,-0.0235,5.8073,1.6565,0.2852,1.5926,1.5079,0.9472,0.5084,0.0759,1.2198,0.8046,0.6454,0.5608,0.4387,0.4325,162.824,165.6227,11.9784,3.124
7.067,212,upright,1.2323,1.6257,-0.0338,5.7935,1.6595,0.2864,1.5807,1.5048,0.9599,0.5112,0.0751,1.2119,0.7977,0.6209,0.5449,0.4486,0.4361,163.9999,164.8309,13.1352,3.0857
7.1,213,upright,1.236,1.6199,-0.0373,5.7718,1.6572,0.2871,1.5715,1.5033,0.9686,0.5177,0.0749,1.2063,0.9366,0.6029,0.5347,0.4509,0.4428,165.2965,163.8916,14.4231,3.0397
7.133,214,upright,1.242,1.6171,-0.0319,5.7495,1.649,0.2868,1.5653,1.5059,0.978,0.5233,0.0753,1.2096,0.8096,0.5873,0.5278,0.4547,0.448,166.5237,163.5539,15.3086,3.007
