t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
0.333,10,,0.5004,0.7569,-0.1415,1.8482,0.8985,0.4861,0.6716,0.6187,0.3822,0.2297,0.0649,0.6138,0.5932,0.2894,0.2365,0.1525,0.1647,128.2141,116.6783,21.1273,1.8484
0.8,24,,,,,,,,,,,,,,,,,,,,,,
1.0,30,,,,,,,,,,,,,,,,,,,,,,
1.033,31,,0.0,0.2554,0.0,0.3433,0.2554,0.7441,0.2554,0.0,,,,,,,,,,,,,0.5015
1.067,32,,0.0,0.2648,0.0,0.3607,0.2648,0.7342,0.2648,0.0,,,,,,,,,,,,,0.4591
1.1,33,,0.0,0.2988,0.0,0.4198,0.2988,0.7118,0.2988,0.0,,,,,,,,,,,,,0.3901
1.133,34,,0.0,0.3327,0.0,0.4782,0.3327,0.6956,0.3327,0.0,,,,,,,,,,,,,0.3777
1.167,35,,,,,,,,,,,,,,,,,,,,,,
1.2,36,,0.0,0.3521,0.0,0.5365,0.3521,0.6564,0.3521,0.0,,,,,,,,,,,,,0.4951
1.233,37,,0.0,0.3509,0.0,0.5368,0.3509,0.6537,0.3509,0.0,,,,,,,,,,,,,0.5121
1.267,38,,0.021,0.3959,0.0,0.6376,0.3959,0.621,0.3959,0.021,,,,,,,,,,,,,0.8483
1.3,39,,0.0,0.4222,0.0,0.8248,0.4222,0.5119,0.4036,0.0,,,,,,,,,,,,,0.2862
1.333,40,,0.0683,0.503,0.0,0.8471,0.503,0.5939,0.503,0.0683,,,,,,,,,,,,,0.9901
1.367,41,,0.0798,0.5515,-0.0,0.9591,0.5515,0.5751,0.5515,0.0798,,,,,,,,,,,,,1.005
1.4,42,,0.0935,0.5867,0.0,1.0497,0.5867,0.559,0.5867,0.0935,,,,,,,,,,,,,0.9991
1.433,43,,0.0862,0.5916,0.0,1.0877,0.5916,0.5439,0.5916,0.0862,,,,,,,,,,,,,0.9478
1.467,44,,0.0921,0.5882,-0.3919,1.6574,0.9801,0.5914,0.5827,0.0921,,,,-0.3919,,,,,,,,,0.6753
1.5,45,,0.0869,0.5893,-0.3919,1.7443,0.9812,0.5625,0.5873,0.0869,,,,-0.3919,,,,,,,,,0.6522
1.533,46,,0.4544,0.9028,-0.0604,1.8251,0.9632,0.5278,0.8779,0.4544,,,,-0.0604,0.0,,,,,,,,0.6518
1.567,47,,0.524,0.9615,-0.0004,1.8903,0.9619,0.5089,0.932,0.524,,,,-0.0004,0.0,,,,,,,,0.6703
1.6,48,,0.5766,1.0075,0.0,1.9496,1.0075,0.5167,0.9767,0.5766,,,,0.0409,0.0,,,,,,,,0.6859
1.633,49,,0.6037,1.0363,-0.0,2.0163,1.0363,0.5139,1.0061,0.6037,,,,0.0549,-0.0,,,,,,,,0.701
1.667,50,,0.6567,1.0788,-0.0,2.0659,1.0788,0.5222,1.0472,0.6567,,,,0.0855,-0.0,,,,,,,,0.7161
1.7,51,,0.489,0.9293,-0.2079,2.1186,1.1373,0.5368,0.9167,0.489,,,,-0.0089,-0.2079,,,,,,,,0.8308
1.733,52,,0.5055,0.9439,-0.2429,2.1679,1.1869,0.5475,0.9306,0.5055,,,,-0.0144,-0.2429,,,,,,,,0.8231
1.767,53,,0.5209,0.9555,-0.2781,2.2465,1.2336,0.5491,0.9414,0.5209,,,,-0.0204,-0.2781,,,,,,,,0.8077
1.8,54,,0.5344,0.9633,-0.2968,2.3324,1.2601,0.5403,0.9481,0.5344,,,,-0.0256,-0.2968,,,,,,,,0.7941
1.833,55,,0.5425,0.969,-0.3231,2.3984,1.2921,0.5387,0.9509,0.5425,,,,-0.0322,-0.3231,,,,,,,,0.7797
1.867,56,,0.5426,0.9679,-0.3684,2.4431,1.3363,0.547,0.9484,0.5426,,,,-0.0531,-0.3684,,,,,,,,0.7586
1.9,57,,0.5373,0.9634,-0.4156,2.476,1.379,0.557,0.9422,0.5373,,,,-0.0803,-0.4156,,,,,,,,0.7348
1.933,58,,0.9938,1.3175,0.0,2.4895,1.3175,0.5292,1.2734,0.9938,,,,0.5404,0.0,,,,,,,,0.7394
1.967,59,,0.4899,0.9206,-0.3202,2.2687,1.2408,0.5469,0.8959,0.4899,,,,-0.1601,,,,,,,,,0.7213
2.0,60,,0.6639,1.0553,-0.1329,2.2776,1.1883,0.5217,1.0278,0.6639,,,,0.0712,0.0,,,,,,,,0.8075
2.033,61,,0.6819,1.0708,-0.1261,2.2694,1.1969,0.5274,1.0423,0.6819,,,,0.1082,0.0,,,,,,,,0.8272
2.067,62,,0.6641,1.0631,-0.1642,2.267,1.2273,0.5414,1.0329,0.6641,,,,0.0976,-0.0,,,,,,,,0.8255
2.1,63,,0.6481,1.0581,-0.1929,2.2656,1.2511,0.5522,1.0267,0.6481,,,,0.0902,0.0,,,,,,,,0.826
2.133,64,,0.6288,1.0467,-0.2286,2.2664,1.2754,0.5627,1.0137,0.6288,,,,0.0707,0.0,,,,,,,,0.8197
2.167,65,,0.455,1.0848,-0.1833,2.2613,1.268,0.5608,1.0469,0.6825,0.0,,,0.1524,0.1608,1.0469,0.6825,,,,,22.7345,0.8237
2.2,66,,0.8701,1.2224,0.0,2.2588,1.2224,0.5412,1.1709,0.8701,,,,0.4239,0.5744,,,,,,,,0.8009
2.233,67,,0.4576,1.0867,-0.1995,2.2643,1.2862,0.5681,1.0471,0.6864,-0.0,,,0.1648,0.241,1.0471,0.6864,,,,,21.0867,0.8514
2.267,68,,0.459,1.0892,-0.1974,2.2635,1.2866,0.5684,1.0483,0.6884,0.0,,,0.1738,0.2712,1.0483,0.6884,,,,,20.8236,0.8672
2.3,69,,0.4644,1.091,-0.1873,2.2447,1.2783,0.5695,1.0494,0.6967,0.0,,,0.1926,0.2912,1.0494,0.6967,,,,,19.5534,0.8788
2.333,70,,0.6637,1.1978,0.0,2.043,1.1978,0.5863,1.1978,0.9808,0.3467,,,0.5877,0.3918,0.8511,0.6341,,,,,1.6843,0.774
2.367,71,,0.6659,1.1979,0.0,2.0454,1.1979,0.5857,1.1979,0.9826,0.3491,,,0.5965,0.4023,0.8488,0.6335,,,,,2.3679,0.7795
2.4,72,,0.4884,1.1104,-0.1083,2.0348,1.2187,0.5989,1.1104,0.8516,0.1251,,,0.4147,0.2468,0.9853,0.7265,,,,,2.7554,0.7711
2.433,73,,0.4902,1.1139,-0.028,1.9979,1.142,0.5716,1.1139,0.8552,0.1253,,,0.4127,0.2885,0.9887,0.7299,,,,,3.2882,0.7821
2.467,74,,0.4944,1.1225,-0.0,1.9621,1.1225,0.5721,1.1225,0.8658,0.1229,,,0.4191,0.3561,0.9996,0.743,,,,,2.7467,0.7937
2.5,75,,0.4977,1.1304,0.0,1.9772,1.1304,0.5717,1.1304,0.8743,0.1211,,,0.4257,0.4321,1.0093,0.7532,,,,,2.3258,0.8077
2.533,76,,0.5019,1.1394,0.0,2.0032,1.1394,0.5688,1.1394,0.8832,0.1207,,,0.4343,0.5065,1.0187,0.7624,,,,,2.0029,0.8311
2.567,77,,0.5067,1.1469,0.0,2.0222,1.1469,0.5672,1.1469,0.8931,0.1203,,,0.4466,0.5752,1.0266,0.7728,,,,,1.494,0.8561
2.6,78,,0.5117,1.2004,-0.0,2.1982,1.2004,0.5461,1.1751,0.9001,0.1232,,,0.4695,0.6353,1.0519,0.7769,,,,,0.5239,0.9288
2.633,79,,0.5174,1.2009,0.0,2.1955,1.2009,0.547,1.1769,0.9083,0.1266,,,0.5067,0.6842,1.0503,0.7817,,,,,0.5752,0.9569
2.667,80,,0.524,1.1556,0.0,2.0364,1.1556,0.5675,1.1556,0.922,0.1259,,,0.5599,0.7359,1.0297,0.7961,,,,,1.3524,0.9327
2.7,81,,0.5297,1.203,0.0,2.1897,1.203,0.5494,1.1827,0.9367,0.1228,,,0.618,0.7798,1.0599,0.8139,,,,,1.6215,1.0297
2.733,82,,0.5343,1.1699,0.0,2.0727,1.1699,0.5644,1.1699,0.9512,0.1174,,,0.6643,0.817,1.0525,0.8338,,,,,1.4512,1.0186
2.767,83,,0.5383,1.1788,0.0,2.1014,1.1788,0.561,1.1788,0.9607,0.1158,,,0.7047,0.8381,1.063,0.8449,,,,,1.1003,1.0211
2.8,84,,0.5457,1.1882,0.0,2.1359,1.1882,0.5563,1.1882,0.9761,0.1153,,,0.7355,0.8514,1.0729,0.8608,,,,,0.8667,1.0362
2.833,85,,0.5526,1.2007,-0.0,2.1842,1.2007,0.5497,1.2007,0.9898,0.1154,,,0.7579,0.8671,1.0853,0.8743,,,,,0.3199,1.0703
2.867,86,,0.5553,1.2169,0.0,2.2511,1.2169,0.5406,1.2169,1.0015,0.1091,,,0.7732,0.883,1.1078,0.8924,,,,,0.9164,1.1121
2.9,87,,0.559,1.2268,0.0,2.3046,1.2268,0.5323,1.2268,1.0115,0.1066,,,0.7716,0.896,1.1202,0.9049,,,,,1.281,1.1363
2.933,88,,0.5641,1.2408,0.0,2.3735,1.2408,0.5228,1.2408,1.0228,0.1053,,,0.7747,0.9073,1.1355,0.9175,,,,,1.4072,1.168
2.967,89,,0.565,1.2436,0.0,2.4146,1.2436,0.515,1.2436,1.0274,0.1027,,,0.7713,0.9061,1.1409,0.9247,,,,,1.4501,1.1843
3.0,90,,0.5623,1.2418,0.0,2.4449,1.2418,0.5079,1.2418,1.0223,0.1022,,,0.7673,0.8997,1.1396,0.9202,,,,,1.4325,1.193
3.033,91,,0.5529,1.2401,-0.0,2.4793,1.2401,0.5002,1.2401,1.0128,0.0931,,,0.758,0.8751,1.147,0.9196,,,,,2.1288,1.202
3.067,92,,0.7055,1.3478,-0.0,2.7366,1.3478,0.4925,1.3478,1.1328,0.2782,-0.0,,0.8929,1.0012,1.0696,0.8547,0.2782,,,154.804,2.9317,1.4076
3.1,93,,0.7409,1.3634,-0.0569,2.8264,1.4202,0.5025,1.3634,1.1522,0.3297,-0.0284,,0.9003,1.0078,1.0337,0.8225,0.3581,,,147.1496,2.9381,1.4513
3.133,94,,0.7599,1.3732,-0.0012,2.8516,1.3744,0.482,1.3732,1.1633,0.3565,-0.0006,,0.8982,1.0138,1.0166,0.8068,0.3571,,,143.2072,2.9396,1.4896
3.167,95,,0.7822,1.383,0.0,2.901,1.383,0.4767,1.383,1.1702,0.3942,0.0358,,0.8958,1.0131,0.9888,0.776,0.3584,,,141.6334,2.8448,1.5457
3.2,96,,0.8107,1.3937,0.0,2.9526,1.3937,0.472,1.3937,1.1865,0.4348,0.0684,,0.8968,1.0135,0.9589,0.7517,0.3664,,,140.6144,2.4818,1.6039
3.233,97,,0.9801,1.4988,0.08,3.1285,1.4188,0.4535,1.4988,1.3158,0.6444,0.3172,0.08,1.0373,1.139,0.8544,0.6714,0.3271,0.2372,68.4142,137.8244,2.2801,1.7283
3.267,98,,1.0002,1.5215,0.0732,3.2537,1.4483,0.4451,1.5215,1.3338,0.6667,0.3696,0.0828,1.0434,1.1327,0.8548,0.6671,0.2972,0.2868,113.0815,133.9432,1.8742,1.7442
3.3,99,,1.0004,1.5259,0.08,3.2734,1.4459,0.4417,1.5259,1.3357,0.665,0.3904,0.08,1.0327,1.097,0.8609,0.6707,0.2746,0.3104,64.4236,131.8268,2.0813,1.6827
3.333,100,,1.0114,1.5392,0.08,3.3354,1.4592,0.4375,1.5392,1.3469,0.6759,0.4216,0.08,1.0374,1.073,0.8633,0.671,0.2543,0.3416,65.9272,130.3395,2.1982,1.693
3.367,101,,1.0179,1.5501,0.08,3.3939,1.4701,0.4332,1.5501,1.3573,0.6785,0.4432,0.08,1.0408,1.0399,0.8716,0.6788,0.2354,0.3632,66.8773,128.8272,2.5548,1.6933
3.4,102,,1.0358,1.5742,0.0738,3.529,1.5004,0.4252,1.5742,1.3782,0.6934,0.4852,0.0949,1.0617,1.0301,0.8808,0.6848,0.2082,0.3903,117.7466,127.6513,2.8724,1.811
3.433,103,,1.0454,1.5846,0.0763,3.59,1.5083,0.4201,1.5846,1.3891,0.7017,0.4851,0.1007,1.0632,0.9971,0.8829,0.6874,0.2166,0.3844,124.2749,130.2563,2.4754,1.904
3.467,104,,1.0572,1.5937,0.077,3.6515,1.5167,0.4154,1.5937,1.3976,0.7168,0.4667,0.1058,1.0716,0.9683,0.8769,0.6809,0.2501,0.3609,136.6654,137.7168,1.9287,1.9946
3.5,105,,1.0709,1.5974,0.0749,3.6876,1.5225,0.4129,1.5974,1.4055,0.7363,0.4567,0.1094,1.0756,0.9486,0.861,0.6692,0.2796,0.3474,146.9595,144.014,0.5188,2.082
3.533,106,,1.0692,1.5963,0.0646,3.7318,1.5317,0.4105,1.5963,1.4009,0.7374,0.4346,0.1106,1.0672,0.9166,0.859,0.6635,0.3028,0.3241,156.9282,150.3215,1.1685,2.1944
3.567,107,,1.0657,1.5978,0.0554,3.7724,1.5424,0.4089,1.5978,1.3989,0.7325,0.4036,0.1095,1.0617,0.8903,0.8653,0.6664,0.3289,0.2941,163.828,154.5404,2.3654,2.3625
3.6,108,,1.0775,1.6052,0.0565,3.8243,1.5488,0.405,1.6052,1.4039,0.7511,0.4014,0.108,1.0675,0.8907,0.8542,0.6528,0.3497,0.2934,168.3855,158.8464,3.1595,2.5068
3.633,109,,1.0901,1.6131,0.0576,3.8843,1.5555,0.4005,1.6131,1.4114,0.7688,0.4096,0.1071,1.0803,0.901,0.8442,0.6426,0.3593,0.3024,171.0202,161.6615,4.2228,2.6336
3.667,110,,1.0983,1.6173,0.0567,3.9285,1.5606,0.3972,1.6173,1.4193,0.7773,0.4211,0.1053,1.0895,0.9027,0.8399,0.642,0.3562,0.3159,173.6391,163.6818,4.4581,2.705
3.7,111,,1.1166,1.6258,0.0621,3.9934,1.5637,0.3916,1.6258,1.4298,0.8034,0.4419,0.1031,1.1111,0.9089,0.8223,0.6264,0.3616,0.3387,174.138,166.1756,4.4195,2.7217
3.733,112,,1.1301,1.635,0.0635,4.0628,1.5715,0.3868,1.635,1.4402,0.82,0.4671,0.1002,1.1347,0.9186,0.815,0.6202,0.3529,0.3669,173.3355,168.9019,4.5094,2.6826
3.767,113,,1.1394,1.677,0.0738,4.3915,1.6031,0.3651,1.6588,1.445,0.8338,0.4818,0.0972,1.1534,0.9337,0.8251,0.6112,0.352,0.3846,172.9213,170.4679,4.5613,2.6942
3.8,114,,1.1439,1.6444,0.0913,4.1627,1.5531,0.3731,1.6444,1.4458,0.8419,0.4926,0.0937,1.156,0.9466,0.8025,0.6039,0.3493,0.399,171.2319,173.0385,4.4974,2.4931
3.833,115,,1.1448,1.6445,0.064,4.1852,1.5805,0.3776,1.6445,1.4486,0.8411,0.4957,0.0896,1.1557,0.9641,0.8035,0.6076,0.3454,0.4061,169.9875,173.7583,4.5463,2.3536
3.867,116,,1.1503,1.6479,0.0319,4.2807,1.6159,0.3775,1.6479,1.4501,0.8506,0.4984,0.0856,1.1602,0.9827,0.7973,0.5995,0.3522,0.4127,168.5625,173.1316,4.5413,2.2957
3.9,117,,1.15,1.6494,0.0009,4.3824,1.6485,0.3762,1.6494,1.4495,0.8505,0.5042,0.0816,1.1575,0.9953,0.799,0.599,0.3463,0.4225,167.3102,171.6521,5.187,2.2137
3.933,118,,1.1531,1.6529,-0.0286,4.4903,1.6816,0.3745,1.6529,1.4533,0.8528,0.5025,0.0774,1.1604,1.0095,0.8001,0.6005,0.3503,0.4251,166.9738,171.5436,5.0593,2.141
3.967,119,,1.1585,1.6578,-0.0526,4.5927,1.7104,0.3724,1.6578,1.4577,0.8593,0.5046,0.0742,1.1677,1.0276,0.7985,0.5984,0.3547,0.4304,166.9304,169.9705,5.7906,2.0946
4.0,120,,1.1755,1.6678,-0.0466,4.6637,1.7144,0.3676,1.6678,1.4733,0.8776,0.5114,0.074,1.1896,1.0637,0.7902,0.5956,0.3662,0.4374,165.2864,166.5756,6.5065,2.0588
4.033,121,,1.1848,1.6715,-0.0514,4.7125,1.7229,0.3656,1.6715,1.4797,0.8898,0.5097,0.0737,1.2022,1.0876,0.7817,0.5899,0.3802,0.436,160.4273,161.9053,7.2533,2.0159
4.067,122,,1.1886,1.6717,-0.0561,4.735,1.7278,0.3649,1.6717,1.4852,0.892,0.5117,0.0735,1.2107,1.1028,0.7797,0.5932,0.3803,0.4382,158.2848,161.4789,6.9726,1.9692
4.1,123,,1.1804,1.666,-0.0809,4.7644,1.7469,0.3667,1.666,1.4817,0.8792,0.5087,0.0712,1.2112,1.1028,0.7868,0.6025,0.3705,0.4375,157.2613,160.8147,7.0978,1.9399
4.133,124,,1.1845,1.6695,-0.0836,4.808,1.7531,0.3646,1.6695,1.4871,0.8818,0.511,0.071,1.2225,1.1123,0.7877,0.6053,0.3708,0.4399,157.0647,161.7534,7.0853,1.9262
4.167,125,,1.1666,1.6571,-0.1308,4.8435,1.7879,0.3691,1.6571,1.4736,0.8596,0.4891,0.0656,1.211,1.093,0.7975,0.6141,0.3705,0.4235,157.0494,161.5928,7.2722,1.9226
4.2,126,,1.1491,1.6433,-0.1799,4.8824,1.8232,0.3734,1.6433,1.4582,0.84,0.4647,0.0594,1.1948,1.0659,0.8033,0.6183,0.3753,0.4053,162.899,162.7713,7.2464,1.9327
4.233,127,,1.1426,1.6385,-0.2023,4.9289,1.8408,0.3735,1.6385,1.4508,0.8344,0.4536,0.0563,1.1886,1.0503,0.8041,0.6164,0.3807,0.3973,166.707,163.4006,7.6153,1.9573
4.267,128,,1.1366,1.637,-0.22,4.9818,1.857,0.3728,1.637,1.4471,0.8262,0.4453,0.0535,1.1879,1.0395,0.8108,0.6209,0.3809,0.3918,167.634,163.745,7.7313,1.997
4.3,129,,1.1389,1.6396,-0.2186,5.0422,1.8582,0.3685,1.6396,1.4494,0.8284,0.4495,0.0543,1.1935,1.0333,0.8112,0.621,0.3789,0.3952,171.5179,165.0511,7.6811,2.0453
4.333,130,,1.1437,1.6431,-0.2109,5.0987,1.854,0.3636,1.6431,1.455,0.8324,0.4491,0.0557,1.2053,1.0305,0.8107,0.6226,0.3833,0.3933,171.8632,165.8801,7.5751,2.115
4.367,131,,1.1582,1.6569,-0.1583,5.1601,1.8152,0.3518,1.6569,1.4713,0.8451,0.4607,0.0634,1.2268,1.0393,0.8118,0.6262,0.3843,0.3974,164.1967,165.5462,7.5024,2.165
4.4,132,,1.1678,1.6645,-0.1133,5.2042,1.7778,0.3416,1.6645,1.4824,0.8532,0.4659,0.0689,1.2389,1.0422,0.8113,0.6292,0.3873,0.397,161.3364,166.0451,7.3276,2.245
4.433,133,,1.1734,1.6657,-0.0501,5.1931,1.7159,0.3304,1.6657,1.4852,0.8616,0.492,0.075,1.2476,1.0388,0.8041,0.6236,0.3697,0.417,156.5242,164.4441,7.0422,2.2975
4.467,134,,1.174,1.6599,0.0117,5.1449,1.6482,0.3204,1.6599,1.4832,0.8649,0.5145,0.0788,1.247,1.0277,0.795,0.6183,0.3504,0.4357,152.1394,161.2248,7.4459,2.2987
4.5,135,,1.173,1.6538,0.0518,5.1218,1.602,0.3128,1.6538,1.479,0.867,0.5296,0.0798,1.2428,1.0183,0.7867,0.612,0.3374,0.4499,148.3782,157.3119,8.1881,2.3247
4.533,136,,1.1746,1.6475,0.0768,5.091,1.5707,0.3085,1.6315,1.4771,0.8721,0.5569,0.08,1.2426,1.0148,0.7594,0.605,0.3152,0.4769,144.1798,152.1173,8.9084,2.1371
4.567,137,,1.1759,1.6421,0.0681,5.1106,1.574,0.308,1.6263,1.4759,0.8759,0.5708,0.0803,1.2443,1.0126,0.7504,0.6001,0.305,0.4905,141.9436,148.8837,9.444,2.1135
4.6,138,,1.179,1.6394,0.0581,5.1391,1.5814,0.3077,1.6167,1.4761,0.8819,0.5759,0.0809,1.2491,1.0152,0.7347,0.5941,0.3061,0.495,142.6537,148.2255,10.1624,2.108
4.633,139,,1.1815,1.6338,0.0525,5.1361,1.5813,0.3079,1.614,1.4773,0.8856,0.5748,0.0818,1.2531,1.0154,0.7283,0.5917,0.3109,0.4929,144.5932,148.8564,10.4813,2.1181
4.667,140,,1.1831,1.6278,0.0423,5.1463,1.5855,0.3081,1.6075,1.4759,0.8902,0.565,0.0833,1.2534,1.0124,0.7174,0.5858,0.3251,0.4817,148.5027,150.6897,10.6491,2.1218
4.7,141,,1.1856,1.6234,0.0333,5.1584,1.5901,0.3083,1.6022,1.4763,0.8948,0.5565,0.085,1.2549,1.0095,0.7074,0.5816,0.3383,0.4715,153.5739,153.2316,10.7872,2.1441
4.733,142,,1.1868,1.6178,0.0227,5.1559,1.5951,0.3094,1.5978,1.4763,0.8974,0.54,0.086,1.2521,1.0073,0.7004,0.5789,0.3574,0.454,158.8283,156.9223,10.8194,2.1514
4.767,143,,1.1873,1.6133,0.0198,5.1478,1.5935,0.3095,1.5929,1.4765,0.8982,0.529,0.0863,1.2497,1.0045,0.6947,0.5784,0.3691,0.4427,161.3355,159.4042,11.0697,2.1449
4.8,144,,1.1879,1.6102,0.026,5.1376,1.5841,0.3083,1.5886,1.4765,0.8994,0.5242,0.0867,1.2505,1.0048,0.6892,0.5771,0.3752,0.4375,161.8414,161.7191,10.8142,2.1681
4.833,145,,1.185,1.6036,0.043,5.0921,1.5605,0.3065,1.5833,1.472,0.898,0.5235,0.087,1.2501,1.0025,0.6853,0.574,0.3745,0.4366,160.7225,162.4608,11.1854,2.1529
4.867,146,,1.1815,1.597,0.0652,5.0482,1.5318,0.3034,1.577,1.4653,0.8976,0.5269,0.0855,1.247,0.9995,0.6794,0.5677,0.3707,0.4414,157.1541,162.4129,11.1561,2.1358
4.9,147,,1.1803,1.5906,0.0822,5.023,1.5084,0.3003,1.5695,1.462,0.8986,0.525,0.0859,1.2434,0.9954,0.6709,0.5634,0.3736,0.4391,158.3802,164.8307,10.7327,2.1463
4.933,148,,1.1723,1.5801,0.0683,4.9638,1.5118,0.3046,1.5589,1.4541,0.8904,0.517,0.0856,1.239,0.9911,0.6685,0.5637,0.3734,0.4314,159.4136,168.0112,9.7995,2.1685
4.967,149,,1.1641,1.5714,0.0425,4.9734,1.5288,0.3074,1.5494,1.4482,0.88,0.5065,0.0844,1.2338,0.9847,0.6694,0.5681,0.3736,0.4221,160.0654,171.0102,8.8208,2.1742
5.0,150,,1.1576,1.5653,0.02,4.9913,1.5453,0.3096,1.5427,1.4451,0.8701,0.496,0.0828,1.2312,0.9807,0.6726,0.575,0.3741,0.4132,159.4508,172.9765,7.9078,2.192
5.033,151,,1.1509,1.5598,0.0022,5.0036,1.5576,0.3113,1.5371,1.4421,0.8597,0.4862,0.0812,1.2295,0.9806,0.6774,0.5824,0.3735,0.405,158.6496,173.1644,8.2377,2.209
5.067,152,,1.148,1.5551,-0.015,5.0231,1.5701,0.3126,1.5306,1.4403,0.8556,0.4791,0.0792,1.2309,0.9817,0.675,0.5848,0.3765,0.3999,158.1686,173.542,8.1603,2.2669
5.1,153,,1.147,1.551,-0.0389,5.0609,1.5899,0.3142,1.5233,1.4367,0.8573,0.4729,0.0768,1.2334,0.981,0.666,0.5794,0.3844,0.3962,156.1058,173.5228,7.817,2.3258
5.133,154,,1.1487,1.5518,-0.0523,5.1088,1.6041,0.314,1.52,1.4356,0.8617,0.4662,0.0749,1.2404,0.9913,0.6583,0.574,0.3955,0.3913,156.6513,173.9001,8.0671,2.4297
5.167,155,,1.1564,1.5571,-0.0522,5.1562,1.6093,0.3121,1.5216,1.4437,0.8691,0.4674,0.0743,1.2559,1.0108,0.6525,0.5746,0.4017,0.3931,159.6397,175.0342,7.9743,2.5621
5.2,156,,1.1756,1.5683,-0.0412,5.2204,1.6095,0.3083,1.5279,1.4585,0.8927,0.4865,0.0747,1.279,1.0436,0.6351,0.5658,0.4062,0.4118,161.8701,174.1582,8.1946,2.5856
5.233,157,,1.1876,1.5753,-0.0392,5.2806,1.6145,0.3058,1.5294,1.4641,0.9112,0.5045,0.0747,1.3012,1.0636,0.6182,0.5529,0.4067,0.4298,163.235,173.8686,8.0364,2.518
5.267,158,,1.1861,1.5798,-0.0435,5.3413,1.6233,0.3039,1.5281,1.464,0.9083,0.5094,0.0744,1.3129,1.0803,0.6198,0.5557,0.3989,0.4351,165.7028,175.5194,7.5354,2.4347
5.3,159,,1.1742,1.574,-0.0675,5.3825,1.6415,0.305,1.5176,1.4536,0.8947,0.5011,0.0723,1.1897,1.0763,0.6229,0.559,0.3936,0.4288,166.8075,175.2829,7.881,2.3769
5.333,160,,1.1646,1.5683,-0.0877,5.4107,1.656,0.3061,1.5091,1.4441,0.8852,0.4907,0.0705,1.2901,1.068,0.6239,0.5589,0.3945,0.4202,168.1661,175.2247,8.3841,2.3288
5.367,161,,1.1532,1.5618,-0.1114,5.4374,1.6732,0.3077,1.5006,1.4327,0.8737,0.4843,0.068,1.2671,1.0497,0.6268,0.5589,0.3894,0.4163,170.2269,175.5672,8.6051,2.2897
5.4,162,,1.1435,1.5597,-0.1271,5.4785,1.6868,0.3079,1.496,1.4233,0.8638,0.4744,0.0662,1.2504,1.0258,0.6322,0.5596,0.3893,0.4082,170.4162,176.3334,8.4381,2.2604
5.433,163,,1.1454,1.5668,-0.1295,5.5528,1.6963,0.3055,1.4997,1.424,0.8667,0.473,0.0659,1.2521,1.0291,0.633,0.5572,0.3938,0.407,169.6411,177.6562,8.055,2.2612
5.467,164,,1.1468,1.5729,-0.1315,5.6188,1.7044,0.3033,1.504,1.4263,0.8674,0.4688,0.0657,1.2701,1.0493,0.6366,0.5589,0.3985,0.4032,169.2642,178.724,7.5509,2.2802
5.5,165,,1.149,1.5773,-0.1332,5.6691,1.7105,0.3017,1.509,1.4276,0.8704,0.4664,0.0654,1.2838,1.0632,0.6386,0.5572,0.404,0.401,168.945,177.9072,7.24,2.3029
5.533,166,,1.1525,1.5823,-0.1326,5.7179,1.7149,0.2999,1.5148,1.4311,0.8739,0.4628,0.0654,1.2929,1.0709,0.6409,0.5573,0.4111,0.3974,169.1898,177.6059,7.0277,2.3331
5.567,167,,1.16,1.5911,-0.1275,5.7852,1.7187,0.2971,1.5286,1.4381,0.8818,0.466,0.066,1.2941,1.0737,0.6468,0.5563,0.4158,0.4,171.0126,176.017,7.169,2.2113
5.6,168,,1.1663,1.5985,-0.1243,5.8473,1.7227,0.2946,1.538,1.4433,0.8893,0.47,0.0664,1.2961,1.0777,0.6487,0.554,0.4193,0.4036,172.5946,175.0582,7.6171,2.2277
5.633,169,,1.1693,1.6014,-0.124,5.8862,1.7254,0.2931,1.5408,1.4456,0.8931,0.4706,0.0664,1.2989,1.0787,0.6477,0.5525,0.4225,0.4042,173.6069,174.6676,8.1972,2.4515
5.667,170,,1.1713,1.6017,-0.1193,5.898,1.721,0.2918,1.5481,1.4484,0.8943,0.4711,0.067,1.2997,1.0803,0.6538,0.5541,0.4232,0.4041,175.2011,174.4808,9.1994,2.2918
5.7,171,,1.1753,1.6026,-0.1049,5.9081,1.7075,0.289,1.554,1.4513,0.8994,0.4734,0.0689,1.3004,1.0836,0.6546,0.5519,0.426,0.4045,176.0701,175.1647,10.4097,2.3135
5.733,172,,1.18,1.605,-0.0959,5.948,1.7008,0.2859,1.5608,1.4567,0.9033,0.4722,0.0701,1.3211,1.1209,0.6575,0.5534,0.4311,0.4021,176.9829,175.4321,11.3978,2.3405
5.767,173,,1.1797,1.6087,-0.0796,6.0041,1.6883,0.2812,1.5665,1.459,0.9004,0.4669,0.072,1.3388,1.145,0.6661,0.5586,0.4334,0.3949,177.337,175.8432,12.2187,2.3591
5.8,174,,1.1785,1.6112,-0.0597,6.0468,1.6708,0.2763,1.5701,1.4606,0.8965,0.4628,0.0742,1.3507,1.1584,0.6736,0.5641,0.4337,0.3886,177.6879,176.0914,12.8788,2.3507
