t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
57.5,1725,sitting,0.692,0.9556,-0.012,2.0827,0.9676,0.4646,0.9206,0.8774,0.5066,0.4546,0.0769,0.6232,0.5621,0.414,0.3709,0.052,0.3777,77.8725,69.6947,29.5631,1.3732
57.533,1726,sitting,0.6908,0.9553,-0.0119,2.0822,0.9673,0.4645,0.9209,0.8763,0.5052,0.4549,0.0769,0.6226,0.5605,0.4156,0.3711,0.0503,0.378,77.6443,69.6021,29.4543,1.3664
57.567,1727,sitting,0.6911,0.9574,-0.0106,2.0862,0.968,0.464,0.9237,0.8767,0.5055,0.4567,0.077,0.6232,0.5599,0.4182,0.3712,0.0488,0.3797,77.5031,69.4324,29.4292,1.3506
57.6,1728,sitting,0.6898,0.9574,-0.0112,2.0883,0.9685,0.4638,0.9258,0.8749,0.5047,0.4571,0.0769,0.6206,0.5576,0.4212,0.3702,0.0475,0.3802,77.1701,68.8166,29.8077,1.3448
57.633,1729,sitting,0.6891,0.9584,-0.011,2.0923,0.9694,0.4633,0.9298,0.8738,0.5043,0.4569,0.077,0.619,0.556,0.4255,0.3695,0.0475,0.3799,77.1262,68.3646,30.1916,1.3358
57.667,1730,sitting,0.6891,0.9608,-0.0098,2.0985,0.9706,0.4625,0.9346,0.8735,0.5048,0.4571,0.077,0.6197,0.5565,0.4299,0.3687,0.0477,0.3801,77.2012,68.5255,30.0685,1.3329
57.7,1731,sitting,0.6897,0.9649,-0.0087,2.1101,0.9736,0.4614,0.9399,0.8744,0.5051,0.4577,0.0771,0.6213,0.5578,0.4348,0.3692,0.0474,0.3806,77.2125,68.753,29.8223,1.3359
57.733,1732,sitting,0.6897,0.9689,-0.0086,2.1238,0.9775,0.4603,0.9447,0.8745,0.5049,0.4571,0.0771,0.622,0.5581,0.4398,0.3696,0.0478,0.3799,77.4288,68.996,29.6358,1.3378
57.767,1733,sitting,0.69,0.973,-0.008,2.1371,0.9811,0.4591,0.949,0.8752,0.5048,0.4567,0.0772,0.6234,0.5594,0.4442,0.3704,0.0482,0.3795,77.5605,69.2979,29.3912,1.3493
57.8,1734,sitting,0.6897,0.9766,-0.0076,2.1495,0.9842,0.4579,0.9535,0.875,0.5043,0.4553,0.0772,0.6244,0.56,0.4491,0.3706,0.049,0.3781,77.5978,69.5773,29.2509,1.3594
57.833,1735,sitting,0.689,0.9791,-0.0078,2.1593,0.987,0.4571,0.9571,0.8744,0.5036,0.4548,0.0772,0.6247,0.5599,0.4535,0.3708,0.0488,0.3776,77.3825,69.7186,29.0823,1.3641
57.867,1736,sitting,0.6891,0.9819,-0.0076,2.1689,0.9895,0.4562,0.9608,0.8747,0.5034,0.4546,0.0772,0.6255,0.5605,0.4574,0.3712,0.0489,0.3774,77.2219,69.9112,28.9233,1.37
57.9,1737,sitting,0.6903,0.9852,-0.0057,2.177,0.9908,0.4551,0.9653,0.876,0.5045,0.4561,0.0773,0.6269,0.5621,0.4608,0.3715,0.0485,0.3787,77.4148,69.8629,28.8848,1.3741
57.933,1738,sitting,0.6909,0.987,-0.0047,2.1816,0.9917,0.4546,0.9681,0.8763,0.5055,0.4558,0.0774,0.6283,0.5631,0.4626,0.3708,0.0498,0.3783,77.6559,70.085,28.8142,1.3793
57.967,1739,sitting,0.6911,0.9894,-0.0037,2.1889,0.9931,0.4537,0.97,0.8766,0.5056,0.4563,0.0775,0.6288,0.5634,0.4645,0.371,0.0492,0.3789,77.5434,70.068,28.7339,1.3855
58.0,1740,sitting,0.691,0.9912,-0.0029,2.1952,0.9941,0.4529,0.9715,0.8768,0.5052,0.4578,0.0775,0.6287,0.5643,0.4663,0.3716,0.0474,0.3803,77.3617,69.7511,28.7711,1.3925
58.033,1741,sitting,0.6913,0.9922,-0.003,2.1989,0.9952,0.4526,0.9726,0.8772,0.5054,0.459,0.0775,0.6293,0.5652,0.4672,0.3718,0.0464,0.3815,77.5067,69.7111,28.6619,1.405
58.067,1742,sitting,0.6912,0.9931,-0.0021,2.2013,0.9952,0.4521,0.9738,0.8773,0.5052,0.4589,0.0776,0.63,0.5657,0.4686,0.3721,0.0463,0.3813,77.5167,69.7386,28.6072,1.4135
58.1,1743,sitting,0.6916,0.9943,-0.0018,2.205,0.9961,0.4518,0.9752,0.8778,0.5054,0.4594,0.0776,0.6309,0.5663,0.4697,0.3724,0.046,0.3818,77.4949,69.7619,28.537,1.4182
58.133,1744,sitting,0.692,0.9951,-0.0016,2.2073,0.9967,0.4516,0.9762,0.8783,0.5057,0.4592,0.0776,0.6319,0.5668,0.4704,0.3726,0.0465,0.3816,77.6051,69.9561,28.4093,1.4243
58.167,1745,sitting,0.692,0.9958,-0.0013,2.2092,0.9971,0.4513,0.9771,0.8786,0.5054,0.4583,0.0776,0.632,0.5664,0.4716,0.3731,0.0472,0.3807,77.8512,70.1524,28.2941,1.4257
58.2,1746,sitting,0.6914,0.9962,-0.0016,2.2117,0.9977,0.4511,0.9776,0.878,0.5048,0.4572,0.0776,0.632,0.5654,0.4728,0.3732,0.0476,0.3796,77.9714,70.2502,28.2342,1.4246
58.233,1747,sitting,0.6904,0.9963,-0.0009,2.2119,0.9972,0.4508,0.9778,0.8773,0.5034,0.4579,0.0776,0.6315,0.565,0.4743,0.3739,0.0456,0.3802,77.638,70.0915,28.1252,1.4264
58.267,1748,sitting,0.6902,0.997,0.0002,2.2126,0.9968,0.4505,0.9788,0.8772,0.5033,0.4577,0.0777,0.6317,0.5651,0.4755,0.3739,0.0456,0.38,77.4976,70.2179,28.018,1.4285
58.3,1749,sitting,0.6898,0.9971,-0.0,2.2131,0.9971,0.4505,0.979,0.8769,0.5027,0.4573,0.0777,0.6318,0.5648,0.4762,0.3742,0.0454,0.3796,77.3485,70.2428,27.973,1.4313
58.333,1750,sitting,0.6896,0.9973,-0.0,2.2139,0.9973,0.4505,0.9791,0.8769,0.5022,0.4562,0.0777,0.6317,0.564,0.4769,0.3747,0.046,0.3785,77.2569,70.4002,27.8968,1.4321
58.367,1751,sitting,0.6891,0.9977,0.0005,2.2147,0.9972,0.4503,0.9793,0.8764,0.5019,0.4555,0.0777,0.6314,0.5634,0.4774,0.3744,0.0464,0.3778,77.0985,70.4612,27.8991,1.4285
58.4,1752,sitting,0.6891,0.9974,0.0015,2.2122,0.9958,0.4502,0.9795,0.8761,0.5021,0.4558,0.0778,0.6308,0.5635,0.4774,0.3741,0.0463,0.378,77.0958,70.4277,27.9183,1.43
58.433,1753,sitting,0.6893,0.9972,0.0012,2.2118,0.996,0.4503,0.9791,0.8762,0.5024,0.4568,0.0778,0.6309,0.5641,0.4766,0.3737,0.0457,0.379,77.4289,70.3649,27.888,1.4327
58.467,1754,sitting,0.6897,0.9969,0.0016,2.2098,0.9953,0.4504,0.9789,0.8766,0.5028,0.4569,0.0778,0.6315,0.565,0.476,0.3738,0.0459,0.3791,77.6564,70.468,27.8282,1.433
58.5,1755,sitting,0.6902,0.9969,0.0021,2.2091,0.9948,0.4503,0.9787,0.8769,0.5035,0.4575,0.0778,0.6315,0.5654,0.4752,0.3734,0.0459,0.3797,77.6748,70.4644,27.8339,1.4353
58.533,1756,sitting,0.69,0.9966,0.0027,2.2069,0.9938,0.4503,0.9783,0.8766,0.5034,0.4575,0.0779,0.6311,0.5655,0.4749,0.3732,0.0459,0.3797,77.6429,70.5149,27.7797,1.4338
58.567,1757,sitting,0.6906,0.9964,0.0026,2.2062,0.9939,0.4505,0.9811,0.8769,0.5042,0.4566,0.0778,0.6317,0.5661,0.4769,0.3727,0.0476,0.3787,77.8326,70.8462,27.7015,1.4349
58.6,1758,sitting,0.6905,0.9962,0.0017,2.2068,0.9946,0.4507,0.9779,0.8767,0.5043,0.4567,0.0778,0.6315,0.566,0.4736,0.3724,0.0476,0.3789,77.8959,70.8627,27.6721,1.4383
58.633,1759,sitting,0.6911,0.9967,0.002,2.2072,0.9947,0.4507,0.9783,0.877,0.5053,0.4573,0.0778,0.6321,0.5666,0.473,0.3717,0.048,0.3794,78.1019,70.9539,27.6548,1.4396
58.667,1760,sitting,0.6918,0.9969,0.0021,2.207,0.9948,0.4507,0.9787,0.8773,0.5063,0.4573,0.0778,0.6324,0.5667,0.4724,0.371,0.049,0.3795,78.2076,71.0082,27.727,1.4372
58.7,1761,sitting,0.6933,0.9977,0.0021,2.2084,0.9956,0.4508,0.9797,0.8782,0.5084,0.4563,0.0778,0.6339,0.568,0.4714,0.3698,0.052,0.3785,78.6857,71.4089,27.7363,1.4388
58.733,1762,sitting,0.6944,0.9978,0.0016,2.2086,0.9963,0.4511,0.9829,0.8787,0.5101,0.4557,0.0778,0.6346,0.5685,0.4728,0.3687,0.0543,0.3779,78.8909,71.6341,27.8157,1.4393
58.767,1763,sitting,0.6946,0.9975,0.0012,2.2077,0.9963,0.4513,0.9823,0.8789,0.5103,0.4556,0.0778,0.6349,0.5685,0.472,0.3686,0.0547,0.3778,78.9026,71.6821,27.8186,1.4403
58.8,1764,sitting,0.6935,0.9955,0.0004,2.2023,0.995,0.4518,0.9779,0.8774,0.5097,0.4547,0.0777,0.6334,0.5676,0.4683,0.3677,0.0549,0.377,79.0406,71.5556,27.9494,1.4369
58.833,1765,sitting,0.692,0.9939,-0.0004,2.199,0.9943,0.4522,0.9759,0.8762,0.5078,0.4547,0.0777,0.6322,0.5667,0.468,0.3684,0.0531,0.377,78.7856,71.4093,27.8381,1.437
58.867,1766,sitting,0.6912,0.993,-0.0012,2.1973,0.9941,0.4524,0.9771,0.8754,0.5071,0.4546,0.0777,0.6317,0.566,0.47,0.3683,0.0525,0.3769,78.699,71.3179,27.8379,1.4364
58.9,1767,sitting,0.6918,0.9931,-0.0008,2.1967,0.9939,0.4524,0.9736,0.8758,0.5079,0.4552,0.0777,0.6326,0.5664,0.4657,0.3679,0.0527,0.3775,78.8771,71.3361,27.8484,1.4356
58.933,1768,sitting,0.6921,0.993,-0.0005,2.1958,0.9934,0.4524,0.9724,0.876,0.5082,0.4555,0.0777,0.6328,0.5664,0.4642,0.3678,0.0528,0.3777,78.8743,71.3572,27.8264,1.4344
58.967,1769,sitting,0.6922,0.993,-0.0005,2.1959,0.9935,0.4525,0.9736,0.876,0.5085,0.4559,0.0777,0.6329,0.5662,0.4652,0.3676,0.0526,0.3782,78.8218,71.3815,27.7811,1.4347
59.0,1770,sitting,0.6924,0.993,-0.0009,2.1963,0.9939,0.4525,0.9715,0.8763,0.5085,0.4561,0.0777,0.6329,0.5663,0.463,0.3678,0.0524,0.3785,78.7564,71.4289,27.7065,1.4361
59.033,1771,sitting,0.6928,0.9927,-0.0007,2.1944,0.9933,0.4527,0.9698,0.8768,0.5089,0.4567,0.0777,0.6335,0.5669,0.4609,0.3679,0.0522,0.379,78.8198,71.527,27.5907,1.4363
59.067,1772,sitting,0.6923,0.9916,-0.0008,2.1911,0.9924,0.4529,0.9672,0.8762,0.5085,0.4563,0.0777,0.6337,0.5669,0.4587,0.3677,0.0522,0.3786,78.8099,71.5348,27.5693,1.4357
59.1,1773,sitting,0.6922,0.9904,-0.0009,2.1867,0.9912,0.4533,0.9649,0.8761,0.5083,0.4553,0.0777,0.6338,0.5668,0.4567,0.3678,0.053,0.3776,78.8205,71.6941,27.5335,1.435
59.133,1774,sitting,0.6922,0.9896,-0.0012,2.1845,0.9908,0.4536,0.9629,0.8757,0.5088,0.4544,0.0777,0.634,0.5662,0.4541,0.367,0.0544,0.3767,79.0189,71.8531,27.5608,1.4361
59.167,1775,sitting,0.6925,0.9891,-0.0014,2.1826,0.9905,0.4538,0.9616,0.8758,0.5093,0.4541,0.0777,0.6347,0.5661,0.4523,0.3665,0.0552,0.3764,79.1692,71.9436,27.5783,1.4376
59.2,1776,sitting,0.692,0.9879,-0.0015,2.1793,0.9894,0.454,0.9582,0.8758,0.5082,0.4546,0.0776,0.6342,0.5632,0.45,0.3675,0.0537,0.3769,78.9179,71.8461,27.4892,1.4314
59.233,1777,sitting,0.6928,0.9879,-0.0011,2.1778,0.9889,0.4541,0.9593,0.8766,0.5091,0.4558,0.0777,0.6349,0.5624,0.4502,0.3675,0.0533,0.3781,78.8614,71.7973,27.4968,1.4304
59.267,1778,sitting,0.6936,0.9881,-0.001,2.1782,0.989,0.4541,0.959,0.8772,0.51,0.456,0.0777,0.6356,0.5618,0.449,0.3671,0.0541,0.3783,78.8647,71.87,27.5254,1.4324
59.3,1779,sitting,0.6943,0.9878,-0.0014,2.1778,0.9893,0.4542,0.9586,0.8776,0.511,0.4555,0.0776,0.6358,0.5598,0.4476,0.3666,0.0555,0.3779,78.9836,72.044,27.5411,1.4328
59.333,1780,sitting,0.695,0.9882,-0.0014,2.1787,0.9897,0.4542,0.959,0.8782,0.5119,0.4562,0.0776,0.6365,0.5579,0.4472,0.3663,0.0557,0.3785,79.0539,72.0081,27.6081,1.4311
59.367,1781,sitting,0.6953,0.9883,-0.0017,2.1794,0.99,0.4542,0.959,0.8782,0.5123,0.4563,0.0776,0.6369,0.5548,0.4467,0.3659,0.056,0.3787,79.0808,72.0587,27.6014,1.4301
59.4,1782,sitting,0.6958,0.9891,-0.001,2.1809,0.9901,0.454,0.9596,0.8783,0.5133,0.4565,0.0777,0.6379,0.5521,0.4463,0.3649,0.0568,0.3788,79.1576,72.1446,27.6427,1.428
59.433,1783,sitting,0.6962,0.9893,-0.0009,2.1814,0.9902,0.4539,0.9597,0.8788,0.5136,0.4567,0.0777,0.6388,0.5494,0.4461,0.3652,0.0569,0.379,79.0504,72.1624,27.6438,1.4267
59.467,1784,sitting,0.6967,0.99,-0.001,2.1837,0.991,0.4538,0.9601,0.8793,0.5142,0.457,0.0777,0.6395,0.5463,0.4459,0.3651,0.0572,0.3793,79.0856,72.1415,27.7036,1.4251
59.5,1785,sitting,0.6969,0.9903,-0.0004,2.1837,0.9907,0.4537,0.9604,0.8794,0.5144,0.4578,0.0777,0.6394,0.5416,0.446,0.365,0.0566,0.3801,78.9735,71.9594,27.8041,1.416
59.533,1786,sitting,0.6969,0.9904,-0.0001,2.1836,0.9906,0.4536,0.9608,0.8791,0.5147,0.4568,0.0777,0.6396,0.5402,0.4461,0.3644,0.058,0.379,79.0087,72.0462,27.9045,1.4138
59.567,1787,sitting,0.6967,0.9901,-0.0005,2.1831,0.9906,0.4538,0.9607,0.8783,0.515,0.4558,0.0777,0.6392,0.5384,0.4457,0.3633,0.0592,0.3781,79.1219,72.0846,28.0292,1.4109
59.6,1788,sitting,0.6963,0.9905,-0.0004,2.1843,0.9909,0.4536,0.9611,0.8774,0.5151,0.4557,0.0777,0.6388,0.5368,0.4461,0.3623,0.0594,0.378,78.7896,72.0244,28.1205,1.4082
59.633,1789,sitting,0.6954,0.9903,0.0,2.1836,0.9903,0.4535,0.961,0.8764,0.5144,0.4548,0.0777,0.6378,0.5356,0.4466,0.362,0.0596,0.3772,78.451,71.8765,28.2858,1.4031
59.667,1790,sitting,0.6947,0.9903,0.0009,2.1825,0.9894,0.4533,0.9613,0.8758,0.5136,0.454,0.0777,0.637,0.535,0.4477,0.3622,0.0596,0.3763,78.231,71.8521,28.3048,1.3989
59.7,1791,sitting,0.6944,0.9906,0.0018,2.1826,0.9888,0.453,0.9624,0.8756,0.5131,0.4538,0.0778,0.6367,0.5352,0.4492,0.3624,0.0593,0.376,78.1641,71.8651,28.2517,1.3965
59.733,1792,sitting,0.6944,0.9921,0.0023,2.1869,0.9898,0.4526,0.965,0.8753,0.5135,0.4538,0.0778,0.6369,0.5358,0.4515,0.3617,0.0597,0.376,78.1452,71.9492,28.2335,1.398
59.767,1793,sitting,0.6936,0.9928,0.0024,2.1897,0.9904,0.4523,0.9676,0.8741,0.513,0.4529,0.0779,0.6361,0.5358,0.4546,0.3612,0.0601,0.375,78.2471,71.9743,28.2597,1.3984
59.8,1794,sitting,0.6938,0.995,0.0031,2.1959,0.9919,0.4517,0.9712,0.8741,0.5135,0.4535,0.0779,0.6364,0.5359,0.4577,0.3605,0.0601,0.3756,78.2974,71.9717,28.2701,1.3975
59.833,1795,sitting,0.6931,0.9958,0.0025,2.2,0.9933,0.4515,0.9741,0.8731,0.513,0.4538,0.0779,0.636,0.535,0.4611,0.3601,0.0592,0.3759,78.2263,71.929,28.2065,1.3991
59.867,1796,sitting,0.693,0.9971,0.0038,2.2031,0.9933,0.4509,0.9776,0.8731,0.5128,0.4537,0.078,0.6359,0.5344,0.4648,0.3603,0.0591,0.3758,78.1823,71.934,28.1883,1.399
59.9,1797,sitting,0.6932,0.9983,0.0043,2.2068,0.994,0.4504,0.981,0.8733,0.5131,0.4541,0.078,0.6358,0.534,0.4679,0.3602,0.059,0.3761,78.1328,71.9251,28.1762,1.3994
59.933,1798,sitting,0.6931,0.9995,0.004,2.2118,0.9955,0.4501,0.9841,0.8733,0.5128,0.4545,0.078,0.6356,0.5332,0.4713,0.3605,0.0583,0.3765,78.0199,71.8923,28.1076,1.4018
59.967,1799,sitting,0.6924,1.0006,0.0036,2.217,0.997,0.4497,0.9862,0.8727,0.5121,0.454,0.0779,0.6352,0.5326,0.4741,0.3606,0.0581,0.376,77.8485,71.912,28.0603,1.4052
60.0,1800,sitting,0.6925,1.0016,0.0039,2.2204,0.9977,0.4493,0.9881,0.8731,0.512,0.4541,0.078,0.6351,0.5326,0.4761,0.3611,0.0579,0.3762,77.5371,71.8508,28.0844,1.4079
60.033,1801,sitting,0.6916,1.0016,0.0033,2.2224,0.9983,0.4492,0.9887,0.8725,0.5108,0.454,0.0779,0.6343,0.5326,0.4779,0.3617,0.0568,0.3761,77.3099,71.681,28.1051,1.4125
60.067,1802,sitting,0.6916,1.0025,0.0043,2.2241,0.9982,0.4488,0.9897,0.8726,0.5106,0.4541,0.078,0.6338,0.532,0.479,0.362,0.0565,0.3762,77.2176,71.6092,28.1417,1.4099
60.1,1803,sitting,0.6919,1.0028,0.0042,2.2249,0.9986,0.4488,0.9902,0.8727,0.5111,0.4541,0.078,0.6337,0.5324,0.4791,0.3616,0.057,0.3762,77.4217,71.6494,28.1605,1.4089
60.133,1804,sitting,0.692,1.0028,0.0039,2.2252,0.9989,0.4489,0.9904,0.8726,0.5114,0.4537,0.078,0.6336,0.5324,0.479,0.3612,0.0577,0.3758,77.538,71.7113,28.19,1.4083
60.167,1805,sitting,0.6916,1.0021,0.004,2.2229,0.998,0.449,0.9902,0.8723,0.5108,0.4527,0.0779,0.6332,0.5322,0.4793,0.3615,0.0581,0.3748,77.4771,71.7741,28.1893,1.408
60.2,1806,sitting,0.6919,1.0014,0.0035,2.2209,0.9979,0.4493,0.9896,0.8726,0.5112,0.452,0.0779,0.6336,0.533,0.4784,0.3614,0.0591,0.3741,77.7333,72.0146,28.0893,1.4089
60.233,1807,sitting,0.6922,1.001,0.0031,2.22,0.9979,0.4495,0.9884,0.873,0.5115,0.4526,0.0779,0.634,0.5341,0.4769,0.3615,0.0589,0.3747,77.7852,72.0686,28.0153,1.4116
60.267,1808,sitting,0.692,1.0008,0.0026,2.2199,0.9982,0.4497,0.9874,0.873,0.5111,0.4523,0.0779,0.6341,0.5353,0.4763,0.3618,0.0588,0.3744,77.8014,72.1673,27.91,1.414
60.3,1809,sitting,0.6918,1.0004,0.0025,2.2186,0.9979,0.4498,0.9865,0.8729,0.5108,0.4524,0.0779,0.634,0.5369,0.4757,0.3621,0.0584,0.3746,77.8343,72.2186,27.7886,1.4179
60.333,1810,sitting,0.6915,1.0006,0.0014,2.2211,0.9992,0.4499,0.9852,0.8728,0.5101,0.4531,0.0778,0.6338,0.5384,0.4751,0.3627,0.057,0.3753,77.7151,72.1396,27.6824,1.4229
60.367,1811,sitting,0.691,0.9996,0.001,2.2185,0.9986,0.4501,0.9833,0.8728,0.5092,0.453,0.0778,0.6337,0.539,0.4741,0.3636,0.0562,0.3752,77.7858,72.195,27.5233,1.4245
60.4,1812,sitting,0.6904,0.9992,0.0009,2.2175,0.9983,0.4502,0.981,0.8728,0.5081,0.4534,0.0778,0.633,0.5406,0.473,0.3647,0.0547,0.3756,77.4029,71.9762,27.5401,1.4273
60.433,1813,sitting,0.6899,0.9989,0.0016,2.2154,0.9973,0.4502,0.9785,0.8726,0.5073,0.454,0.0778,0.6325,0.5405,0.4712,0.3653,0.0533,0.3762,77.057,71.7323,27.59,1.4246
60.467,1814,sitting,0.6908,0.9996,0.0017,2.2168,0.998,0.4502,0.977,0.8733,0.5084,0.4549,0.0778,0.6334,0.5415,0.4686,0.3649,0.0534,0.3771,77.1368,71.5957,27.7358,1.4243
60.5,1815,sitting,0.6914,0.9995,0.0019,2.2151,0.9976,0.4504,0.9757,0.8739,0.5089,0.4551,0.0778,0.6343,0.5432,0.4668,0.3651,0.0537,0.3773,77.4049,71.524,27.8361,1.425
60.533,1816,sitting,0.6923,0.9994,0.0023,2.2134,0.997,0.4505,0.975,0.8745,0.5102,0.4547,0.0778,0.6351,0.5442,0.4648,0.3644,0.0554,0.3769,77.8086,71.6118,27.9701,1.4246
60.567,1817,sitting,0.6932,0.9997,0.0029,2.2134,0.9969,0.4504,0.9753,0.8751,0.5113,0.4545,0.0779,0.6358,0.5451,0.464,0.3638,0.0568,0.3766,77.853,71.6335,28.1348,1.4242
60.6,1818,sitting,0.693,0.9994,0.0023,2.2132,0.9971,0.4505,0.9753,0.8752,0.5109,0.4542,0.0778,0.6356,0.5446,0.4644,0.3643,0.0566,0.3764,77.7686,71.5752,28.1617,1.4231
60.633,1819,sitting,0.6931,0.9991,0.0016,2.2136,0.9976,0.4506,0.9751,0.875,0.5112,0.453,0.0778,0.6356,0.545,0.4639,0.3638,0.0582,0.3752,77.9292,71.7299,28.2101,1.4255
60.667,1820,sitting,0.6936,0.9993,0.0012,2.2145,0.998,0.4507,0.9751,0.8752,0.5119,0.4531,0.0778,0.6361,0.5452,0.4632,0.3633,0.0588,0.3753,78.19,71.8858,28.1551,1.4288
60.7,1821,sitting,0.6942,0.9992,0.0008,2.2147,0.9984,0.4508,0.9753,0.8757,0.5128,0.4529,0.0778,0.6366,0.5456,0.4625,0.3629,0.0599,0.3751,78.3861,71.9983,28.1835,1.4307
60.733,1822,sitting,0.6946,0.9998,0.0012,2.2162,0.9986,0.4506,0.9755,0.8756,0.5136,0.4524,0.0778,0.6367,0.5452,0.4619,0.3621,0.0612,0.3746,78.624,72.0379,28.3046,1.4291
60.767,1823,sitting,0.6951,1.0003,0.0013,2.2174,0.999,0.4505,0.9755,0.876,0.5143,0.4515,0.0778,0.6369,0.5452,0.4612,0.3617,0.0628,0.3737,78.9583,72.1916,28.3831,1.4283
60.8,1824,sitting,0.6948,1.0002,0.0015,2.2171,0.9987,0.4505,0.9755,0.8759,0.5136,0.4519,0.0778,0.6363,0.5452,0.4619,0.3624,0.0617,0.3741,78.7477,71.9664,28.4484,1.4288
60.833,1825,sitting,0.6948,1.0003,0.0013,2.2177,0.999,0.4505,0.9755,0.8762,0.5134,0.4528,0.0778,0.6362,0.5454,0.4621,0.3628,0.0606,0.375,78.7013,71.81,28.4587,1.4313
60.867,1826,sitting,0.6948,1.0011,0.0012,2.2206,0.9999,0.4503,0.9753,0.8764,0.5131,0.453,0.0778,0.6358,0.5458,0.4622,0.3633,0.0601,0.3752,78.7301,71.7099,28.4826,1.4327
60.9,1827,sitting,0.6945,1.0013,0.0015,2.2211,0.9998,0.4501,0.9753,0.8763,0.5126,0.4535,0.0778,0.6352,0.5455,0.4627,0.3637,0.0592,0.3757,78.6236,71.5772,28.4878,1.4319
60.933,1828,sitting,0.6946,1.0019,0.0017,2.2229,1.0002,0.45,0.9758,0.8764,0.5129,0.4531,0.0778,0.6354,0.5461,0.4629,0.3636,0.0597,0.3753,78.6834,71.704,28.4451,1.4338
60.967,1829,sitting,0.6944,1.0018,0.0019,2.2223,0.9999,0.4499,0.9761,0.8759,0.513,0.4522,0.0778,0.6354,0.5459,0.4632,0.3629,0.0607,0.3744,78.8489,71.8561,28.4263,1.4328
61.0,1830,sitting,0.6942,1.0019,0.0016,2.2234,1.0003,0.4499,0.9765,0.8752,0.5133,0.4517,0.0778,0.6352,0.5451,0.4633,0.3619,0.0616,0.3738,79.0509,71.9721,28.4201,1.432
61.033,1831,sitting,0.6933,1.0007,0.002,2.2195,0.9986,0.4499,0.9761,0.8742,0.5125,0.4512,0.0779,0.6343,0.5439,0.4636,0.3618,0.0612,0.3734,78.6358,71.9661,28.3814,1.4287
61.067,1832,sitting,0.6932,1.0005,0.0019,2.2198,0.9986,0.4498,0.9761,0.8743,0.512,0.4516,0.0778,0.6344,0.5425,0.4641,0.3623,0.0604,0.3738,78.2389,71.9891,28.2472,1.4289
61.1,1833,sitting,0.6929,1.0013,0.0021,2.223,0.9992,0.4495,0.9765,0.8745,0.5113,0.4539,0.0778,0.6344,0.5412,0.4652,0.3632,0.0574,0.3761,77.8177,71.9025,27.9482,1.4313
61.133,1834,sitting,0.6927,1.0027,0.0027,2.2274,1.0,0.449,0.9773,0.8747,0.5107,0.4547,0.0778,0.6348,0.5403,0.4666,0.364,0.0561,0.3768,77.4682,72.0779,27.6044,1.4301
61.167,1835,sitting,0.6928,1.0046,0.0027,2.234,1.0019,0.4485,0.9789,0.8749,0.5108,0.4551,0.0778,0.6359,0.5401,0.4681,0.3642,0.0556,0.3773,77.4702,72.4405,27.1796,1.4345
61.2,1836,sitting,0.6922,1.0062,0.0042,2.238,1.002,0.4477,0.9795,0.875,0.5094,0.4552,0.0779,0.6355,0.5395,0.4701,0.3655,0.0543,0.3772,77.199,72.7501,26.7097,1.4343
61.233,1837,sitting,0.6915,1.0084,0.0053,2.2447,1.0031,0.4469,0.9846,0.874,0.5089,0.4561,0.078,0.635,0.5381,0.4757,0.3651,0.0528,0.3782,76.978,73.2213,26.0867,1.4352
61.267,1838,sitting,0.6922,1.012,0.006,2.256,1.0059,0.4459,0.9923,0.8748,0.5096,0.4572,0.078,0.6353,0.5381,0.4827,0.3652,0.0524,0.3792,76.9033,74.1692,25.1398,1.4444
61.3,1839,sitting,0.6929,1.0156,0.0037,2.2737,1.0119,0.445,0.9969,0.8755,0.5103,0.4549,0.0779,0.635,0.5367,0.4866,0.3652,0.0555,0.377,77.0267,75.0424,24.6921,1.4619
61.333,1840,sitting,0.6946,1.0213,0.0039,2.2943,1.0174,0.4434,1.0085,0.8777,0.5116,0.4577,0.0779,0.6358,0.5374,0.4969,0.3661,0.0539,0.3798,76.9225,76.2683,23.2735,1.4819
61.367,1841,sitting,0.6971,1.0234,0.0003,2.3087,1.023,0.4431,1.0102,0.8807,0.5136,0.457,0.0777,0.6363,0.5363,0.4966,0.3671,0.0566,0.3793,77.1491,77.0879,22.7411,1.5079
61.4,1842,sitting,0.6984,1.0272,-0.0042,2.3316,1.0314,0.4424,1.0163,0.8828,0.514,0.4565,0.0774,0.6366,0.535,0.5023,0.3687,0.0575,0.3791,77.3674,77.954,21.9359,1.5391
61.433,1843,sitting,0.7001,1.0379,-0.0089,2.3817,1.0468,0.4395,1.0269,0.8855,0.5148,0.4577,0.0771,0.6371,0.5347,0.5122,0.3708,0.0571,0.3806,77.3963,79.0917,20.7049,1.5959
61.467,1844,sitting,0.7017,1.0497,-0.0145,2.4392,1.0642,0.4363,1.0369,0.8876,0.5158,0.4596,0.0767,0.637,0.5341,0.5211,0.3718,0.0562,0.3829,77.4533,80.2305,19.3767,1.6638
61.5,1845,sitting,0.7029,1.0572,-0.0215,2.4841,1.0786,0.4342,1.0435,0.8896,0.5162,0.4627,0.0762,0.6346,0.5372,0.5273,0.3734,0.0535,0.3865,77.3428,80.7649,18.3448,1.7475
