t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
1.3,39,,-0.141,0.0559,-0.387,0.9426,0.4429,0.4698,0.0559,-0.141,,,,,-0.387,,,,,,,,0.2098
1.333,40,,-0.1314,0.0719,-0.4185,1.1266,0.4904,0.4353,0.0719,-0.1314,,,,-0.4185,,,,,,,,,0.1852
1.367,41,,-0.1136,0.1047,-0.407,1.1032,0.5117,0.4638,0.1047,-0.1136,,,,-0.407,,,,,,,,,0.2104
1.4,42,,-0.0873,0.1583,-0.3904,1.0729,0.5487,0.5114,0.1583,-0.0873,,,,-0.3904,,,,,,,,,0.2508
1.433,43,,-0.0663,0.203,-0.387,1.0635,0.59,0.5547,0.203,-0.0663,,,,-0.387,,,,,,,,,0.2865
1.467,44,,-0.0506,0.2411,-0.3843,1.0598,0.6255,0.5902,0.2411,-0.0506,,,,-0.3843,,,,,,,,,0.3158
1.5,45,,-0.0391,0.272,-0.3911,1.0664,0.6631,0.6218,0.272,-0.0391,,,,-0.3911,,,,,,,,,0.3409
1.533,46,,-0.0323,0.3068,-0.4091,1.102,0.7159,0.6496,0.3068,-0.0323,,,,-0.4091,,,,,,,,,0.3671
1.567,47,,-0.0275,0.3299,-0.4464,1.1597,0.7763,0.6694,0.3299,-0.0275,,,,-0.4464,,,,,,,,,0.384
1.6,48,,-0.0406,0.3406,-0.0811,0.6934,0.4217,0.6082,0.3406,-0.0406,,,,,,,,,,,,,0.6133
1.633,49,,-0.0441,0.3547,-0.0881,0.723,0.4428,0.6124,0.3547,-0.0441,,,,,,,,,,,,,0.6111
1.667,50,,0.6264,0.9058,0.0,1.3544,0.9058,0.6688,0.9058,0.6264,,,,0.0,,,,,,,,,0.4825
1.7,51,,0.6502,0.94,0.0,1.4314,0.94,0.6567,0.94,0.6502,,,,0.0,,,,,,,,,0.5275
1.733,52,,0.6778,0.9722,0.0,1.5094,0.9722,0.6441,0.9722,0.6778,,,,0.0,,,,,,,,,0.5638
1.767,53,,0.7096,0.999,0.0,1.5831,0.999,0.631,0.999,0.7096,,,,0.0,,,,,,,,,0.5981
1.8,54,,0.7269,1.0217,0.0,1.6613,1.0217,0.615,1.0217,0.7269,,,,0.0,,,,,,,,,0.6217
1.833,55,,0.7352,1.0337,0.0,1.7215,1.0337,0.6005,1.0337,0.7352,,,,0.0,,,,,,,,,0.6326
1.867,56,,0.7439,1.0484,-0.0,1.7786,1.0484,0.5894,1.0484,0.7439,,,,-0.0,,,,,,,,,0.6506
1.9,57,,0.7425,1.0515,-0.0,1.8151,1.0515,0.5793,1.0515,0.7425,,,,-0.0,,,,,,,,,0.6547
1.933,58,,0.8855,1.1711,0.0,2.0445,1.1711,0.5728,1.1711,0.8855,,,,0.1988,0.0,,,,,,,,0.7298
1.967,59,,0.4274,0.8479,-0.484,2.3074,1.3319,0.5772,0.8393,0.4274,,,,-0.1127,-0.484,,,,,,,,0.7133
2.0,60,,0.9239,1.2066,0.0,2.1346,1.2066,0.5653,1.2066,0.9239,,,,0.4926,0.0,,,,,,,,0.7499
2.033,61,,0.9299,1.2758,0.0,2.3727,1.2758,0.5377,1.2438,0.9299,,,,0.4885,0.0,,,,,,,,0.7787
2.067,62,,0.9406,1.222,-0.0,2.1771,1.222,0.5613,1.222,0.9406,,,,0.4841,-0.0,,,,,,,,0.808
2.1,63,,0.9517,1.2856,0.0,2.3999,1.2856,0.5357,1.255,0.9517,,,,0.4859,0.0,,,,,,,,0.8248
2.133,64,,0.9576,1.2934,0.0,2.4269,1.2934,0.5329,1.2605,0.9576,,,,0.4844,0.0,,,,,,,,0.8419
2.167,65,,0.9577,1.3026,0.0,2.459,1.3026,0.5297,1.2663,0.9577,,,,0.4887,0.0,,,,,,,,0.8643
2.2,66,,0.6129,1.3001,0.0,2.4464,1.3001,0.5314,1.2635,0.9602,0.2657,,,0.4989,0.0,0.9978,0.6945,,,,,6.8759,0.8722
2.233,67,,0.1926,1.0318,-0.3535,2.4347,1.3853,0.569,1.0129,0.6396,-0.2543,,,0.0597,-0.1767,1.2672,0.8939,,,,,4.5713,0.8797
2.267,68,,0.2106,1.0398,-0.3337,2.4177,1.3735,0.5681,1.019,0.6593,-0.2381,,,0.0964,-0.1669,1.2571,0.8973,,,,,2.6818,0.8875
2.3,69,,0.5047,1.2183,-0.0904,2.3973,1.3086,0.5459,1.1824,0.8837,0.1257,,,0.4169,0.1577,1.0568,0.758,,,,,0.6526,0.8991
2.333,70,,0.5059,1.2263,-0.0847,2.4157,1.3109,0.5427,1.1853,0.8865,0.1252,,,0.4307,0.1533,1.06,0.7613,,,,,1.0139,0.9205
2.367,71,,0.5072,1.2239,-0.0865,2.4022,1.3104,0.5455,1.1809,0.8889,0.1255,,,0.436,0.1391,1.0555,0.7634,,,,,2.3148,0.9373
2.4,72,,0.5073,1.1321,-0.0843,2.035,1.2164,0.5978,1.1321,0.8895,0.1251,,,0.4393,0.1401,1.007,0.7643,,,,,3.3718,0.9094
2.433,73,,0.5112,1.2239,-0.0716,2.3683,1.2955,0.547,1.1807,0.8982,0.1241,,,0.4517,0.1618,1.0566,0.7741,,,,,3.4129,0.9917
2.467,74,,0.5096,1.1329,-0.0717,2.0104,1.2046,0.5992,1.1329,0.8965,0.1228,,,0.4559,0.1735,1.0101,0.7737,,,,,4.4254,0.9663
2.5,75,,0.5084,1.1301,-0.0719,1.9981,1.2019,0.6016,1.1301,0.8964,0.1204,,,0.4575,0.1922,1.0097,0.7759,,,,,4.6783,0.9981
2.533,76,,0.5069,1.1271,-0.0754,1.99,1.2025,0.6043,1.1271,0.8956,0.1181,,,0.458,0.2013,1.009,0.7775,,,,,5.1245,1.0295
2.567,77,,0.5051,1.1229,-0.0811,1.9824,1.204,0.6074,1.1229,0.8938,0.1163,,,0.4568,0.2117,1.0066,0.7775,,,,,5.8785,1.055
2.6,78,,0.5036,1.1196,-0.0853,1.9756,1.2049,0.6099,1.1196,0.8913,0.1158,,,0.4563,0.2192,1.0038,0.7756,,,,,6.427,1.079
2.633,79,,0.6052,1.1639,-0.0,1.9722,1.1639,0.5901,1.1639,0.9619,0.2484,,,0.5554,0.3184,0.9154,0.7135,,,,,6.8801,1.1038
2.667,80,,0.6096,1.1682,0.0,1.9903,1.1682,0.5869,1.1659,0.9661,0.253,,,0.5607,0.3348,0.9129,0.7131,,,,,7.4787,1.1413
2.7,81,,0.6096,1.1747,0.0,2.0104,1.1747,0.5843,1.1658,0.9666,0.2526,,,0.5551,0.3429,0.9132,0.714,,,,,7.642,1.1732
2.733,82,,0.6049,1.1796,0.0,2.0312,1.1796,0.5807,1.1627,0.9643,0.2455,,,0.5427,0.3427,0.9172,0.7188,,,,,7.6894,1.2001
2.767,83,,0.5192,1.128,0.0,1.9611,1.128,0.5752,1.124,0.908,0.1304,,,0.4501,0.6139,0.9936,0.7777,,,,,6.6808,1.2424
2.8,84,,0.5267,1.1439,-0.0116,2.0671,1.1555,0.559,1.1292,0.9186,0.1348,,,0.4577,0.297,0.9944,0.7838,,,,,5.616,1.2055
2.833,85,,0.5311,1.1526,0.0,2.0621,1.1526,0.559,1.1343,0.925,0.1372,,,0.4642,0.3154,0.9971,0.7878,,,,,5.0285,1.1854
2.867,86,,0.5331,1.1568,0.0,2.0371,1.1568,0.5679,1.1429,0.9319,0.1342,,,0.4771,0.3377,1.0087,0.7977,,,,,3.8663,1.1813
2.9,87,,0.5353,1.1586,0.0,2.01,1.1586,0.5764,1.153,0.9391,0.1314,,,0.4867,0.3631,1.0216,0.8077,,,,,2.9919,1.1974
2.933,88,,0.5368,1.1744,0.0,2.055,1.1744,0.5715,1.1744,0.949,0.1245,,,0.5024,0.3887,1.0499,0.8246,,,,,3.1521,1.2431
2.967,89,,0.5391,1.1971,0.0,2.1225,1.1971,0.564,1.1971,0.9607,0.1176,,,0.5184,0.3919,1.0795,0.8431,,,,,3.1885,1.2913
3.0,90,,0.5404,1.2188,-0.0,2.1965,1.2188,0.5549,1.2188,0.9686,0.1121,,,0.5227,0.3901,1.1067,0.8565,,,,,3.6101,1.3488
3.033,91,,0.5457,1.2358,-0.0,2.2637,1.2358,0.5459,1.2358,0.9792,0.1122,,,0.5357,0.3764,1.1237,0.867,,,,,3.5883,1.3798
3.067,92,,0.5468,1.2472,0.0,2.3295,1.2472,0.5354,1.2472,0.9811,0.1124,,,0.5411,0.351,1.1348,0.8687,,,,,3.4611,1.4105
3.1,93,,0.5398,1.2577,0.0,2.406,1.2577,0.5227,1.2577,0.9816,0.098,,,0.5444,0.3253,1.1598,0.8836,,,,,2.7873,1.4338
3.133,94,,0.532,1.2698,-0.0,2.4926,1.2698,0.5094,1.2698,0.9792,0.0849,,,0.5374,0.292,1.1849,0.8943,,,,,2.4124,1.4587
3.167,95,,0.5267,1.2749,0.0,2.5507,1.2749,0.4998,1.2749,0.9768,0.0765,,,0.528,0.2785,1.1984,0.9003,,,,,1.7612,1.4644
3.2,96,,0.5287,1.2873,-0.0,2.6158,1.2873,0.4921,1.2873,0.9857,0.0718,,,0.531,0.281,1.2155,0.9139,,,,,0.8423,1.4587
3.233,97,,0.54,1.3106,0.0,2.7007,1.3106,0.4853,1.3106,1.008,0.072,,,0.557,0.3177,1.2386,0.936,,,,,0.1752,1.4797
3.267,98,,0.5447,1.3138,0.0,2.7269,1.3138,0.4818,1.3138,1.0164,0.0729,,,0.5686,0.3323,1.2409,0.9436,,,,,0.9024,1.5017
3.3,99,,0.7383,1.4314,0.0,2.9991,1.4314,0.4773,1.4314,1.1648,0.3118,0.0,,0.7567,0.5509,1.1196,0.853,0.3118,,,162.9803,1.3602,1.7833
3.333,100,,0.8202,1.4569,0.0,3.0536,1.4569,0.4771,1.4569,1.2109,0.4295,0.0506,,0.8256,0.6205,1.0274,0.7815,0.3788,,,151.6526,1.4446,1.8663
3.367,101,,0.7749,1.4415,0.0,3.0571,1.4415,0.4715,1.4415,1.1751,0.3746,0.0088,,0.7801,0.4127,1.0669,0.8005,0.3659,,,147.7856,1.3946,1.9728
3.4,102,,0.7966,1.4465,0.0,3.0804,1.4465,0.4696,1.4465,1.1845,0.4087,0.0367,,0.7808,0.6245,1.0378,0.7758,0.372,,,146.865,1.2785,1.9823
3.433,103,,0.8077,1.4462,0.0,3.0859,1.4462,0.4687,1.4462,1.1865,0.4288,0.0626,,0.7814,0.4064,1.0174,0.7576,0.3663,,,143.6969,0.4451,1.9486
3.467,104,,0.8061,1.4407,-0.0,3.0792,1.4407,0.4679,1.4407,1.1847,0.4274,0.0816,,0.769,0.611,1.0133,0.7573,0.3458,,,141.3169,0.0724,1.9177
3.5,105,,0.803,1.4387,0.0,3.0852,1.4387,0.4663,1.4387,1.1855,0.4205,0.0928,,0.7763,0.3783,1.0181,0.765,0.3278,,,140.7772,0.7528,2.1196
3.533,106,,0.805,1.434,0.0,3.0822,1.434,0.4653,1.434,1.1832,0.4268,0.0981,,0.7763,0.6069,1.0072,0.7563,0.3287,,,139.9413,2.0784,2.1788
3.567,107,,0.8162,1.4381,0.0,3.1013,1.4381,0.4637,1.4381,1.1926,0.4399,0.1077,,0.8115,0.3513,0.9982,0.7527,0.3322,,,140.9497,3.1627,2.3485
3.6,108,,0.8382,1.4504,0.0,3.1476,1.4504,0.4608,1.4504,1.2077,0.4686,0.1004,,0.842,0.3583,0.9817,0.739,0.3683,,,146.97,3.4877,2.5459
3.633,109,,0.8526,1.4616,-0.0,3.1863,1.4616,0.4587,1.4616,1.2227,0.4824,0.057,,0.8545,0.3636,0.9792,0.7403,0.4254,,,154.5041,3.5049,2.6381
3.667,110,,0.8634,1.4675,0.0,3.2076,1.4675,0.4575,1.4675,1.2312,0.4955,0.0265,,0.8652,0.3623,0.972,0.7356,0.4691,,,159.3546,3.9326,2.7707
3.7,111,,0.8999,1.4706,0.0,3.2639,1.4706,0.4506,1.4575,1.2502,0.5496,0.04,,0.8959,0.3454,0.9078,0.7006,0.5096,,,161.3176,4.8094,2.7626
3.733,112,,0.9126,1.4742,-0.0,3.2568,1.4742,0.4527,1.4616,1.2551,0.5701,0.0504,,0.9057,0.7042,0.8915,0.685,0.5197,,,162.3366,5.6948,2.7129
3.767,113,,0.9251,1.4785,-0.0,3.249,1.4785,0.4551,1.4618,1.2583,0.5919,0.0639,,0.9125,0.7051,0.8699,0.6664,0.528,,,162.894,6.4624,2.6833
3.8,114,,0.9335,1.4801,0.0,3.2657,1.4801,0.4532,1.4801,1.2613,0.6056,0.0661,,0.9234,0.7014,0.8745,0.6557,0.5395,,,164.1648,7.004,2.8306
3.833,115,,0.9388,1.4846,0.0,3.2974,1.4846,0.4502,1.4846,1.2726,0.6051,0.0716,,0.9352,0.7023,0.8796,0.6675,0.5335,,,167.099,6.1038,2.6748
3.867,116,,0.9483,1.4922,0.0,3.3429,1.4922,0.4464,1.4922,1.284,0.6126,0.085,,0.9481,0.7158,0.8796,0.6714,0.5276,,,169.8579,5.4812,2.5741
3.9,117,,1.0893,1.6017,0.08,3.5823,1.5217,0.4248,1.6017,1.3995,0.7791,0.3118,0.08,1.0912,0.9025,0.8227,0.6205,0.4672,0.2318,148.5917,172.1704,5.9514,2.3631
3.933,118,,1.0961,1.6064,0.08,3.6256,1.5264,0.421,1.6064,1.4051,0.7872,0.3345,0.08,1.1,0.9181,0.8192,0.6179,0.4527,0.2545,146.9432,171.1286,6.5643,2.3972
3.967,119,,1.0957,1.6609,0.08,4.0647,1.5809,0.3889,1.6353,1.4062,0.7852,0.3407,0.08,1.1034,0.9229,0.8501,0.621,0.4445,0.2607,147.9719,170.692,7.0694,2.5793
4.0,120,,1.129,1.6285,0.0248,3.795,1.6038,0.4226,1.6285,1.4311,0.8269,0.3966,0.0855,1.1326,0.9554,0.8017,0.6042,0.4303,0.3111,156.5265,170.1166,7.3058,2.5868
4.033,121,,1.1272,1.6813,-0.0066,4.2923,1.6879,0.3932,1.6554,1.4288,0.8256,0.4101,0.0806,1.1278,0.95,0.8298,0.6032,0.4155,0.3295,156.1253,167.6176,7.9089,2.6737
4.067,122,,1.1342,1.6794,-0.0183,4.3292,1.6976,0.3921,1.6559,1.4324,0.8361,0.4359,0.0781,1.1292,0.9488,0.8198,0.5962,0.4003,0.3577,157.0401,165.9357,8.3709,2.5632
4.1,123,,1.1382,1.6798,-0.0272,4.3858,1.707,0.3892,1.658,1.4343,0.8421,0.4601,0.0765,1.1304,0.9499,0.8159,0.5923,0.3819,0.3836,161.1801,165.8201,8.7157,2.4385
4.133,124,,1.1398,1.6797,-0.0435,4.4463,1.7232,0.3876,1.6594,1.4392,0.8403,0.4595,0.0745,1.1319,0.9498,0.8191,0.5989,0.3808,0.3849,164.8579,166.1023,8.7672,2.3453
4.167,125,,1.1392,1.6828,-0.058,4.5096,1.7408,0.386,1.6647,1.4456,0.8328,0.4477,0.073,1.1385,0.9556,0.8319,0.6128,0.3852,0.3747,165.514,164.9879,8.4319,2.2925
4.2,126,,1.1418,1.6871,-0.0644,4.5622,1.7516,0.3839,1.6718,1.4525,0.8311,0.4454,0.0725,1.1478,0.9672,0.8408,0.6215,0.3856,0.3729,166.2076,165.7574,7.734,2.2554
4.233,127,,1.1472,1.6909,-0.0722,4.6249,1.7631,0.3812,1.6777,1.4582,0.8361,0.4539,0.0721,1.1505,0.9759,0.8416,0.6221,0.3822,0.3818,167.8454,166.5007,7.3716,2.2411
4.267,128,,1.1475,1.6899,-0.084,4.6564,1.7739,0.381,1.6781,1.4579,0.8371,0.4592,0.0711,1.1542,0.978,0.8411,0.6209,0.3778,0.3881,169.5805,167.5406,7.3308,2.2343
4.3,129,,1.1543,1.6895,-0.0881,4.6767,1.7777,0.3801,1.6796,1.4608,0.8478,0.4699,0.0711,1.1611,0.9825,0.8318,0.6131,0.3779,0.3988,172.3752,169.0223,7.2557,2.2104
4.333,130,,1.1609,1.6908,-0.0917,4.6998,1.7825,0.3793,1.6819,1.4638,0.8579,0.4735,0.0714,1.1706,0.9908,0.824,0.6059,0.3845,0.402,174.2399,169.2871,7.4114,2.2027
4.367,131,,1.1691,1.6952,-0.0857,4.735,1.7809,0.3761,1.6882,1.468,0.8702,0.4828,0.0725,1.1779,1.001,0.8179,0.5978,0.3874,0.4103,175.0218,170.2079,7.4911,2.1927
4.4,132,,1.1771,1.6994,-0.0711,4.7583,1.7705,0.3721,1.6944,1.4751,0.8791,0.4885,0.0746,1.1851,1.0091,0.8153,0.596,0.3906,0.4139,174.8293,171.1886,7.1492,2.193
4.433,133,,1.1847,1.7003,-0.0598,4.7633,1.7601,0.3695,1.6971,1.4808,0.8886,0.4938,0.0759,1.1937,1.0171,0.8085,0.5921,0.3949,0.4179,175.2824,171.7576,6.7267,2.2101
4.467,134,,1.1938,1.7052,-0.0568,4.8068,1.762,0.3666,1.7042,1.4891,0.8984,0.4985,0.0759,1.2054,1.0242,0.8058,0.5907,0.3999,0.4226,173.7375,172.5277,6.1134,2.2568
4.5,135,,1.2029,1.7116,-0.0525,4.8847,1.7642,0.3612,1.7113,1.4955,0.9102,0.5019,0.0762,1.2114,1.0308,0.801,0.5853,0.4084,0.4257,173.2376,173.8303,5.6139,2.3011
4.533,136,,1.2148,1.7219,-0.0399,4.9826,1.7618,0.3536,1.7197,1.5044,0.9251,0.507,0.0768,1.2218,1.0421,0.7946,0.5793,0.4181,0.4302,171.7346,175.9903,5.1907,2.3448
4.567,137,,1.2227,1.7252,-0.0044,5.0367,1.7296,0.3434,1.7222,1.5089,0.9365,0.5198,0.0796,1.2239,1.0456,0.7857,0.5724,0.4167,0.4402,169.6804,175.9079,4.9561,2.3558
4.6,138,,1.2056,1.7132,0.0552,5.0171,1.658,0.3305,1.71,1.4942,0.917,0.528,0.0808,1.2022,1.023,0.7931,0.5772,0.389,0.4471,165.4988,174.9935,4.6014,2.2979
4.633,139,,1.183,1.7003,0.0694,5.0345,1.6309,0.3239,1.6969,1.4751,0.891,0.5229,0.0801,1.1779,0.9984,0.8059,0.584,0.3682,0.4428,164.1122,174.3494,4.3107,2.285
4.667,140,,1.1687,1.6906,0.0569,5.0748,1.6338,0.3219,1.6873,1.4633,0.874,0.52,0.0798,1.1665,0.9873,0.8133,0.5893,0.354,0.4403,163.6809,173.7177,4.0123,2.2929
4.7,141,,1.1585,1.6829,0.0613,5.1098,1.6217,0.3174,1.6796,1.4538,0.8632,0.519,0.08,1.1552,0.9769,0.8164,0.5906,0.3442,0.4389,162.6535,171.4231,4.241,2.2777
4.733,142,,1.1487,1.6759,0.0475,5.1553,1.6284,0.3159,1.6732,1.4455,0.8518,0.5281,0.0801,1.1456,0.9689,0.8214,0.5937,0.3237,0.448,160.5037,168.2277,4.6226,2.2876
4.767,143,,1.1494,1.6744,0.0219,5.2189,1.6525,0.3166,1.6726,1.4461,0.8527,0.5266,0.0799,1.15,0.9762,0.82,0.5934,0.326,0.4468,162.2699,167.6439,4.5293,2.3505
4.8,144,,1.1507,1.6704,0.0023,5.2579,1.6681,0.3173,1.6694,1.4457,0.8556,0.5198,0.0797,1.1512,0.9826,0.8138,0.5902,0.3358,0.4401,164.8476,167.8392,4.5412,2.3951
4.833,145,,1.1547,1.671,-0.0163,5.3169,1.6874,0.3174,1.6706,1.4503,0.859,0.5134,0.0794,1.1564,0.9923,0.8115,0.5913,0.3456,0.434,167.5863,168.1727,4.6167,2.451
4.867,146,,1.152,1.6688,-0.0397,5.3722,1.7085,0.318,1.6687,1.4508,0.8531,0.4995,0.0785,1.1525,0.9935,0.8156,0.5977,0.3536,0.421,170.0333,168.5209,4.7977,2.5133
4.9,147,,1.1478,1.6665,-0.0626,5.4215,1.7291,0.3189,1.6661,1.4486,0.847,0.4881,0.0772,1.1472,0.9947,0.8191,0.6016,0.3589,0.4108,172.8847,168.657,5.2408,2.5536
4.933,148,,1.1435,1.6598,-0.089,5.4469,1.7488,0.3211,1.6593,1.4431,0.844,0.482,0.0752,1.1415,0.9896,0.8153,0.599,0.362,0.4068,176.0792,168.9462,5.8084,2.5778
4.967,149,,1.1427,1.6561,-0.1095,5.4724,1.7656,0.3226,1.6551,1.4414,0.844,0.4838,0.0732,1.1379,0.9831,0.8112,0.5975,0.3602,0.4106,176.5104,169.1147,6.0318,2.6049
5.0,150,,1.1404,1.6543,-0.13,5.5163,1.7843,0.3235,1.6526,1.4398,0.841,0.4797,0.0706,1.1344,0.9744,0.8116,0.5988,0.3613,0.4091,175.8394,168.9107,6.5208,2.6395
5.033,151,,1.1443,1.6523,-0.1361,5.5322,1.7885,0.3233,1.6508,1.4408,0.8478,0.4857,0.0698,1.1374,0.9735,0.803,0.5931,0.362,0.4159,175.1128,168.6687,7.1907,2.673
5.067,152,,1.1465,1.6524,-0.1406,5.5668,1.793,0.3221,1.6503,1.4423,0.8507,0.4867,0.0691,1.1355,0.974,0.7996,0.5916,0.364,0.4176,174.7935,168.9484,7.9706,2.6677
5.1,153,,1.1531,1.6514,-0.1407,5.5705,1.7922,0.3217,1.6488,1.4464,0.8598,0.4934,0.069,1.1389,0.9882,0.789,0.5866,0.3664,0.4244,174.1916,169.4116,8.2581,2.6433
5.133,154,,1.1618,1.6519,-0.1345,5.5794,1.7864,0.3202,1.6489,1.4524,0.8713,0.5019,0.0697,1.1463,0.9977,0.7776,0.5811,0.3694,0.4322,173.8849,169.8848,8.749,2.637
5.167,155,,1.169,1.6504,-0.1198,5.5747,1.7701,0.3175,1.6469,1.4562,0.8818,0.5088,0.0715,1.1532,1.0006,0.7651,0.5744,0.3729,0.4373,173.2503,170.2512,9.043,2.6235
5.2,156,,1.1724,1.6434,-0.1106,5.5481,1.754,0.3161,1.6397,1.4567,0.888,0.504,0.0723,1.1575,1.0139,0.7517,0.5686,0.384,0.4317,172.3385,170.8904,9.0126,2.6084
5.233,157,,1.177,1.6385,-0.0991,5.5242,1.7376,0.3145,1.635,1.4599,0.8942,0.5054,0.0733,1.1607,1.0227,0.7408,0.5657,0.3888,0.4321,172.1226,171.3212,8.7438,2.597
5.267,158,,1.1792,1.6308,-0.08,5.4785,1.7109,0.3123,1.6275,1.4597,0.8987,0.5077,0.075,1.1622,1.0047,0.7288,0.561,0.391,0.4327,171.7538,170.3712,8.23,2.5806
5.3,159,,1.1852,1.6251,-0.0567,5.4354,1.6818,0.3094,1.6213,1.4611,0.9092,0.5166,0.0769,1.1645,0.9873,0.7121,0.5519,0.3926,0.4397,171.3032,169.0683,7.8092,2.5883
5.333,160,,1.1869,1.6195,-0.0382,5.393,1.6578,0.3074,1.6154,1.4618,0.912,0.5178,0.0781,1.1661,0.9263,0.7034,0.5498,0.3942,0.4398,170.5523,168.2044,7.5883,2.5982
5.367,161,,1.1862,1.6124,-0.0202,5.3423,1.6327,0.3056,1.608,1.4602,0.9122,0.5183,0.079,1.1673,0.9644,0.6958,0.548,0.3939,0.4393,169.3461,167.014,7.2351,2.6002
5.4,162,,1.1854,1.6076,-0.0077,5.3078,1.6153,0.3043,1.6023,1.4576,0.9132,0.5206,0.0795,1.1733,0.9187,0.6891,0.5444,0.3927,0.4411,169.0651,166.725,7.108,2.6116
5.433,163,,1.186,1.6023,0.0044,5.2659,1.5979,0.3034,1.5967,1.4563,0.9158,0.5262,0.08,1.177,0.9166,0.6809,0.5405,0.3896,0.4462,169.4499,166.5722,6.8838,2.6308
5.467,164,,1.1822,1.5961,0.0173,5.2217,1.5788,0.3024,1.5894,1.4509,0.9134,0.5307,0.0805,1.1703,0.9148,0.6759,0.5375,0.3827,0.4502,169.928,166.4315,6.5723,2.6519
5.5,165,,1.1779,1.5874,0.0338,5.1559,1.5536,0.3013,1.5802,1.4438,0.912,0.5273,0.0811,1.1674,0.9114,0.6682,0.5318,0.3847,0.4462,171.6854,166.788,6.1116,2.6525
5.533,166,,1.1708,1.5764,0.0511,5.072,1.5252,0.3007,1.569,1.4349,0.9066,0.5219,0.0816,1.1604,0.9053,0.6624,0.5283,0.3847,0.4403,172.7654,166.4406,5.4984,2.6416
5.567,167,,1.1635,1.5646,0.0631,4.9829,1.5015,0.3013,1.5569,1.4269,0.9001,0.518,0.0817,1.1527,0.8976,0.6568,0.5268,0.3821,0.4363,174.1157,166.3423,4.8585,2.6368
5.6,168,,1.1584,1.5544,0.0721,4.9074,1.4822,0.302,1.5471,1.4199,0.8969,0.5148,0.0818,1.146,0.9023,0.6501,0.523,0.3821,0.4331,176.3232,166.9767,4.3957,2.6604
5.633,169,,1.154,1.5457,0.0795,4.8435,1.4662,0.3027,1.5389,1.4134,0.8946,0.5123,0.0816,1.1407,0.8964,0.6443,0.5187,0.3824,0.4306,176.4846,166.8568,3.4491,2.6931
5.667,170,,1.1483,1.5369,0.0795,4.7899,1.4574,0.3043,1.5369,1.4076,0.889,0.5101,0.0815,1.1357,0.8845,0.6479,0.5186,0.3789,0.4286,176.0771,166.8277,2.6045,2.7291
5.7,171,,1.146,1.5277,0.0774,4.7277,1.4503,0.3068,1.5277,1.4036,0.8884,0.5092,0.0815,1.1325,0.8805,0.6393,0.5152,0.3792,0.4277,175.7191,166.1597,1.5206,2.7662
5.733,172,,1.1443,1.5179,0.0781,4.6522,1.4398,0.3095,1.5179,1.3999,0.8886,0.5079,0.0814,1.1322,0.8818,0.6293,0.5113,0.3807,0.4265,175.5553,165.6912,0.5702,2.7787
5.767,173,,1.1438,1.5071,0.0776,4.5708,1.4295,0.3127,1.5071,1.3975,0.8901,0.5095,0.0814,1.1315,0.8748,0.617,0.5074,0.3806,0.4281,175.1086,164.6636,0.561,2.7631
5.8,174,,1.1429,1.4969,0.0789,4.4962,1.4179,0.3154,1.4962,1.3941,0.8917,0.5113,0.0814,1.1304,0.8704,0.6046,0.5024,0.3804,0.4299,174.5928,163.3975,1.9128,2.7375
5.833,175,,1.1437,1.488,0.0797,4.4334,1.4082,0.3176,1.488,1.3914,0.8961,0.5134,0.0814,1.1296,0.865,0.5919,0.4953,0.3826,0.432,174.5946,161.912,3.3601,2.7149
5.867,176,,1.1457,1.4817,0.079,4.3907,1.4028,0.3195,1.4817,1.3898,0.9017,0.5146,0.0814,1.1293,0.8587,0.58,0.4881,0.3871,0.4332,174.9128,160.4704,4.7918,2.7172
5.9,177,,1.1505,1.477,0.0787,4.3575,1.3983,0.3209,1.477,1.3895,0.9116,0.5183,0.0815,1.1294,0.8543,0.5654,0.4779,0.3933,0.4368,175.2185,159.3241,6.1358,2.7086
5.933,178,,1.1551,1.4722,0.0785,4.3233,1.3937,0.3224,1.4573,1.3891,0.9212,0.5218,0.0815,1.1307,0.8493,0.536,0.4678,0.3995,0.4402,175.4023,157.9592,7.5583,2.7004
5.967,179,,1.1587,1.4688,0.0789,4.2978,1.3898,0.3234,1.4688,1.3889,0.9286,0.5249,0.0815,1.1318,0.8435,0.5402,0.4603,0.4037,0.4433,175.608,156.6877,8.8247,2.6895
6.0,180,,1.164,1.4669,0.0784,4.2815,1.3885,0.3243,1.4493,1.3915,0.9365,0.5266,0.0815,1.1357,0.842,0.5128,0.4551,0.4099,0.445,175.6437,155.4938,10.0874,2.7266
6.033,181,,1.167,1.4639,0.0789,4.2601,1.385,0.3251,1.4639,1.3915,0.9425,0.5267,0.0815,1.1362,0.8391,0.5215,0.449,0.4157,0.4452,175.9532,154.0513,11.4828,2.747
6.067,182,,1.1709,1.459,0.0774,4.2283,1.3816,0.3268,1.459,1.3918,0.95,0.5276,0.0816,1.1362,0.8376,0.509,0.4418,0.4224,0.446,176.4217,152.1586,13.1136,2.7934
6.1,183,,1.1714,1.4537,0.0742,4.1993,1.3795,0.3285,1.4537,1.3908,0.9519,0.5274,0.0816,1.137,0.836,0.5018,0.4389,0.4245,0.4458,176.7905,150.3781,14.562,2.7996
